,item#_in_Provo,item,Sentence,Question,Option1,Option0,Correct answer,token,word,word_pos,sum_surprisal,sum_surprisal_base2,mean_surprisal,mean_surprisal_base2
26,26.0,99,An early task will be to make sure the newfound microbes were not introduced while drilling through the ice into the lake.,When in the process should we determine whether microbes were introduced?,Late,Early,0,into,into,19,6.333637237548828,9.137507033401368,6.333637237548828,9.137507033401368
26,26.0,99,An early task will be to make sure the newfound microbes were not introduced while drilling through the ice into the lake.,When in the process should we determine whether microbes were introduced?,Late,Early,0,the,the,20,0.4623987376689911,0.6671003657483702,0.4623987376689911,0.6671003657483702
26,26.0,99,An early task will be to make sure the newfound microbes were not introduced while drilling through the ice into the lake.,When in the process should we determine whether microbes were introduced?,Late,Early,0,lake..,lake.,21,5.13076388835907,7.402127617707805,2.565381944179535,3.7010638088539025
27,34.0,100,Lady Gaga's YouTube account was suspended Thursday.,What account was suspended on Thursday?,Lady Gaga\'s Youtube,Lady Gaga\'s Instagram,1,Lady,Lady,0,14.74508285522461,21.27265791272942,14.74508285522461,21.27265791272942
27,34.0,100,Lady Gaga's YouTube account was suspended Thursday.,What account was suspended on Thursday?,Lady Gaga\'s Youtube,Lady Gaga\'s Instagram,1,Gaga.s,Gaga's,1,4.161815166473389,6.004230101767634,2.0809075832366943,3.002115050883817
27,34.0,100,Lady Gaga's YouTube account was suspended Thursday.,What account was suspended on Thursday?,Lady Gaga\'s Youtube,Lady Gaga\'s Instagram,1,YouTube,YouTube,2,7.3697052001953125,10.632237145135383,7.3697052001953125,10.632237145135383
27,34.0,100,Lady Gaga's YouTube account was suspended Thursday.,What account was suspended on Thursday?,Lady Gaga\'s Youtube,Lady Gaga\'s Instagram,1,account,account,3,3.582671642303467,5.16870261148473,3.582671642303467,5.16870261148473
27,34.0,100,Lady Gaga's YouTube account was suspended Thursday.,What account was suspended on Thursday?,Lady Gaga\'s Youtube,Lady Gaga\'s Instagram,1,was,was,4,2.831719398498535,4.085307533402915,2.831719398498535,4.085307533402915
27,34.0,100,Lady Gaga's YouTube account was suspended Thursday.,What account was suspended on Thursday?,Lady Gaga\'s Youtube,Lady Gaga\'s Instagram,1,suspended,suspended,5,3.5193605422973633,5.0773640014726995,3.5193605422973633,5.0773640014726995
27,34.0,100,Lady Gaga's YouTube account was suspended Thursday.,What account was suspended on Thursday?,Lady Gaga\'s Youtube,Lady Gaga\'s Instagram,1,Thursday..,Thursday.,6,7.232109785079956,10.4337289220994,3.616054892539978,5.2168644610497
28,37.0,101,John Thornton asked little of man or nature.,Did John Thorton expect a lot from other people? ,Yes,No,0,John,John,0,11.62646484375,16.773443173148003,11.62646484375,16.773443173148003
28,37.0,101,John Thornton asked little of man or nature.,Did John Thorton expect a lot from other people? ,Yes,No,0,Thornton,Thornton,1,8.44266128540039,12.180185568352385,8.44266128540039,12.180185568352385
28,37.0,101,John Thornton asked little of man or nature.,Did John Thorton expect a lot from other people? ,Yes,No,0,asked,asked,2,7.148815631866455,10.313560860323237,7.148815631866455,10.313560860323237
28,37.0,101,John Thornton asked little of man or nature.,Did John Thorton expect a lot from other people? ,Yes,No,0,little,little,3,9.569948196411133,13.806516804526622,9.569948196411133,13.806516804526622
28,37.0,101,John Thornton asked little of man or nature.,Did John Thorton expect a lot from other people? ,Yes,No,0,of,of,4,1.8025827407836914,2.6005771809206677,1.8025827407836914,2.6005771809206677
28,37.0,101,John Thornton asked little of man or nature.,Did John Thorton expect a lot from other people? ,Yes,No,0,man,man,5,10.268891334533691,14.814878603759407,10.268891334533691,14.814878603759407
28,37.0,101,John Thornton asked little of man or nature.,Did John Thorton expect a lot from other people? ,Yes,No,0,or,or,6,3.9715678691864014,5.729761269429169,3.9715678691864014,5.729761269429169
28,37.0,101,John Thornton asked little of man or nature.,Did John Thorton expect a lot from other people? ,Yes,No,0,nature..,nature.,7,7.537012815475464,10.873611012003016,3.768506407737732,5.436805506001508
29,43.0,102,Proper ventilation will make a backdraft less likely.,Would proper ventilation reduce backdraft?,Yes,No,1,Proper,Proper,0,15.808856964111328,22.807359544246367,15.808856964111328,22.807359544246367
29,43.0,102,Proper ventilation will make a backdraft less likely.,Would proper ventilation reduce backdraft?,Yes,No,1,ventilation,ventilation,1,7.579763412475586,10.935287086290135,7.579763412475586,10.935287086290135
29,43.0,102,Proper ventilation will make a backdraft less likely.,Would proper ventilation reduce backdraft?,Yes,No,1,will,will,2,4.388516426086426,6.331290884774644,4.388516426086426,6.331290884774644
29,43.0,102,Proper ventilation will make a backdraft less likely.,Would proper ventilation reduce backdraft?,Yes,No,1,make,make,3,3.71960711479187,5.366258738565536,3.71960711479187,5.366258738565536
29,43.0,102,Proper ventilation will make a backdraft less likely.,Would proper ventilation reduce backdraft?,Yes,No,1,a,a,4,2.93886399269104,4.239884508102502,2.93886399269104,4.239884508102502
29,43.0,102,Proper ventilation will make a backdraft less likely.,Would proper ventilation reduce backdraft?,Yes,No,1,back.draft,backdraft,5,13.445038318634033,19.39709010685541,6.722519159317017,9.698545053427704
29,43.0,102,Proper ventilation will make a backdraft less likely.,Would proper ventilation reduce backdraft?,Yes,No,1,less,less,6,3.4033281803131104,4.909964688255385,3.4033281803131104,4.909964688255385
29,43.0,102,Proper ventilation will make a backdraft less likely.,Would proper ventilation reduce backdraft?,Yes,No,1,likely..,likely.,7,2.460725784301758,3.550076885999751,1.230362892150879,1.7750384429998756
30,,103,"For centuries, time was measured by the position of the sun with the use of sundials.",Were sundials used for centuries?,Yes,No,1,For,For,0,10.124317169189453,14.606302172376612,10.124317169189453,14.606302172376612
30,,103,"For centuries, time was measured by the position of the sun with the use of sundials.",Were sundials used for centuries?,Yes,No,1,"centuries.,","centuries,",1,6.047376751899719,8.724520450352932,3.0236883759498596,4.362260225176466
30,,103,"For centuries, time was measured by the position of the sun with the use of sundials.",Were sundials used for centuries?,Yes,No,1,time,time,2,8.20521068572998,11.837616765751774,8.20521068572998,11.837616765751774
30,,103,"For centuries, time was measured by the position of the sun with the use of sundials.",Were sundials used for centuries?,Yes,No,1,was,was,3,3.441164970397949,4.964551637673938,3.441164970397949,4.964551637673938
30,,103,"For centuries, time was measured by the position of the sun with the use of sundials.",Were sundials used for centuries?,Yes,No,1,measured,measured,4,4.054779052734375,5.849809631280332,4.054779052734375,5.849809631280332
30,,103,"For centuries, time was measured by the position of the sun with the use of sundials.",Were sundials used for centuries?,Yes,No,1,by,by,5,1.0740859508514404,1.54957847478188,1.0740859508514404,1.54957847478188
30,,103,"For centuries, time was measured by the position of the sun with the use of sundials.",Were sundials used for centuries?,Yes,No,1,the,the,6,1.0619029998779297,1.5320021918290028,1.0619029998779297,1.5320021918290028
30,,103,"For centuries, time was measured by the position of the sun with the use of sundials.",Were sundials used for centuries?,Yes,No,1,position,position,7,6.334122657775879,9.138207346755681,6.334122657775879,9.138207346755681
30,,103,"For centuries, time was measured by the position of the sun with the use of sundials.",Were sundials used for centuries?,Yes,No,1,of,of,8,0.11561032384634018,0.16679044088868206,0.11561032384634018,0.16679044088868206
30,,103,"For centuries, time was measured by the position of the sun with the use of sundials.",Were sundials used for centuries?,Yes,No,1,the,the,9,0.5429867506027222,0.7833642923629597,0.5429867506027222,0.7833642923629597
30,,103,"For centuries, time was measured by the position of the sun with the use of sundials.",Were sundials used for centuries?,Yes,No,1,sun,sun,10,1.6400086879730225,2.366032401153495,1.6400086879730225,2.366032401153495
30,,103,"For centuries, time was measured by the position of the sun with the use of sundials.",Were sundials used for centuries?,Yes,No,1,with,with,11,5.906262397766113,8.52093547144613,5.906262397766113,8.52093547144613
30,,103,"For centuries, time was measured by the position of the sun with the use of sundials.",Were sundials used for centuries?,Yes,No,1,the,the,12,1.5676625967025757,2.261659054049921,1.5676625967025757,2.261659054049921
30,,103,"For centuries, time was measured by the position of the sun with the use of sundials.",Were sundials used for centuries?,Yes,No,1,use,use,13,5.9198479652404785,8.54053530226906,5.9198479652404785,8.54053530226906
30,,103,"For centuries, time was measured by the position of the sun with the use of sundials.",Were sundials used for centuries?,Yes,No,1,of,of,14,0.00538458488881588,0.00776831391634032,0.00538458488881588,0.00776831391634032
30,,103,"For centuries, time was measured by the position of the sun with the use of sundials.",Were sundials used for centuries?,Yes,No,1,sund.ials..,sundials.,15,10.511504232883453,15.164895029064306,3.5038347442944846,5.054965009688102
31,,104,"The girl's feet were then re-wrapped even tighter than before, causing her footprint to shrink further.",Were the wraps around the girl's feet tighter after they were re-wrapped?,Yes,No,1,The,The,0,7.6898956298828125,11.094174290185645,7.6898956298828125,11.094174290185645
31,,104,"The girl's feet were then re-wrapped even tighter than before, causing her footprint to shrink further.",Were the wraps around the girl's feet tighter after they were re-wrapped?,Yes,No,1,girl.s,girl's,1,11.195870399475098,16.15222670375826,5.597935199737549,8.07611335187913
31,,104,"The girl's feet were then re-wrapped even tighter than before, causing her footprint to shrink further.",Were the wraps around the girl's feet tighter after they were re-wrapped?,Yes,No,1,feet,feet,2,6.789841175079346,9.795670191710665,6.789841175079346,9.795670191710665
31,,104,"The girl's feet were then re-wrapped even tighter than before, causing her footprint to shrink further.",Were the wraps around the girl's feet tighter after they were re-wrapped?,Yes,No,1,were,were,3,1.2245160341262817,1.7666032099230073,1.2245160341262817,1.7666032099230073
31,,104,"The girl's feet were then re-wrapped even tighter than before, causing her footprint to shrink further.",Were the wraps around the girl's feet tighter after they were re-wrapped?,Yes,No,1,then,then,4,7.006699085235596,10.10853002327063,7.006699085235596,10.10853002327063
31,,104,"The girl's feet were then re-wrapped even tighter than before, causing her footprint to shrink further.",Were the wraps around the girl's feet tighter after they were re-wrapped?,Yes,No,1,re.-.wra.pped,re-wrapped,5,12.988055404741317,18.7378031232114,3.2470138511853293,4.68445078080285
31,,104,"The girl's feet were then re-wrapped even tighter than before, causing her footprint to shrink further.",Were the wraps around the girl's feet tighter after they were re-wrapped?,Yes,No,1,even,even,6,9.452458381652832,13.637014831419858,9.452458381652832,13.637014831419858
31,,104,"The girl's feet were then re-wrapped even tighter than before, causing her footprint to shrink further.",Were the wraps around the girl's feet tighter after they were re-wrapped?,Yes,No,1,tighter,tighter,7,1.8487378358840942,2.667164907733777,1.8487378358840942,2.667164907733777
31,,104,"The girl's feet were then re-wrapped even tighter than before, causing her footprint to shrink further.",Were the wraps around the girl's feet tighter after they were re-wrapped?,Yes,No,1,than,than,8,3.3794963359832764,4.875582604625495,3.3794963359832764,4.875582604625495
31,,104,"The girl's feet were then re-wrapped even tighter than before, causing her footprint to shrink further.",Were the wraps around the girl's feet tighter after they were re-wrapped?,Yes,No,1,"before.,","before,",9,2.2902262210845947,3.3040980116726155,1.1451131105422974,1.6520490058363078
31,,104,"The girl's feet were then re-wrapped even tighter than before, causing her footprint to shrink further.",Were the wraps around the girl's feet tighter after they were re-wrapped?,Yes,No,1,causing,causing,10,4.788205623626709,6.9079205079629,4.788205623626709,6.9079205079629
31,,104,"The girl's feet were then re-wrapped even tighter than before, causing her footprint to shrink further.",Were the wraps around the girl's feet tighter after they were re-wrapped?,Yes,No,1,her,her,11,1.100797414779663,1.5881149713260112,1.100797414779663,1.5881149713260112
31,,104,"The girl's feet were then re-wrapped even tighter than before, causing her footprint to shrink further.",Were the wraps around the girl's feet tighter after they were re-wrapped?,Yes,No,1,footprint,footprint,12,12.155492782592773,17.53666915700818,12.155492782592773,17.53666915700818
31,,104,"The girl's feet were then re-wrapped even tighter than before, causing her footprint to shrink further.",Were the wraps around the girl's feet tighter after they were re-wrapped?,Yes,No,1,to,to,13,0.040639519691467285,0.05863043352298923,0.040639519691467285,0.05863043352298923
31,,104,"The girl's feet were then re-wrapped even tighter than before, causing her footprint to shrink further.",Were the wraps around the girl's feet tighter after they were re-wrapped?,Yes,No,1,shrink,shrink,14,5.477764129638672,7.902743144989161,5.477764129638672,7.902743144989161
31,,104,"The girl's feet were then re-wrapped even tighter than before, causing her footprint to shrink further.",Were the wraps around the girl's feet tighter after they were re-wrapped?,Yes,No,1,further..,further.,15,4.0503169894218445,5.843372234667211,2.0251584947109222,2.9216861173336053
32,,105,"The astronauts used a hefty robotic arm to move the bus-size canister, stuffed with nearly three tons of packing foam.",Did the astronauts move the container by themselves?,Yes,No,0,The,The,0,7.6898956298828125,11.094174290185645,7.6898956298828125,11.094174290185645
32,,105,"The astronauts used a hefty robotic arm to move the bus-size canister, stuffed with nearly three tons of packing foam.",Did the astronauts move the container by themselves?,Yes,No,0,astronauts,astronauts,1,11.369651794433594,16.40294026046365,11.369651794433594,16.40294026046365
32,,105,"The astronauts used a hefty robotic arm to move the bus-size canister, stuffed with nearly three tons of packing foam.",Did the astronauts move the container by themselves?,Yes,No,0,used,used,2,5.057570457458496,7.296531817921899,5.057570457458496,7.296531817921899
32,,105,"The astronauts used a hefty robotic arm to move the bus-size canister, stuffed with nearly three tons of packing foam.",Did the astronauts move the container by themselves?,Yes,No,0,a,a,3,1.6852374076843262,2.43128365078675,1.6852374076843262,2.43128365078675
32,,105,"The astronauts used a hefty robotic arm to move the bus-size canister, stuffed with nearly three tons of packing foam.",Did the astronauts move the container by themselves?,Yes,No,0,hefty,hefty,4,9.591835021972656,13.838092819225032,9.591835021972656,13.838092819225032
32,,105,"The astronauts used a hefty robotic arm to move the bus-size canister, stuffed with nearly three tons of packing foam.",Did the astronauts move the container by themselves?,Yes,No,0,robotic,robotic,5,7.091903209686279,10.231453591078917,7.091903209686279,10.231453591078917
32,,105,"The astronauts used a hefty robotic arm to move the bus-size canister, stuffed with nearly three tons of packing foam.",Did the astronauts move the container by themselves?,Yes,No,0,arm,arm,6,0.7570698857307434,1.0922209697501177,0.7570698857307434,1.0922209697501177
32,,105,"The astronauts used a hefty robotic arm to move the bus-size canister, stuffed with nearly three tons of packing foam.",Did the astronauts move the container by themselves?,Yes,No,0,to,to,7,0.3324830234050751,0.479671609046271,0.3324830234050751,0.479671609046271
32,,105,"The astronauts used a hefty robotic arm to move the bus-size canister, stuffed with nearly three tons of packing foam.",Did the astronauts move the container by themselves?,Yes,No,0,move,move,8,4.1285858154296875,5.956290281804928,4.1285858154296875,5.956290281804928
32,,105,"The astronauts used a hefty robotic arm to move the bus-size canister, stuffed with nearly three tons of packing foam.",Did the astronauts move the container by themselves?,Yes,No,0,the,the,9,1.4426584243774414,2.0813161545460206,1.4426584243774414,2.0813161545460206
32,,105,"The astronauts used a hefty robotic arm to move the bus-size canister, stuffed with nearly three tons of packing foam.",Did the astronauts move the container by themselves?,Yes,No,0,bus.-.size,bus-size,10,17.96669292449951,25.920458783350274,5.988897641499837,8.640152927783424
32,,105,"The astronauts used a hefty robotic arm to move the bus-size canister, stuffed with nearly three tons of packing foam.",Did the astronauts move the container by themselves?,Yes,No,0,"can.ister.,","canister,",11,11.644363105297089,16.79926490632252,3.881454368432363,5.599754968774174
32,,105,"The astronauts used a hefty robotic arm to move the bus-size canister, stuffed with nearly three tons of packing foam.",Did the astronauts move the container by themselves?,Yes,No,0,stuffed,stuffed,12,10.144064903259277,14.634792130387943,10.144064903259277,14.634792130387943
32,,105,"The astronauts used a hefty robotic arm to move the bus-size canister, stuffed with nearly three tons of packing foam.",Did the astronauts move the container by themselves?,Yes,No,0,with,with,13,0.49047788977622986,0.7076100192458504,0.49047788977622986,0.7076100192458504
32,,105,"The astronauts used a hefty robotic arm to move the bus-size canister, stuffed with nearly three tons of packing foam.",Did the astronauts move the container by themselves?,Yes,No,0,nearly,nearly,14,5.312688827514648,7.664589825241585,5.312688827514648,7.664589825241585
32,,105,"The astronauts used a hefty robotic arm to move the bus-size canister, stuffed with nearly three tons of packing foam.",Did the astronauts move the container by themselves?,Yes,No,0,three,three,15,3.979997396469116,5.74192250663698,3.979997396469116,5.74192250663698
32,,105,"The astronauts used a hefty robotic arm to move the bus-size canister, stuffed with nearly three tons of packing foam.",Did the astronauts move the container by themselves?,Yes,No,0,tons,tons,16,1.1606793403625488,1.6745063284033226,1.1606793403625488,1.6745063284033226
32,,105,"The astronauts used a hefty robotic arm to move the bus-size canister, stuffed with nearly three tons of packing foam.",Did the astronauts move the container by themselves?,Yes,No,0,of,of,17,0.01607552357017994,0.023192078134392242,0.01607552357017994,0.023192078134392242
32,,105,"The astronauts used a hefty robotic arm to move the bus-size canister, stuffed with nearly three tons of packing foam.",Did the astronauts move the container by themselves?,Yes,No,0,packing,packing,18,8.381912231445312,12.092543209472698,8.381912231445312,12.092543209472698
32,,105,"The astronauts used a hefty robotic arm to move the bus-size canister, stuffed with nearly three tons of packing foam.",Did the astronauts move the container by themselves?,Yes,No,0,foam..,foam.,19,6.05495011806488,8.735446508162248,3.02747505903244,4.367723254081124
33,,106,"Very similar, but even more striking, is the evidence from athletic training.",Is athletic training the only source of evidence?,Yes,No,0,Very,Very,0,13.005321502685547,18.76271283709104,13.005321502685547,18.76271283709104
33,,106,"Very similar, but even more striking, is the evidence from athletic training.",Is athletic training the only source of evidence?,Yes,No,0,"similar.,","similar,",1,7.954984188079834,11.476616238492895,3.977492094039917,5.738308119246447
33,,106,"Very similar, but even more striking, is the evidence from athletic training.",Is athletic training the only source of evidence?,Yes,No,0,but,but,2,0.942974865436554,1.360425162048254,0.942974865436554,1.360425162048254
33,,106,"Very similar, but even more striking, is the evidence from athletic training.",Is athletic training the only source of evidence?,Yes,No,0,even,even,3,6.096059799194336,8.794755241260239,6.096059799194336,8.794755241260239
33,,106,"Very similar, but even more striking, is the evidence from athletic training.",Is athletic training the only source of evidence?,Yes,No,0,more,more,4,0.9143446087837219,1.319120432755835,0.9143446087837219,1.319120432755835
33,,106,"Very similar, but even more striking, is the evidence from athletic training.",Is athletic training the only source of evidence?,Yes,No,0,"striking.,","striking,",5,7.960230350494385,11.484184850992065,3.9801151752471924,5.742092425496033
33,,106,"Very similar, but even more striking, is the evidence from athletic training.",Is athletic training the only source of evidence?,Yes,No,0,is,is,6,0.697120726108551,1.0057326144577199,0.697120726108551,1.0057326144577199
33,,106,"Very similar, but even more striking, is the evidence from athletic training.",Is athletic training the only source of evidence?,Yes,No,0,the,the,7,0.8284794688224792,1.1952432211485133,0.8284794688224792,1.1952432211485133
33,,106,"Very similar, but even more striking, is the evidence from athletic training.",Is athletic training the only source of evidence?,Yes,No,0,evidence,evidence,8,7.0249834060668945,10.134908722259969,7.0249834060668945,10.134908722259969
33,,106,"Very similar, but even more striking, is the evidence from athletic training.",Is athletic training the only source of evidence?,Yes,No,0,from,from,9,3.964463710784912,5.719512135333651,3.964463710784912,5.719512135333651
33,,106,"Very similar, but even more striking, is the evidence from athletic training.",Is athletic training the only source of evidence?,Yes,No,0,athletic,athletic,10,11.875863075256348,17.13324876494869,11.875863075256348,17.13324876494869
33,,106,"Very similar, but even more striking, is the evidence from athletic training.",Is athletic training the only source of evidence?,Yes,No,0,training..,training.,11,4.901897668838501,7.071943457778476,2.4509488344192505,3.535971728889238
34,,108,"It was a forbidding challenge, and it says much for Winstanley's persuasive abilities, not to mention his self-confidence.",""",""What better describes Winstanley?",Eloquent Uncertain,Uncertain,1,It,It,0,8.75302505493164,12.627945839526724,8.75302505493164,12.627945839526724
34,,108,"It was a forbidding challenge, and it says much for Winstanley's persuasive abilities, not to mention his self-confidence.",""",""What better describes Winstanley?",Eloquent Uncertain,Uncertain,1,was,was,1,2.229576826095581,3.2165994302890497,2.229576826095581,3.2165994302890497
34,,108,"It was a forbidding challenge, and it says much for Winstanley's persuasive abilities, not to mention his self-confidence.",""",""What better describes Winstanley?",Eloquent Uncertain,Uncertain,1,a,a,2,1.8301537036895752,2.6403536723775196,1.8301537036895752,2.6403536723775196
34,,108,"It was a forbidding challenge, and it says much for Winstanley's persuasive abilities, not to mention his self-confidence.",""",""What better describes Winstanley?",Eloquent Uncertain,Uncertain,1,forb.idding,forbidding,3,11.379396825097501,16.416999367875782,5.689698412548751,8.208499683937891
34,,108,"It was a forbidding challenge, and it says much for Winstanley's persuasive abilities, not to mention his self-confidence.",""",""What better describes Winstanley?",Eloquent Uncertain,Uncertain,1,"challenge.,","challenge,",4,10.728626370429993,15.47813606016991,5.364313185214996,7.739068030084955
34,,108,"It was a forbidding challenge, and it says much for Winstanley's persuasive abilities, not to mention his self-confidence.",""",""What better describes Winstanley?",Eloquent Uncertain,Uncertain,1,and,and,5,2.172468662261963,3.1342097655320145,2.172468662261963,3.1342097655320145
34,,108,"It was a forbidding challenge, and it says much for Winstanley's persuasive abilities, not to mention his self-confidence.",""",""What better describes Winstanley?",Eloquent Uncertain,Uncertain,1,it,it,6,2.5777053833007812,3.718842773360822,2.5777053833007812,3.718842773360822
34,,108,"It was a forbidding challenge, and it says much for Winstanley's persuasive abilities, not to mention his self-confidence.",""",""What better describes Winstanley?",Eloquent Uncertain,Uncertain,1,says,says,7,9.001727104187012,12.986747052646372,9.001727104187012,12.986747052646372
34,,108,"It was a forbidding challenge, and it says much for Winstanley's persuasive abilities, not to mention his self-confidence.",""",""What better describes Winstanley?",Eloquent Uncertain,Uncertain,1,much,much,8,3.625659942626953,5.230721619177669,3.625659942626953,5.230721619177669
34,,108,"It was a forbidding challenge, and it says much for Winstanley's persuasive abilities, not to mention his self-confidence.",""",""What better describes Winstanley?",Eloquent Uncertain,Uncertain,1,for,for,9,4.06538724899292,5.865114023415312,4.06538724899292,5.865114023415312
34,,108,"It was a forbidding challenge, and it says much for Winstanley's persuasive abilities, not to mention his self-confidence.",""",""What better describes Winstanley?",Eloquent Uncertain,Uncertain,1,Win.stan.ley.s,Winstanley's,10,14.752922840416431,21.283968620486302,3.688230710104108,5.3209921551215755
34,,108,"It was a forbidding challenge, and it says much for Winstanley's persuasive abilities, not to mention his self-confidence.",""",""What better describes Winstanley?",Eloquent Uncertain,Uncertain,1,persuasive,persuasive,11,8.832237243652344,12.742224871372043,8.832237243652344,12.742224871372043
34,,108,"It was a forbidding challenge, and it says much for Winstanley's persuasive abilities, not to mention his self-confidence.",""",""What better describes Winstanley?",Eloquent Uncertain,Uncertain,1,"abilities.,","abilities,",12,7.934272766113281,11.44673597273199,3.9671363830566406,5.723367986365995
34,,108,"It was a forbidding challenge, and it says much for Winstanley's persuasive abilities, not to mention his self-confidence.",""",""What better describes Winstanley?",Eloquent Uncertain,Uncertain,1,not,not,13,4.506803512573242,6.5019430778503775,4.506803512573242,6.5019430778503775
34,,108,"It was a forbidding challenge, and it says much for Winstanley's persuasive abilities, not to mention his self-confidence.",""",""What better describes Winstanley?",Eloquent Uncertain,Uncertain,1,to,to,14,1.6622424125671387,2.3981088853659176,1.6622424125671387,2.3981088853659176
34,,108,"It was a forbidding challenge, and it says much for Winstanley's persuasive abilities, not to mention his self-confidence.",""",""What better describes Winstanley?",Eloquent Uncertain,Uncertain,1,mention,mention,15,0.08939142525196075,0.12896456590900024,0.08939142525196075,0.12896456590900024
34,,108,"It was a forbidding challenge, and it says much for Winstanley's persuasive abilities, not to mention his self-confidence.",""",""What better describes Winstanley?",Eloquent Uncertain,Uncertain,1,his,his,16,0.9209832549095154,1.328697974599734,0.9209832549095154,1.328697974599734
34,,108,"It was a forbidding challenge, and it says much for Winstanley's persuasive abilities, not to mention his self-confidence.",""",""What better describes Winstanley?",Eloquent Uncertain,Uncertain,1,self.-.confidence..,self-confidence.,17,8.384137287735939,12.095753287148884,2.0960343219339848,3.023938321787221
35,,109,"With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to help out.",",""What happened to the area?",Blizzard Drought,Drought,1,With,With,0,10.691497802734375,15.424570859680133,10.691497802734375,15.424570859680133
35,,109,"With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to help out.",",""What happened to the area?",Blizzard Drought,Drought,1,schools,schools,1,9.361526489257812,13.505827841202914,9.361526489257812,13.505827841202914
35,,109,"With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to help out.",",""What happened to the area?",Blizzard Drought,Drought,1,still,still,2,4.720241546630859,6.8098690711223915,4.720241546630859,6.8098690711223915
35,,109,"With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to help out.",",""What happened to the area?",Blizzard Drought,Drought,1,"closed.,","closed,",3,5.690768361091614,8.210043293394685,2.845384180545807,4.105021646697343
35,,109,"With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to help out.",",""What happened to the area?",Blizzard Drought,Drought,1,cars,cars,4,8.251998901367188,11.905117892423617,8.251998901367188,11.905117892423617
35,,109,"With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to help out.",",""What happened to the area?",Blizzard Drought,Drought,1,still,still,5,2.763258934020996,3.9865399608042145,2.763258934020996,3.9865399608042145
35,,109,"With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to help out.",",""What happened to the area?",Blizzard Drought,Drought,1,buried,buried,6,9.268909454345703,13.372209704233374,9.268909454345703,13.372209704233374
35,,109,"With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to help out.",",""What happened to the area?",Blizzard Drought,Drought,1,and,and,7,3.11033296585083,4.487261945346455,3.11033296585083,4.487261945346455
35,,109,"With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to help out.",",""What happened to the area?",Blizzard Drought,Drought,1,streets,streets,8,5.877474784851074,8.479403725054572,5.877474784851074,8.479403725054572
35,,109,"With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to help out.",",""What happened to the area?",Blizzard Drought,Drought,1,still,still,9,1.7792152166366577,2.5668649697158887,1.7792152166366577,2.5668649697158887
35,,109,"With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to help out.",",""What happened to the area?",Blizzard Drought,Drought,1,blocked,blocked,10,2.6420934200286865,3.811735074640747,2.6420934200286865,3.811735074640747
35,,109,"With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to help out.",",""What happened to the area?",Blizzard Drought,Drought,1,by,by,11,1.604163646697998,2.314318937865557,1.604163646697998,2.314318937865557
35,,109,"With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to help out.",",""What happened to the area?",Blizzard Drought,Drought,1,the,the,12,2.8866915702819824,4.164615613021791,2.8866915702819824,4.164615613021791
35,,109,"With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to help out.",",""What happened to the area?",Blizzard Drought,Drought,1,widespread,widespread,13,10.642842292785645,15.354375796765176,10.642842292785645,15.354375796765176
35,,109,"With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to help out.",",""What happened to the area?",Blizzard Drought,Drought,1,weekend,weekend,14,8.936639785766602,12.892845901136484,8.936639785766602,12.892845901136484
35,,109,"With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to help out.",",""What happened to the area?",Blizzard Drought,Drought,1,"snow.storm.,","snowstorm,",15,7.100849270820618,10.244360029112917,2.366949756940206,3.4147866763709724
35,,109,"With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to help out.",",""What happened to the area?",Blizzard Drought,Drought,1,officials,officials,16,4.931965351104736,7.115321953874998,4.931965351104736,7.115321953874998
35,,109,"With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to help out.",",""What happened to the area?",Blizzard Drought,Drought,1,are,are,17,1.1882473230361938,1.714278520293903,1.1882473230361938,1.714278520293903
35,,109,"With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to help out.",",""What happened to the area?",Blizzard Drought,Drought,1,asking,asking,18,4.1180572509765625,5.9411007740807245,4.1180572509765625,5.9411007740807245
