,item,condition,disambPositionAmb,disambPositionUnamb,ambiguity,Sentence,disambPosition_0idx,token,word,word_pos,sum_surprisal,sum_surprisal_base2,mean_surprisal,mean_surprisal_base2
116,15,MVRR_UAMB,6,8,unambiguous,The engineer who was brought the equipment required constant supervision from senior technicians.,7,from,from,10,1.9641340970993042,2.833646521526088,1.9641340970993042,2.833646521526088
116,15,MVRR_UAMB,6,8,unambiguous,The engineer who was brought the equipment required constant supervision from senior technicians.,7,senior,senior,11,6.550107002258301,9.449806889450125,6.550107002258301,9.449806889450125
116,15,MVRR_UAMB,6,8,unambiguous,The engineer who was brought the equipment required constant supervision from senior technicians.,7,technicians..,technicians.,12,7.361949920654297,10.62104864180085,3.6809749603271484,5.310524320900425
117,16,NPS_UAMB,7,8,unambiguous,The little girl found that the lamb remained relatively calm despite the absence of its mother.,7,The,The,0,7.6898956298828125,11.094174290185645,7.6898956298828125,11.094174290185645
117,16,NPS_UAMB,7,8,unambiguous,The little girl found that the lamb remained relatively calm despite the absence of its mother.,7,little,little,1,8.638954162597656,12.463376328846707,8.638954162597656,12.463376328846707
117,16,NPS_UAMB,7,8,unambiguous,The little girl found that the lamb remained relatively calm despite the absence of its mother.,7,girl,girl,2,2.1553955078125,3.109578410275443,2.1553955078125,3.109578410275443
117,16,NPS_UAMB,7,8,unambiguous,The little girl found that the lamb remained relatively calm despite the absence of its mother.,7,found,found,3,6.260509490966797,9.032005996056087,6.260509490966797,9.032005996056087
117,16,NPS_UAMB,7,8,unambiguous,The little girl found that the lamb remained relatively calm despite the absence of its mother.,7,that,that,4,4.2909393310546875,6.190516893668004,4.2909393310546875,6.190516893668004
117,16,NPS_UAMB,7,8,unambiguous,The little girl found that the lamb remained relatively calm despite the absence of its mother.,7,the,the,5,3.1508188247680664,4.5456706932324815,3.1508188247680664,4.5456706932324815
117,16,NPS_UAMB,7,8,unambiguous,The little girl found that the lamb remained relatively calm despite the absence of its mother.,7,lamb,lamb,6,9.806407928466797,14.14765608733326,9.806407928466797,14.14765608733326
117,16,NPS_UAMB,7,8,unambiguous,The little girl found that the lamb remained relatively calm despite the absence of its mother.,7,remained,remained,7,6.721898078918457,9.697649023816709,6.721898078918457,9.697649023816709
117,16,NPS_UAMB,7,8,unambiguous,The little girl found that the lamb remained relatively calm despite the absence of its mother.,7,relatively,relatively,8,6.971663475036621,10.057984322182051,6.971663475036621,10.057984322182051
117,16,NPS_UAMB,7,8,unambiguous,The little girl found that the lamb remained relatively calm despite the absence of its mother.,7,calm,calm,9,3.910364866256714,5.641464000614996,3.910364866256714,5.641464000614996
117,16,NPS_UAMB,7,8,unambiguous,The little girl found that the lamb remained relatively calm despite the absence of its mother.,7,despite,despite,10,4.1933112144470215,6.049669293986795,4.1933112144470215,6.049669293986795
117,16,NPS_UAMB,7,8,unambiguous,The little girl found that the lamb remained relatively calm despite the absence of its mother.,7,the,the,11,1.0195467472076416,1.470895036150938,1.0195467472076416,1.470895036150938
117,16,NPS_UAMB,7,8,unambiguous,The little girl found that the lamb remained relatively calm despite the absence of its mother.,7,absence,absence,12,6.292666435241699,9.078398660091631,6.292666435241699,9.078398660091631
117,16,NPS_UAMB,7,8,unambiguous,The little girl found that the lamb remained relatively calm despite the absence of its mother.,7,of,of,13,0.005217744503170252,0.007527614119349371,0.005217744503170252,0.007527614119349371
117,16,NPS_UAMB,7,8,unambiguous,The little girl found that the lamb remained relatively calm despite the absence of its mother.,7,its,its,14,4.606175422668457,6.645306439748408,4.606175422668457,6.645306439748408
117,16,NPS_UAMB,7,8,unambiguous,The little girl found that the lamb remained relatively calm despite the absence of its mother.,7,mother..,mother.,15,1.9967909455299377,2.880760394808026,0.9983954727649689,1.440380197404013
118,16,NPZ_UAMB,8,8,unambiguous,"When the little girl attacked, the lamb remained relatively calm despite the sudden assault.",7,When,When,0,10.180778503417969,14.687758659270067,10.180778503417969,14.687758659270067
118,16,NPZ_UAMB,8,8,unambiguous,"When the little girl attacked, the lamb remained relatively calm despite the sudden assault.",7,the,the,1,2.511103868484497,3.622757098219676,2.511103868484497,3.622757098219676
118,16,NPZ_UAMB,8,8,unambiguous,"When the little girl attacked, the lamb remained relatively calm despite the sudden assault.",7,little,little,2,8.210834503173828,11.845730219288878,8.210834503173828,11.845730219288878
118,16,NPZ_UAMB,8,8,unambiguous,"When the little girl attacked, the lamb remained relatively calm despite the sudden assault.",7,girl,girl,3,1.6035903692245483,2.313491873297558,1.6035903692245483,2.313491873297558
118,16,NPZ_UAMB,8,8,unambiguous,"When the little girl attacked, the lamb remained relatively calm despite the sudden assault.",7,"attacked.,","attacked,",4,10.889307022094727,15.709949239493428,5.444653511047363,7.854974619746714
118,16,NPZ_UAMB,8,8,unambiguous,"When the little girl attacked, the lamb remained relatively calm despite the sudden assault.",7,the,the,5,2.3434176445007324,3.3808370144529025,2.3434176445007324,3.3808370144529025
118,16,NPZ_UAMB,8,8,unambiguous,"When the little girl attacked, the lamb remained relatively calm despite the sudden assault.",7,lamb,lamb,6,11.132776260375977,16.061201102170802,11.132776260375977,16.061201102170802
118,16,NPZ_UAMB,8,8,unambiguous,"When the little girl attacked, the lamb remained relatively calm despite the sudden assault.",7,remained,remained,7,6.1675004959106445,8.89782238013051,6.1675004959106445,8.89782238013051
118,16,NPZ_UAMB,8,8,unambiguous,"When the little girl attacked, the lamb remained relatively calm despite the sudden assault.",7,relatively,relatively,8,7.562860488891602,10.910901322258995,7.562860488891602,10.910901322258995
118,16,NPZ_UAMB,8,8,unambiguous,"When the little girl attacked, the lamb remained relatively calm despite the sudden assault.",7,calm,calm,9,2.875889778137207,4.14903192106181,2.875889778137207,4.14903192106181
118,16,NPZ_UAMB,8,8,unambiguous,"When the little girl attacked, the lamb remained relatively calm despite the sudden assault.",7,despite,despite,10,5.269854545593262,7.602793019133561,5.269854545593262,7.602793019133561
118,16,NPZ_UAMB,8,8,unambiguous,"When the little girl attacked, the lamb remained relatively calm despite the sudden assault.",7,the,the,11,0.977523922920227,1.410268915947337,0.977523922920227,1.410268915947337
118,16,NPZ_UAMB,8,8,unambiguous,"When the little girl attacked, the lamb remained relatively calm despite the sudden assault.",7,sudden,sudden,12,4.546993255615234,6.559924620831661,4.546993255615234,6.559924620831661
118,16,NPZ_UAMB,8,8,unambiguous,"When the little girl attacked, the lamb remained relatively calm despite the sudden assault.",7,assault..,assault.,13,5.2550468146800995,7.581429979178324,2.6275234073400497,3.790714989589162
119,16,MVRR_UAMB,7,9,unambiguous,The little girl who was fed the lamb remained relatively calm despite having asked for beef.,8,The,The,0,7.6898956298828125,11.094174290185645,7.6898956298828125,11.094174290185645
119,16,MVRR_UAMB,7,9,unambiguous,The little girl who was fed the lamb remained relatively calm despite having asked for beef.,8,little,little,1,8.638954162597656,12.463376328846707,8.638954162597656,12.463376328846707
119,16,MVRR_UAMB,7,9,unambiguous,The little girl who was fed the lamb remained relatively calm despite having asked for beef.,8,girl,girl,2,2.1553955078125,3.109578410275443,2.1553955078125,3.109578410275443
119,16,MVRR_UAMB,7,9,unambiguous,The little girl who was fed the lamb remained relatively calm despite having asked for beef.,8,who,who,3,2.2134287357330322,3.1933026604031736,2.2134287357330322,3.1933026604031736
119,16,MVRR_UAMB,7,9,unambiguous,The little girl who was fed the lamb remained relatively calm despite having asked for beef.,8,was,was,4,2.204031229019165,3.1797449240703566,2.204031229019165,3.1797449240703566
119,16,MVRR_UAMB,7,9,unambiguous,The little girl who was fed the lamb remained relatively calm despite having asked for beef.,8,fed,fed,5,7.846145153045654,11.319594702393942,7.846145153045654,11.319594702393942
119,16,MVRR_UAMB,7,9,unambiguous,The little girl who was fed the lamb remained relatively calm despite having asked for beef.,8,the,the,6,3.2169747352600098,4.641113497224702,3.2169747352600098,4.641113497224702
119,16,MVRR_UAMB,7,9,unambiguous,The little girl who was fed the lamb remained relatively calm despite having asked for beef.,8,lamb,lamb,7,8.138195037841797,11.740933622881531,8.138195037841797,11.740933622881531
119,16,MVRR_UAMB,7,9,unambiguous,The little girl who was fed the lamb remained relatively calm despite having asked for beef.,8,remained,remained,8,8.720694541931152,12.581302768751524,8.720694541931152,12.581302768751524
119,16,MVRR_UAMB,7,9,unambiguous,The little girl who was fed the lamb remained relatively calm despite having asked for beef.,8,relatively,relatively,9,7.227324962615967,10.426825882459068,7.227324962615967,10.426825882459068
119,16,MVRR_UAMB,7,9,unambiguous,The little girl who was fed the lamb remained relatively calm despite having asked for beef.,8,calm,calm,10,2.6371653079986572,3.8046253118540787,2.6371653079986572,3.8046253118540787
119,16,MVRR_UAMB,7,9,unambiguous,The little girl who was fed the lamb remained relatively calm despite having asked for beef.,8,despite,despite,11,4.468082427978516,6.4460803611277235,4.468082427978516,6.4460803611277235
119,16,MVRR_UAMB,7,9,unambiguous,The little girl who was fed the lamb remained relatively calm despite having asked for beef.,8,having,having,12,3.565131664276123,5.14339777216738,3.565131664276123,5.14339777216738
119,16,MVRR_UAMB,7,9,unambiguous,The little girl who was fed the lamb remained relatively calm despite having asked for beef.,8,asked,asked,13,8.043625831604004,11.604499098021462,8.043625831604004,11.604499098021462
119,16,MVRR_UAMB,7,9,unambiguous,The little girl who was fed the lamb remained relatively calm despite having asked for beef.,8,for,for,14,1.3578979969024658,1.9590327061642445,1.3578979969024658,1.9590327061642445
119,16,MVRR_UAMB,7,9,unambiguous,The little girl who was fed the lamb remained relatively calm despite having asked for beef.,8,beef..,beef.,15,11.411868810653687,16.463846540405505,5.705934405326843,8.231923270202753
120,17,NPS_UAMB,7,8,unambiguous,The yoga instructor demonstrated that the position demanded immense physical effort from everyone.,7,The,The,0,7.6898956298828125,11.094174290185645,7.6898956298828125,11.094174290185645
120,17,NPS_UAMB,7,8,unambiguous,The yoga instructor demonstrated that the position demanded immense physical effort from everyone.,7,yoga,yoga,1,11.730057716369629,16.922896096747785,11.730057716369629,16.922896096747785
120,17,NPS_UAMB,7,8,unambiguous,The yoga instructor demonstrated that the position demanded immense physical effort from everyone.,7,instructor,instructor,2,3.3486268520355225,4.831047353219269,3.3486268520355225,4.831047353219269
120,17,NPS_UAMB,7,8,unambiguous,The yoga instructor demonstrated that the position demanded immense physical effort from everyone.,7,demonstrated,demonstrated,3,9.179725646972656,13.243544667608683,9.179725646972656,13.243544667608683
120,17,NPS_UAMB,7,8,unambiguous,The yoga instructor demonstrated that the position demanded immense physical effort from everyone.,7,that,that,4,2.3508520126342773,3.391562540491311,2.3508520126342773,3.391562540491311
120,17,NPS_UAMB,7,8,unambiguous,The yoga instructor demonstrated that the position demanded immense physical effort from everyone.,7,the,the,5,2.429199457168579,3.504594010187271,2.429199457168579,3.504594010187271
120,17,NPS_UAMB,7,8,unambiguous,The yoga instructor demonstrated that the position demanded immense physical effort from everyone.,7,position,position,6,6.813612461090088,9.829964908153915,6.813612461090088,9.829964908153915
120,17,NPS_UAMB,7,8,unambiguous,The yoga instructor demonstrated that the position demanded immense physical effort from everyone.,7,demanded,demanded,7,8.543804168701172,12.326103904511633,8.543804168701172,12.326103904511633
120,17,NPS_UAMB,7,8,unambiguous,The yoga instructor demonstrated that the position demanded immense physical effort from everyone.,7,immense,immense,8,9.23771858215332,13.327210787600421,9.23771858215332,13.327210787600421
120,17,NPS_UAMB,7,8,unambiguous,The yoga instructor demonstrated that the position demanded immense physical effort from everyone.,7,physical,physical,9,3.0079493522644043,4.339553613757026,3.0079493522644043,4.339553613757026
120,17,NPS_UAMB,7,8,unambiguous,The yoga instructor demonstrated that the position demanded immense physical effort from everyone.,7,effort,effort,10,2.2516798973083496,3.2484874215161263,2.2516798973083496,3.2484874215161263
120,17,NPS_UAMB,7,8,unambiguous,The yoga instructor demonstrated that the position demanded immense physical effort from everyone.,7,from,from,11,3.1712074279785156,4.5750852299748495,3.1712074279785156,4.5750852299748495
120,17,NPS_UAMB,7,8,unambiguous,The yoga instructor demonstrated that the position demanded immense physical effort from everyone.,7,everyone..,everyone.,12,6.223573207855225,8.978718203582151,3.1117866039276123,4.4893591017910754
121,17,NPZ_UAMB,8,8,unambiguous,"Before the yoga instructor left, the position demanded immense physical effort from everyone.",7,Before,Before,0,12.528419494628906,18.074688675077738,12.528419494628906,18.074688675077738
121,17,NPZ_UAMB,8,8,unambiguous,"Before the yoga instructor left, the position demanded immense physical effort from everyone.",7,the,the,1,2.4726598262786865,3.567294069177627,2.4726598262786865,3.567294069177627
121,17,NPZ_UAMB,8,8,unambiguous,"Before the yoga instructor left, the position demanded immense physical effort from everyone.",7,yoga,yoga,2,11.43984603881836,16.5042091487365,11.43984603881836,16.5042091487365
121,17,NPZ_UAMB,8,8,unambiguous,"Before the yoga instructor left, the position demanded immense physical effort from everyone.",7,instructor,instructor,3,4.640168190002441,6.694347636607239,4.640168190002441,6.694347636607239
121,17,NPZ_UAMB,8,8,unambiguous,"Before the yoga instructor left, the position demanded immense physical effort from everyone.",7,"left.,","left,",4,6.187439799308777,8.926588714261776,3.0937198996543884,4.463294357130888
121,17,NPZ_UAMB,8,8,unambiguous,"Before the yoga instructor left, the position demanded immense physical effort from everyone.",7,the,the,5,2.5939712524414062,3.74230946210575,2.5939712524414062,3.74230946210575
121,17,NPZ_UAMB,8,8,unambiguous,"Before the yoga instructor left, the position demanded immense physical effort from everyone.",7,position,position,6,10.091650009155273,14.559173422595375,10.091650009155273,14.559173422595375
121,17,NPZ_UAMB,8,8,unambiguous,"Before the yoga instructor left, the position demanded immense physical effort from everyone.",7,demanded,demanded,7,6.977366924285889,10.066212660129931,6.977366924285889,10.066212660129931
121,17,NPZ_UAMB,8,8,unambiguous,"Before the yoga instructor left, the position demanded immense physical effort from everyone.",7,immense,immense,8,6.827323913574219,9.849746352656156,6.827323913574219,9.849746352656156
121,17,NPZ_UAMB,8,8,unambiguous,"Before the yoga instructor left, the position demanded immense physical effort from everyone.",7,physical,physical,9,3.5217204093933105,5.080768570029179,3.5217204093933105,5.080768570029179
121,17,NPZ_UAMB,8,8,unambiguous,"Before the yoga instructor left, the position demanded immense physical effort from everyone.",7,effort,effort,10,2.174264907836914,3.1368012001152152,2.174264907836914,3.1368012001152152
121,17,NPZ_UAMB,8,8,unambiguous,"Before the yoga instructor left, the position demanded immense physical effort from everyone.",7,from,from,11,2.5252866744995117,3.6432185621234274,2.5252866744995117,3.6432185621234274
121,17,NPZ_UAMB,8,8,unambiguous,"Before the yoga instructor left, the position demanded immense physical effort from everyone.",7,everyone..,everyone.,12,5.481591463088989,7.908264819977762,2.7407957315444946,3.954132409988881
122,17,MVRR_UAMB,7,9,unambiguous,The yoga instructor who was offered the position demanded immense physical effort from everyone.,8,The,The,0,7.6898956298828125,11.094174290185645,7.6898956298828125,11.094174290185645
122,17,MVRR_UAMB,7,9,unambiguous,The yoga instructor who was offered the position demanded immense physical effort from everyone.,8,yoga,yoga,1,11.730049133300781,16.92288371399692,11.730049133300781,16.92288371399692
122,17,MVRR_UAMB,7,9,unambiguous,The yoga instructor who was offered the position demanded immense physical effort from everyone.,8,instructor,instructor,2,3.3486316204071045,4.831054232525304,3.3486316204071045,4.831054232525304
122,17,MVRR_UAMB,7,9,unambiguous,The yoga instructor who was offered the position demanded immense physical effort from everyone.,8,who,who,3,1.6195762157440186,2.3365545747956094,1.6195762157440186,2.3365545747956094
122,17,MVRR_UAMB,7,9,unambiguous,The yoga instructor who was offered the position demanded immense physical effort from everyone.,8,was,was,4,2.840305805206299,4.097695099779261,2.840305805206299,4.097695099779261
122,17,MVRR_UAMB,7,9,unambiguous,The yoga instructor who was offered the position demanded immense physical effort from everyone.,8,offered,offered,5,7.920587539672852,11.42699236441294,7.920587539672852,11.42699236441294
122,17,MVRR_UAMB,7,9,unambiguous,The yoga instructor who was offered the position demanded immense physical effort from everyone.,8,the,the,6,1.5394549369812012,2.2209640032548106,1.5394549369812012,2.2209640032548106
122,17,MVRR_UAMB,7,9,unambiguous,The yoga instructor who was offered the position demanded immense physical effort from everyone.,8,position,position,7,2.0217552185058594,2.916776227629786,2.0217552185058594,2.916776227629786
122,17,MVRR_UAMB,7,9,unambiguous,The yoga instructor who was offered the position demanded immense physical effort from everyone.,8,demanded,demanded,8,10.15274715423584,14.647317970815582,10.15274715423584,14.647317970815582
122,17,MVRR_UAMB,7,9,unambiguous,The yoga instructor who was offered the position demanded immense physical effort from everyone.,8,immense,immense,9,10.359636306762695,14.945795925179796,10.359636306762695,14.945795925179796
122,17,MVRR_UAMB,7,9,unambiguous,The yoga instructor who was offered the position demanded immense physical effort from everyone.,8,physical,physical,10,4.694832801818848,6.77321200098689,4.694832801818848,6.77321200098689
122,17,MVRR_UAMB,7,9,unambiguous,The yoga instructor who was offered the position demanded immense physical effort from everyone.,8,effort,effort,11,3.586526393890381,5.17426384248303,3.586526393890381,5.17426384248303
122,17,MVRR_UAMB,7,9,unambiguous,The yoga instructor who was offered the position demanded immense physical effort from everyone.,8,from,from,12,1.7984775304794312,2.594654614372905,1.7984775304794312,2.594654614372905
122,17,MVRR_UAMB,7,9,unambiguous,The yoga instructor who was offered the position demanded immense physical effort from everyone.,8,everyone..,everyone.,13,6.615926504135132,9.544764358401611,3.307963252067566,4.772382179200806
123,18,NPS_UAMB,6,7,unambiguous,The governor noticed that the contract received sweeping support across the entire state.,6,The,The,0,7.6898956298828125,11.094174290185645,7.6898956298828125,11.094174290185645
123,18,NPS_UAMB,6,7,unambiguous,The governor noticed that the contract received sweeping support across the entire state.,6,governor,governor,1,8.427895545959473,12.158883109285915,8.427895545959473,12.158883109285915
123,18,NPS_UAMB,6,7,unambiguous,The governor noticed that the contract received sweeping support across the entire state.,6,noticed,noticed,2,10.223383903503418,14.749225258688435,10.223383903503418,14.749225258688435
123,18,NPS_UAMB,6,7,unambiguous,The governor noticed that the contract received sweeping support across the entire state.,6,that,that,3,1.4478932619094849,2.0888684286933588,1.4478932619094849,2.0888684286933588
123,18,NPS_UAMB,6,7,unambiguous,The governor noticed that the contract received sweeping support across the entire state.,6,the,the,4,1.597419261932373,2.3045888474103426,1.597419261932373,2.3045888474103426
123,18,NPS_UAMB,6,7,unambiguous,The governor noticed that the contract received sweeping support across the entire state.,6,contract,contract,5,8.261194229125977,11.918383946180569,8.261194229125977,11.918383946180569
123,18,NPS_UAMB,6,7,unambiguous,The governor noticed that the contract received sweeping support across the entire state.,6,received,received,6,7.267523765563965,10.484820496121818,7.267523765563965,10.484820496121818
123,18,NPS_UAMB,6,7,unambiguous,The governor noticed that the contract received sweeping support across the entire state.,6,sweeping,sweeping,7,11.485862731933594,16.570597203691957,11.485862731933594,16.570597203691957
123,18,NPS_UAMB,6,7,unambiguous,The governor noticed that the contract received sweeping support across the entire state.,6,support,support,8,4.953398704528809,7.146243746569528,4.953398704528809,7.146243746569528
123,18,NPS_UAMB,6,7,unambiguous,The governor noticed that the contract received sweeping support across the entire state.,6,across,across,9,4.54312801361084,6.554348255360086,4.54312801361084,6.554348255360086
123,18,NPS_UAMB,6,7,unambiguous,The governor noticed that the contract received sweeping support across the entire state.,6,the,the,10,0.4135616719722748,0.596643373256149,0.4135616719722748,0.596643373256149
123,18,NPS_UAMB,6,7,unambiguous,The governor noticed that the contract received sweeping support across the entire state.,6,entire,entire,11,4.768916606903076,6.880092339192091,4.768916606903076,6.880092339192091
123,18,NPS_UAMB,6,7,unambiguous,The governor noticed that the contract received sweeping support across the entire state.,6,state..,state.,12,1.4318515360355377,2.065725110327715,0.7159257680177689,1.0328625551638575
124,18,NPZ_UAMB,7,7,unambiguous,"While the governor read, the contract received sweeping support from the audience at the rally.",6,While,While,0,11.199134826660156,16.156936276669487,11.199134826660156,16.156936276669487
124,18,NPZ_UAMB,7,7,unambiguous,"While the governor read, the contract received sweeping support from the audience at the rally.",6,the,the,1,1.9696201086044312,2.8415611631187945,1.9696201086044312,2.8415611631187945
124,18,NPZ_UAMB,7,7,unambiguous,"While the governor read, the contract received sweeping support from the audience at the rally.",6,governor,governor,2,8.111534118652344,11.702470046981365,8.111534118652344,11.702470046981365
124,18,NPZ_UAMB,7,7,unambiguous,"While the governor read, the contract received sweeping support from the audience at the rally.",6,"read.,","read,",3,14.893087387084961,21.486183316873444,7.4465436935424805,10.743091658436722
124,18,NPZ_UAMB,7,7,unambiguous,"While the governor read, the contract received sweeping support from the audience at the rally.",6,the,the,4,2.205976724624634,3.1825516809324377,2.205976724624634,3.1825516809324377
124,18,NPZ_UAMB,7,7,unambiguous,"While the governor read, the contract received sweeping support from the audience at the rally.",6,contract,contract,5,9.910469055175781,14.297784558785631,9.910469055175781,14.297784558785631
124,18,NPZ_UAMB,7,7,unambiguous,"While the governor read, the contract received sweeping support from the audience at the rally.",6,received,received,6,6.525320053100586,9.414046880821523,6.525320053100586,9.414046880821523
124,18,NPZ_UAMB,7,7,unambiguous,"While the governor read, the contract received sweeping support from the audience at the rally.",6,sweeping,sweeping,7,9.768827438354492,14.093438900614062,9.768827438354492,14.093438900614062
124,18,NPZ_UAMB,7,7,unambiguous,"While the governor read, the contract received sweeping support from the audience at the rally.",6,support,support,8,4.463480472564697,6.439441142873815,4.463480472564697,6.439441142873815
124,18,NPZ_UAMB,7,7,unambiguous,"While the governor read, the contract received sweeping support from the audience at the rally.",6,from,from,9,0.3712080419063568,0.5355400011964035,0.3712080419063568,0.5355400011964035
124,18,NPZ_UAMB,7,7,unambiguous,"While the governor read, the contract received sweeping support from the audience at the rally.",6,the,the,10,1.7693922519683838,2.5526934273021427,1.7693922519683838,2.5526934273021427
124,18,NPZ_UAMB,7,7,unambiguous,"While the governor read, the contract received sweeping support from the audience at the rally.",6,audience,audience,11,6.317046165466309,9.113571175984886,6.317046165466309,9.113571175984886
124,18,NPZ_UAMB,7,7,unambiguous,"While the governor read, the contract received sweeping support from the audience at the rally.",6,at,at,12,2.3837037086486816,3.4389575194160837,2.3837037086486816,3.4389575194160837
124,18,NPZ_UAMB,7,7,unambiguous,"While the governor read, the contract received sweeping support from the audience at the rally.",6,the,the,13,0.8493613600730896,1.2253694221001517,0.8493613600730896,1.2253694221001517
124,18,NPZ_UAMB,7,7,unambiguous,"While the governor read, the contract received sweeping support from the audience at the rally.",6,rally..,rally.,14,5.627604603767395,8.11891725393912,2.8138023018836975,4.05945862696956
125,18,MVRR_UAMB,6,8,unambiguous,The governor who was awarded the contract received sweeping support across the entire state.,7,The,The,0,7.6898956298828125,11.094174290185645,7.6898956298828125,11.094174290185645
125,18,MVRR_UAMB,6,8,unambiguous,The governor who was awarded the contract received sweeping support across the entire state.,7,governor,governor,1,8.427902221679688,12.158892740314363,8.427902221679688,12.158892740314363
125,18,MVRR_UAMB,6,8,unambiguous,The governor who was awarded the contract received sweeping support across the entire state.,7,who,who,2,5.693960189819336,8.214648128871538,5.693960189819336,8.214648128871538
125,18,MVRR_UAMB,6,8,unambiguous,The governor who was awarded the contract received sweeping support across the entire state.,7,was,was,3,3.4235432147979736,4.939128818258096,3.4235432147979736,4.939128818258096
125,18,MVRR_UAMB,6,8,unambiguous,The governor who was awarded the contract received sweeping support across the entire state.,7,awarded,awarded,4,6.081239223480225,8.77337367017437,6.081239223480225,8.77337367017437
125,18,MVRR_UAMB,6,8,unambiguous,The governor who was awarded the contract received sweeping support across the entire state.,7,the,the,5,0.7308732867240906,1.054427266275063,0.7308732867240906,1.054427266275063
125,18,MVRR_UAMB,6,8,unambiguous,The governor who was awarded the contract received sweeping support across the entire state.,7,contract,contract,6,4.316572189331055,6.227497291187128,4.316572189331055,6.227497291187128
125,18,MVRR_UAMB,6,8,unambiguous,The governor who was awarded the contract received sweeping support across the entire state.,7,received,received,7,7.777696132659912,11.220843640129726,7.777696132659912,11.220843640129726
125,18,MVRR_UAMB,6,8,unambiguous,The governor who was awarded the contract received sweeping support across the entire state.,7,sweeping,sweeping,8,9.665592193603516,13.94450192496687,9.665592193603516,13.94450192496687
125,18,MVRR_UAMB,6,8,unambiguous,The governor who was awarded the contract received sweeping support across the entire state.,7,support,support,9,4.321980953216553,6.235300488022076,4.321980953216553,6.235300488022076
125,18,MVRR_UAMB,6,8,unambiguous,The governor who was awarded the contract received sweeping support across the entire state.,7,across,across,10,5.512202739715576,7.95242755696222,5.512202739715576,7.95242755696222
125,18,MVRR_UAMB,6,8,unambiguous,The governor who was awarded the contract received sweeping support across the entire state.,7,the,the,11,0.37753021717071533,0.5446609720979244,0.37753021717071533,0.5446609720979244
125,18,MVRR_UAMB,6,8,unambiguous,The governor who was awarded the contract received sweeping support across the entire state.,7,entire,entire,12,5.513556480407715,7.954380591945418,5.513556480407715,7.954380591945418
125,18,MVRR_UAMB,6,8,unambiguous,The governor who was awarded the contract received sweeping support across the entire state.,7,state..,state.,13,1.8760942816734314,2.7066319164104016,0.9380471408367157,1.3533159582052008
126,19,NPS_UAMB,6,7,unambiguous,The patient reported that the treatment continued causing uncomfortable side effects like nausea.,6,The,The,0,7.6898956298828125,11.094174290185645,7.6898956298828125,11.094174290185645
126,19,NPS_UAMB,6,7,unambiguous,The patient reported that the treatment continued causing uncomfortable side effects like nausea.,6,patient,patient,1,10.004441261291504,14.43335779453018,10.004441261291504,14.43335779453018
126,19,NPS_UAMB,6,7,unambiguous,The patient reported that the treatment continued causing uncomfortable side effects like nausea.,6,reported,reported,2,5.5006608963012695,7.935776196705683,5.5006608963012695,7.935776196705683
126,19,NPS_UAMB,6,7,unambiguous,The patient reported that the treatment continued causing uncomfortable side effects like nausea.,6,that,that,3,1.4350320100784302,2.0703135644570723,1.4350320100784302,2.0703135644570723
126,19,NPS_UAMB,6,7,unambiguous,The patient reported that the treatment continued causing uncomfortable side effects like nausea.,6,the,the,4,2.2437851428985596,3.237097698480086,2.2437851428985596,3.237097698480086
126,19,NPS_UAMB,6,7,unambiguous,The patient reported that the treatment continued causing uncomfortable side effects like nausea.,6,treatment,treatment,5,4.487273693084717,6.473767504124826,4.487273693084717,6.473767504124826
126,19,NPS_UAMB,6,7,unambiguous,The patient reported that the treatment continued causing uncomfortable side effects like nausea.,6,continued,continued,6,6.674270153045654,9.628936451352189,6.674270153045654,9.628936451352189
126,19,NPS_UAMB,6,7,unambiguous,The patient reported that the treatment continued causing uncomfortable side effects like nausea.,6,causing,causing,7,9.526577949523926,13.743946764420318,9.526577949523926,13.743946764420318
126,19,NPS_UAMB,6,7,unambiguous,The patient reported that the treatment continued causing uncomfortable side effects like nausea.,6,uncomfortable,uncomfortable,8,7.731990814208984,11.15490480385832,7.731990814208984,11.15490480385832
126,19,NPS_UAMB,6,7,unambiguous,The patient reported that the treatment continued causing uncomfortable side effects like nausea.,6,side,side,9,4.191740989685059,6.04740393850963,4.191740989685059,6.04740393850963
126,19,NPS_UAMB,6,7,unambiguous,The patient reported that the treatment continued causing uncomfortable side effects like nausea.,6,effects,effects,10,0.045467179268598557,0.06559527405401662,0.045467179268598557,0.06559527405401662
126,19,NPS_UAMB,6,7,unambiguous,The patient reported that the treatment continued causing uncomfortable side effects like nausea.,6,like,like,11,5.086818218231201,7.338727417345787,5.086818218231201,7.338727417345787
126,19,NPS_UAMB,6,7,unambiguous,The patient reported that the treatment continued causing uncomfortable side effects like nausea.,6,nausea..,nausea.,12,5.826606392860413,8.406016148191648,2.9133031964302063,4.203008074095824
127,19,NPZ_UAMB,7,7,unambiguous,"Before the patient called, the treatment continued causing uncomfortable side effects like nausea.",6,Before,Before,0,12.528419494628906,18.074688675077738,12.528419494628906,18.074688675077738
127,19,NPZ_UAMB,7,7,unambiguous,"Before the patient called, the treatment continued causing uncomfortable side effects like nausea.",6,the,the,1,2.4726598262786865,3.567294069177627,2.4726598262786865,3.567294069177627
127,19,NPZ_UAMB,7,7,unambiguous,"Before the patient called, the treatment continued causing uncomfortable side effects like nausea.",6,patient,patient,2,11.035755157470703,15.921229238147786,11.035755157470703,15.921229238147786
