,item#_in_Provo,item,Sentence,Question,Option1,Option0,Correct answer,sum_surprisal,sum_surprisal_base2,mean_surprisal,mean_surprisal_base2,token,word,word_pos
28,37.0,101,John Thornton asked little of man or nature.,Did John Thorton expect a lot from other people? ,Yes,No,0,9.001729965209961,12.986751180229993,9.001729965209961,12.986751180229993,Thornton,Thornton,1
28,37.0,101,John Thornton asked little of man or nature.,Did John Thorton expect a lot from other people? ,Yes,No,0,9.775724411010742,14.10338912886238,9.775724411010742,14.10338912886238,asked,asked,2
28,37.0,101,John Thornton asked little of man or nature.,Did John Thorton expect a lot from other people? ,Yes,No,0,9.19411849975586,13.264309164943255,9.19411849975586,13.264309164943255,little,little,3
28,37.0,101,John Thornton asked little of man or nature.,Did John Thorton expect a lot from other people? ,Yes,No,0,1.9404217004776,2.7994367645123632,1.9404217004776,2.7994367645123632,of,of,4
28,37.0,101,John Thornton asked little of man or nature.,Did John Thorton expect a lot from other people? ,Yes,No,0,9.371034622192383,13.519545177435733,9.371034622192383,13.519545177435733,man,man,5
28,37.0,101,John Thornton asked little of man or nature.,Did John Thorton expect a lot from other people? ,Yes,No,0,5.567610740661621,8.03236440515265,5.567610740661621,8.03236440515265,or,or,6
28,37.0,101,John Thornton asked little of man or nature.,Did John Thorton expect a lot from other people? ,Yes,No,0,10.698534488677979,15.434722651595262,5.349267244338989,7.717361325797631,nature..,nature.,7
29,43.0,102,Proper ventilation will make a backdraft less likely.,Would proper ventilation reduce backdraft?,Yes,No,1,13.047785758972168,18.823975809050786,13.047785758972168,18.823975809050786,Proper,Proper,0
29,43.0,102,Proper ventilation will make a backdraft less likely.,Would proper ventilation reduce backdraft?,Yes,No,1,8.737141609191895,12.605030871125765,8.737141609191895,12.605030871125765,ventilation,ventilation,1
29,43.0,102,Proper ventilation will make a backdraft less likely.,Would proper ventilation reduce backdraft?,Yes,No,1,7.396087646484375,10.670298969563133,7.396087646484375,10.670298969563133,will,will,2
29,43.0,102,Proper ventilation will make a backdraft less likely.,Would proper ventilation reduce backdraft?,Yes,No,1,4.528120040893555,6.532696327547062,4.528120040893555,6.532696327547062,make,make,3
29,43.0,102,Proper ventilation will make a backdraft less likely.,Would proper ventilation reduce backdraft?,Yes,No,1,2.7589685916900635,3.980350305199662,2.7589685916900635,3.980350305199662,a,a,4
29,43.0,102,Proper ventilation will make a backdraft less likely.,Would proper ventilation reduce backdraft?,Yes,No,1,2.7572081089019775,3.97781046541172,2.7572081089019775,3.97781046541172,<UNK>,backdraft,5
29,43.0,102,Proper ventilation will make a backdraft less likely.,Would proper ventilation reduce backdraft?,Yes,No,1,5.715984344482422,8.246422267583743,5.715984344482422,8.246422267583743,less,less,6
29,43.0,102,Proper ventilation will make a backdraft less likely.,Would proper ventilation reduce backdraft?,Yes,No,1,6.868004322052002,9.90843577622839,3.434002161026001,4.954217888114195,likely..,likely.,7
30,,103,"For centuries, time was measured by the position of the sun with the use of sundials.",Were sundials used for centuries?,Yes,No,1,9.082757949829102,13.103649851813254,9.082757949829102,13.103649851813254,For,For,0
30,,103,"For centuries, time was measured by the position of the sun with the use of sundials.",Were sundials used for centuries?,Yes,No,1,7.099909842014313,10.243004719832793,3.5499549210071564,5.121502359916397,"centuries.,","centuries,",1
30,,103,"For centuries, time was measured by the position of the sun with the use of sundials.",Were sundials used for centuries?,Yes,No,1,8.62516975402832,12.443489630962139,8.62516975402832,12.443489630962139,time,time,2
30,,103,"For centuries, time was measured by the position of the sun with the use of sundials.",Were sundials used for centuries?,Yes,No,1,1.7146682739257812,2.4737434155623634,1.7146682739257812,2.4737434155623634,was,was,3
30,,103,"For centuries, time was measured by the position of the sun with the use of sundials.",Were sundials used for centuries?,Yes,No,1,6.870185852050781,9.91158305873918,6.870185852050781,9.91158305873918,measured,measured,4
30,,103,"For centuries, time was measured by the position of the sun with the use of sundials.",Were sundials used for centuries?,Yes,No,1,1.8155992031097412,2.6193559665683774,1.8155992031097412,2.6193559665683774,by,by,5
30,,103,"For centuries, time was measured by the position of the sun with the use of sundials.",Were sundials used for centuries?,Yes,No,1,1.15437650680542,1.6654132616869042,1.15437650680542,1.6654132616869042,the,the,6
30,,103,"For centuries, time was measured by the position of the sun with the use of sundials.",Were sundials used for centuries?,Yes,No,1,6.971926212310791,10.058363371944553,6.971926212310791,10.058363371944553,position,position,7
30,,103,"For centuries, time was measured by the position of the sun with the use of sundials.",Were sundials used for centuries?,Yes,No,1,0.17849192023277283,0.2575094081585698,0.17849192023277283,0.2575094081585698,of,of,8
30,,103,"For centuries, time was measured by the position of the sun with the use of sundials.",Were sundials used for centuries?,Yes,No,1,0.530218243598938,0.7649432306290442,0.530218243598938,0.7649432306290442,the,the,9
30,,103,"For centuries, time was measured by the position of the sun with the use of sundials.",Were sundials used for centuries?,Yes,No,1,3.2082135677337646,4.628473804282191,3.2082135677337646,4.628473804282191,sun,sun,10
30,,103,"For centuries, time was measured by the position of the sun with the use of sundials.",Were sundials used for centuries?,Yes,No,1,5.685124397277832,8.201900774789586,5.685124397277832,8.201900774789586,with,with,11
30,,103,"For centuries, time was measured by the position of the sun with the use of sundials.",Were sundials used for centuries?,Yes,No,1,1.1640889644622803,1.6794253761833005,1.1640889644622803,1.6794253761833005,the,the,12
30,,103,"For centuries, time was measured by the position of the sun with the use of sundials.",Were sundials used for centuries?,Yes,No,1,7.546627044677734,10.887481412795102,7.546627044677734,10.887481412795102,use,use,13
30,,103,"For centuries, time was measured by the position of the sun with the use of sundials.",Were sundials used for centuries?,Yes,No,1,0.03796658664941788,0.0547742062785963,0.03796658664941788,0.0547742062785963,of,of,14
30,,103,"For centuries, time was measured by the position of the sun with the use of sundials.",Were sundials used for centuries?,Yes,No,1,4.363917350769043,6.295801920803802,2.1819586753845215,3.147900960401901,<UNK>..,sundials.,15
31,,104,"The girl's feet were then re-wrapped even tighter than before, causing her footprint to shrink further.",Were the wraps around the girl's feet tighter after they were re-wrapped?,Yes,No,1,5.106276512145996,7.366799801480822,5.106276512145996,7.366799801480822,The,The,0
31,,104,"The girl's feet were then re-wrapped even tighter than before, causing her footprint to shrink further.",Were the wraps around the girl's feet tighter after they were re-wrapped?,Yes,No,1,12.193915605545044,17.592101573138375,6.096957802772522,8.796050786569188,girl.s,girl's,1
31,,104,"The girl's feet were then re-wrapped even tighter than before, causing her footprint to shrink further.",Were the wraps around the girl's feet tighter after they were re-wrapped?,Yes,No,1,7.1357622146606445,10.29472876005376,7.1357622146606445,10.29472876005376,feet,feet,2
31,,104,"The girl's feet were then re-wrapped even tighter than before, causing her footprint to shrink further.",Were the wraps around the girl's feet tighter after they were re-wrapped?,Yes,No,1,2.262545108795166,3.2641626082463664,2.262545108795166,3.2641626082463664,were,were,3
31,,104,"The girl's feet were then re-wrapped even tighter than before, causing her footprint to shrink further.",Were the wraps around the girl's feet tighter after they were re-wrapped?,Yes,No,1,4.532771587371826,6.539407090583729,4.532771587371826,6.539407090583729,then,then,4
31,,104,"The girl's feet were then re-wrapped even tighter than before, causing her footprint to shrink further.",Were the wraps around the girl's feet tighter after they were re-wrapped?,Yes,No,1,3.232257127761841,4.663161329100013,3.232257127761841,4.663161329100013,<UNK>,re-wrapped,5
31,,104,"The girl's feet were then re-wrapped even tighter than before, causing her footprint to shrink further.",Were the wraps around the girl's feet tighter after they were re-wrapped?,Yes,No,1,8.178815841674805,11.799537055128335,8.178815841674805,11.799537055128335,even,even,6
31,,104,"The girl's feet were then re-wrapped even tighter than before, causing her footprint to shrink further.",Were the wraps around the girl's feet tighter after they were re-wrapped?,Yes,No,1,10.240234375,14.773535350353194,10.240234375,14.773535350353194,tighter,tighter,7
31,,104,"The girl's feet were then re-wrapped even tighter than before, causing her footprint to shrink further.",Were the wraps around the girl's feet tighter after they were re-wrapped?,Yes,No,1,1.7036242485046387,2.457810254855829,1.7036242485046387,2.457810254855829,than,than,8
31,,104,"The girl's feet were then re-wrapped even tighter than before, causing her footprint to shrink further.",Were the wraps around the girl's feet tighter after they were re-wrapped?,Yes,No,1,7.503767251968384,10.825647802399793,3.751883625984192,5.412823901199896,"before.,","before,",9
31,,104,"The girl's feet were then re-wrapped even tighter than before, causing her footprint to shrink further.",Were the wraps around the girl's feet tighter after they were re-wrapped?,Yes,No,1,5.501062393188477,7.936355434273788,5.501062393188477,7.936355434273788,causing,causing,10
31,,104,"The girl's feet were then re-wrapped even tighter than before, causing her footprint to shrink further.",Were the wraps around the girl's feet tighter after they were re-wrapped?,Yes,No,1,2.470776081085205,3.564576399328693,2.470776081085205,3.564576399328693,her,her,11
31,,104,"The girl's feet were then re-wrapped even tighter than before, causing her footprint to shrink further.",Were the wraps around the girl's feet tighter after they were re-wrapped?,Yes,No,1,14.075517654418945,20.30667951797527,14.075517654418945,20.30667951797527,footprint,footprint,12
31,,104,"The girl's feet were then re-wrapped even tighter than before, causing her footprint to shrink further.",Were the wraps around the girl's feet tighter after they were re-wrapped?,Yes,No,1,0.19756659865379333,0.2850283521231278,0.19756659865379333,0.2850283521231278,to,to,13
31,,104,"The girl's feet were then re-wrapped even tighter than before, causing her footprint to shrink further.",Were the wraps around the girl's feet tighter after they were re-wrapped?,Yes,No,1,4.867587566375732,7.022444443103048,4.867587566375732,7.022444443103048,shrink,shrink,14
31,,104,"The girl's feet were then re-wrapped even tighter than before, causing her footprint to shrink further.",Were the wraps around the girl's feet tighter after they were re-wrapped?,Yes,No,1,5.528499484062195,7.975938789213722,2.7642497420310974,3.987969394606861,further..,further.,15
32,,105,"The astronauts used a hefty robotic arm to move the bus-size canister, stuffed with nearly three tons of packing foam.",Did the astronauts move the container by themselves?,Yes,No,0,5.106276512145996,7.366799801480822,5.106276512145996,7.366799801480822,The,The,0
32,,105,"The astronauts used a hefty robotic arm to move the bus-size canister, stuffed with nearly three tons of packing foam.",Did the astronauts move the container by themselves?,Yes,No,0,12.421520233154297,17.920465640673626,12.421520233154297,17.920465640673626,astronauts,astronauts,1
32,,105,"The astronauts used a hefty robotic arm to move the bus-size canister, stuffed with nearly three tons of packing foam.",Did the astronauts move the container by themselves?,Yes,No,0,4.999781608581543,7.213160132228436,4.999781608581543,7.213160132228436,used,used,2
32,,105,"The astronauts used a hefty robotic arm to move the bus-size canister, stuffed with nearly three tons of packing foam.",Did the astronauts move the container by themselves?,Yes,No,0,2.530491590499878,3.6507276686253998,2.530491590499878,3.6507276686253998,a,a,3
32,,105,"The astronauts used a hefty robotic arm to move the bus-size canister, stuffed with nearly three tons of packing foam.",Did the astronauts move the container by themselves?,Yes,No,0,11.292529106140137,16.291675740522656,11.292529106140137,16.291675740522656,hefty,hefty,4
32,,105,"The astronauts used a hefty robotic arm to move the bus-size canister, stuffed with nearly three tons of packing foam.",Did the astronauts move the container by themselves?,Yes,No,0,9.532979965209961,13.753182920702255,9.532979965209961,13.753182920702255,robotic,robotic,5
32,,105,"The astronauts used a hefty robotic arm to move the bus-size canister, stuffed with nearly three tons of packing foam.",Did the astronauts move the container by themselves?,Yes,No,0,2.6342227458953857,3.800380092100181,2.6342227458953857,3.800380092100181,arm,arm,6
32,,105,"The astronauts used a hefty robotic arm to move the bus-size canister, stuffed with nearly three tons of packing foam.",Did the astronauts move the container by themselves?,Yes,No,0,1.317101001739502,1.9001750835594655,1.317101001739502,1.9001750835594655,to,to,7
32,,105,"The astronauts used a hefty robotic arm to move the bus-size canister, stuffed with nearly three tons of packing foam.",Did the astronauts move the container by themselves?,Yes,No,0,5.000466346740723,7.214148000574992,5.000466346740723,7.214148000574992,move,move,8
32,,105,"The astronauts used a hefty robotic arm to move the bus-size canister, stuffed with nearly three tons of packing foam.",Did the astronauts move the container by themselves?,Yes,No,0,0.8250866532325745,1.1903484229223071,0.8250866532325745,1.1903484229223071,the,the,9
32,,105,"The astronauts used a hefty robotic arm to move the bus-size canister, stuffed with nearly three tons of packing foam.",Did the astronauts move the container by themselves?,Yes,No,0,3.078240394592285,4.440962151942376,3.078240394592285,4.440962151942376,<UNK>,bus-size,10
32,,105,"The astronauts used a hefty robotic arm to move the bus-size canister, stuffed with nearly three tons of packing foam.",Did the astronauts move the container by themselves?,Yes,No,0,13.527744770050049,19.516410294162817,6.763872385025024,9.758205147081409,"canister.,","canister,",11
32,,105,"The astronauts used a hefty robotic arm to move the bus-size canister, stuffed with nearly three tons of packing foam.",Did the astronauts move the container by themselves?,Yes,No,0,10.771167755126953,15.539510304904764,10.771167755126953,15.539510304904764,stuffed,stuffed,12
32,,105,"The astronauts used a hefty robotic arm to move the bus-size canister, stuffed with nearly three tons of packing foam.",Did the astronauts move the container by themselves?,Yes,No,0,0.3872792422771454,0.558725842272473,0.3872792422771454,0.558725842272473,with,with,13
32,,105,"The astronauts used a hefty robotic arm to move the bus-size canister, stuffed with nearly three tons of packing foam.",Did the astronauts move the container by themselves?,Yes,No,0,9.01814079284668,13.01042699987837,9.01814079284668,13.01042699987837,nearly,nearly,14
32,,105,"The astronauts used a hefty robotic arm to move the bus-size canister, stuffed with nearly three tons of packing foam.",Did the astronauts move the container by themselves?,Yes,No,0,3.8900911808013916,5.61221525514806,3.8900911808013916,5.61221525514806,three,three,15
32,,105,"The astronauts used a hefty robotic arm to move the bus-size canister, stuffed with nearly three tons of packing foam.",Did the astronauts move the container by themselves?,Yes,No,0,5.194823265075684,7.494545762819302,5.194823265075684,7.494545762819302,tons,tons,16
32,,105,"The astronauts used a hefty robotic arm to move the bus-size canister, stuffed with nearly three tons of packing foam.",Did the astronauts move the container by themselves?,Yes,No,0,0.0427115336060524,0.061619717722214105,0.0427115336060524,0.061619717722214105,of,of,17
32,,105,"The astronauts used a hefty robotic arm to move the bus-size canister, stuffed with nearly three tons of packing foam.",Did the astronauts move the container by themselves?,Yes,No,0,11.629119873046875,16.77727357074802,11.629119873046875,16.77727357074802,packing,packing,18
32,,105,"The astronauts used a hefty robotic arm to move the bus-size canister, stuffed with nearly three tons of packing foam.",Did the astronauts move the container by themselves?,Yes,No,0,6.315261960029602,9.110997111649421,3.157630980014801,4.555498555824711,foam..,foam.,19
33,,106,"Very similar, but even more striking, is the evidence from athletic training.",Is athletic training the only source of evidence?,Yes,No,0,11.921980857849121,17.199782661192078,11.921980857849121,17.199782661192078,Very,Very,0
33,,106,"Very similar, but even more striking, is the evidence from athletic training.",Is athletic training the only source of evidence?,Yes,No,0,8.077574014663696,11.65347597336887,4.038787007331848,5.826737986684435,"similar.,","similar,",1
33,,106,"Very similar, but even more striking, is the evidence from athletic training.",Is athletic training the only source of evidence?,Yes,No,0,2.1252834796905518,3.066135936632799,2.1252834796905518,3.066135936632799,but,but,2
33,,106,"Very similar, but even more striking, is the evidence from athletic training.",Is athletic training the only source of evidence?,Yes,No,0,5.755232334136963,8.30304514762321,5.755232334136963,8.30304514762321,even,even,3
33,,106,"Very similar, but even more striking, is the evidence from athletic training.",Is athletic training the only source of evidence?,Yes,No,0,1.6648976802825928,2.4019396269312354,1.6648976802825928,2.4019396269312354,more,more,4
33,,106,"Very similar, but even more striking, is the evidence from athletic training.",Is athletic training the only source of evidence?,Yes,No,0,9.21558004617691,13.295271631534714,4.607790023088455,6.647635815767357,"striking.,","striking,",5
33,,106,"Very similar, but even more striking, is the evidence from athletic training.",Is athletic training the only source of evidence?,Yes,No,0,2.4198174476623535,3.491058631599066,2.4198174476623535,3.491058631599066,is,is,6
33,,106,"Very similar, but even more striking, is the evidence from athletic training.",Is athletic training the only source of evidence?,Yes,No,0,1.2503838539123535,1.8039225852469825,1.2503838539123535,1.8039225852469825,the,the,7
33,,106,"Very similar, but even more striking, is the evidence from athletic training.",Is athletic training the only source of evidence?,Yes,No,0,8.421128273010254,12.149119998161735,8.421128273010254,12.149119998161735,evidence,evidence,8
33,,106,"Very similar, but even more striking, is the evidence from athletic training.",Is athletic training the only source of evidence?,Yes,No,0,3.825044870376587,5.51837326567007,3.825044870376587,5.51837326567007,from,from,9
33,,106,"Very similar, but even more striking, is the evidence from athletic training.",Is athletic training the only source of evidence?,Yes,No,0,11.764261245727539,16.97224135893334,11.764261245727539,16.97224135893334,athletic,athletic,10
33,,106,"Very similar, but even more striking, is the evidence from athletic training.",Is athletic training the only source of evidence?,Yes,No,0,6.091163754463196,8.787691741806652,3.045581877231598,4.393845870903326,training..,training.,11
34,,108,"It was a forbidding challenge, and it says much for Winstanley's persuasive abilities, not to mention his self-confidence.",""",""What better describes Winstanley?",Eloquent Uncertain,Uncertain,1,7.951766014099121,11.4719733948502,7.951766014099121,11.4719733948502,It,It,0
34,,108,"It was a forbidding challenge, and it says much for Winstanley's persuasive abilities, not to mention his self-confidence.",""",""What better describes Winstanley?",Eloquent Uncertain,Uncertain,1,1.289797067642212,1.8607838332405462,1.289797067642212,1.8607838332405462,was,was,1
34,,108,"It was a forbidding challenge, and it says much for Winstanley's persuasive abilities, not to mention his self-confidence.",""",""What better describes Winstanley?",Eloquent Uncertain,Uncertain,1,2.764197826385498,3.98789449616241,2.764197826385498,3.98789449616241,a,a,2
34,,108,"It was a forbidding challenge, and it says much for Winstanley's persuasive abilities, not to mention his self-confidence.",""",""What better describes Winstanley?",Eloquent Uncertain,Uncertain,1,13.14004898071289,18.957083501512567,13.14004898071289,18.957083501512567,forbidding,forbidding,3
34,,108,"It was a forbidding challenge, and it says much for Winstanley's persuasive abilities, not to mention his self-confidence.",""",""What better describes Winstanley?",Eloquent Uncertain,Uncertain,1,10.070134401321411,14.528132961871751,5.035067200660706,7.264066480935876,"challenge.,","challenge,",4
34,,108,"It was a forbidding challenge, and it says much for Winstanley's persuasive abilities, not to mention his self-confidence.",""",""What better describes Winstanley?",Eloquent Uncertain,Uncertain,1,1.5093318223953247,2.1775055352256367,1.5093318223953247,2.1775055352256367,and,and,5
34,,108,"It was a forbidding challenge, and it says much for Winstanley's persuasive abilities, not to mention his self-confidence.",""",""What better describes Winstanley?",Eloquent Uncertain,Uncertain,1,2.8193507194519043,4.067463301479994,2.8193507194519043,4.067463301479994,it,it,6
34,,108,"It was a forbidding challenge, and it says much for Winstanley's persuasive abilities, not to mention his self-confidence.",""",""What better describes Winstanley?",Eloquent Uncertain,Uncertain,1,9.854097366333008,14.216457402845625,9.854097366333008,14.216457402845625,says,says,7
34,,108,"It was a forbidding challenge, and it says much for Winstanley's persuasive abilities, not to mention his self-confidence.",""",""What better describes Winstanley?",Eloquent Uncertain,Uncertain,1,7.115927219390869,10.266112910741999,7.115927219390869,10.266112910741999,much,much,8
34,,108,"It was a forbidding challenge, and it says much for Winstanley's persuasive abilities, not to mention his self-confidence.",""",""What better describes Winstanley?",Eloquent Uncertain,Uncertain,1,5.465847969055176,7.885551759208915,5.465847969055176,7.885551759208915,for,for,9
34,,108,"It was a forbidding challenge, and it says much for Winstanley's persuasive abilities, not to mention his self-confidence.",""",""What better describes Winstanley?",Eloquent Uncertain,Uncertain,1,4.78585410118103,6.90452797819198,2.392927050590515,3.45226398909599,<UNK>.s,Winstanley's,10
34,,108,"It was a forbidding challenge, and it says much for Winstanley's persuasive abilities, not to mention his self-confidence.",""",""What better describes Winstanley?",Eloquent Uncertain,Uncertain,1,11.244585990905762,16.222508445929254,11.244585990905762,16.222508445929254,persuasive,persuasive,11
34,,108,"It was a forbidding challenge, and it says much for Winstanley's persuasive abilities, not to mention his self-confidence.",""",""What better describes Winstanley?",Eloquent Uncertain,Uncertain,1,5.741899251937866,8.283809576054809,2.870949625968933,4.1419047880274045,"abilities.,","abilities,",12
34,,108,"It was a forbidding challenge, and it says much for Winstanley's persuasive abilities, not to mention his self-confidence.",""",""What better describes Winstanley?",Eloquent Uncertain,Uncertain,1,3.9746761322021484,5.734245545067766,3.9746761322021484,5.734245545067766,not,not,13
34,,108,"It was a forbidding challenge, and it says much for Winstanley's persuasive abilities, not to mention his self-confidence.",""",""What better describes Winstanley?",Eloquent Uncertain,Uncertain,1,1.7812095880508423,2.5697422394648237,1.7812095880508423,2.5697422394648237,to,to,14
34,,108,"It was a forbidding challenge, and it says much for Winstanley's persuasive abilities, not to mention his self-confidence.",""",""What better describes Winstanley?",Eloquent Uncertain,Uncertain,1,0.8291248679161072,1.1961743352202847,0.8291248679161072,1.1961743352202847,mention,mention,15
34,,108,"It was a forbidding challenge, and it says much for Winstanley's persuasive abilities, not to mention his self-confidence.",""",""What better describes Winstanley?",Eloquent Uncertain,Uncertain,1,2.5298659801483154,3.6498251036736717,2.5298659801483154,3.6498251036736717,his,his,16
34,,108,"It was a forbidding challenge, and it says much for Winstanley's persuasive abilities, not to mention his self-confidence.",""",""What better describes Winstanley?",Eloquent Uncertain,Uncertain,1,10.42836219072342,15.044946417150644,5.21418109536171,7.522473208575322,self-confidence..,self-confidence.,17
35,,109,"With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to help out.",",""What happened to the area?",Blizzard Drought,Drought,1,10.233567237854004,14.763916704655738,10.233567237854004,14.763916704655738,With,With,0
35,,109,"With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to help out.",",""What happened to the area?",Blizzard Drought,Drought,1,10.604354858398438,15.298850166038212,10.604354858398438,15.298850166038212,schools,schools,1
35,,109,"With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to help out.",",""What happened to the area?",Blizzard Drought,Drought,1,6.591679096221924,9.509782743250813,6.591679096221924,9.509782743250813,still,still,2
35,,109,"With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to help out.",",""What happened to the area?",Blizzard Drought,Drought,1,8.16541576385498,11.780204829310147,4.08270788192749,5.890102414655074,"closed.,","closed,",3
35,,109,"With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to help out.",",""What happened to the area?",Blizzard Drought,Drought,1,9.244675636291504,13.337247695104775,9.244675636291504,13.337247695104775,cars,cars,4
35,,109,"With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to help out.",",""What happened to the area?",Blizzard Drought,Drought,1,5.064353942871094,7.306318318686596,5.064353942871094,7.306318318686596,still,still,5
35,,109,"With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to help out.",",""What happened to the area?",Blizzard Drought,Drought,1,11.473587036132812,16.552887118236708,11.473587036132812,16.552887118236708,buried,buried,6
35,,109,"With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to help out.",",""What happened to the area?",Blizzard Drought,Drought,1,3.574953556060791,5.157567766737269,3.574953556060791,5.157567766737269,and,and,7
35,,109,"With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to help out.",",""What happened to the area?",Blizzard Drought,Drought,1,9.293458938598633,13.407627123421458,9.293458938598633,13.407627123421458,streets,streets,8
35,,109,"With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to help out.",",""What happened to the area?",Blizzard Drought,Drought,1,5.161145210266113,7.4459586001587486,5.161145210266113,7.4459586001587486,still,still,9
35,,109,"With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to help out.",",""What happened to the area?",Blizzard Drought,Drought,1,7.28643798828125,10.512107951438315,7.28643798828125,10.512107951438315,blocked,blocked,10
35,,109,"With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to help out.",",""What happened to the area?",Blizzard Drought,Drought,1,4.061489105224609,5.859490190732098,4.061489105224609,5.859490190732098,by,by,11
35,,109,"With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to help out.",",""What happened to the area?",Blizzard Drought,Drought,1,1.0900136232376099,1.5725572487463109,1.0900136232376099,1.5725572487463109,the,the,12
35,,109,"With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to help out.",",""What happened to the area?",Blizzard Drought,Drought,1,9.53898811340332,13.76185084630574,9.53898811340332,13.76185084630574,widespread,widespread,13
35,,109,"With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to help out.",",""What happened to the area?",Blizzard Drought,Drought,1,10.811646461486816,15.597908733831739,10.811646461486816,15.597908733831739,weekend,weekend,14
35,,109,"With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to help out.",",""What happened to the area?",Blizzard Drought,Drought,1,11.53026819229126,16.634660741138354,5.76513409614563,8.317330370569177,"snowstorm.,","snowstorm,",15
35,,109,"With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to help out.",",""What happened to the area?",Blizzard Drought,Drought,1,10.961362838745117,15.813903808842152,10.961362838745117,15.813903808842152,officials,officials,16
35,,109,"With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to help out.",",""What happened to the area?",Blizzard Drought,Drought,1,4.588456153869629,6.61974293852416,4.588456153869629,6.61974293852416,are,are,17
35,,109,"With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to help out.",",""What happened to the area?",Blizzard Drought,Drought,1,7.686513423919678,11.089294798415366,7.686513423919678,11.089294798415366,asking,asking,18
35,,109,"With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to help out.",",""What happened to the area?",Blizzard Drought,Drought,1,5.904508113861084,8.518404574756033,5.904508113861084,8.518404574756033,people,people,19
35,,109,"With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to help out.",",""What happened to the area?",Blizzard Drought,Drought,1,0.2569158673286438,0.3706512477207213,0.2569158673286438,0.3706512477207213,to,to,20
35,,109,"With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to help out.",",""What happened to the area?",Blizzard Drought,Drought,1,4.508264541625977,6.5040508972193525,4.508264541625977,6.5040508972193525,help,help,21
35,,109,"With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to help out.",",""What happened to the area?",Blizzard Drought,Drought,1,7.091764807701111,10.231253919221267,3.5458824038505554,5.115626959610633,out..,out.,22
36,,110,"Steam sterilization is limited in the types of medical waste it can treat, but is appropriate for laboratory substances contaminated with infectious organisms.",",""What is steam sterilization good for?",Any waste Lab waste,Lab waste,0,12.766585350036621,18.418289373583526,12.766585350036621,18.418289373583526,Steam,Steam,0
36,,110,"Steam sterilization is limited in the types of medical waste it can treat, but is appropriate for laboratory substances contaminated with infectious organisms.",",""What is steam sterilization good for?",Any waste Lab waste,Lab waste,0,11.961945533752441,17.257439500928534,11.961945533752441,17.257439500928534,sterilization,sterilization,1
36,,110,"Steam sterilization is limited in the types of medical waste it can treat, but is appropriate for laboratory substances contaminated with infectious organisms.",",""What is steam sterilization good for?",Any waste Lab waste,Lab waste,0,4.6315460205078125,6.681908475435635,4.6315460205078125,6.681908475435635,is,is,2
36,,110,"Steam sterilization is limited in the types of medical waste it can treat, but is appropriate for laboratory substances contaminated with infectious organisms.",",""What is steam sterilization good for?",Any waste Lab waste,Lab waste,0,6.016455173492432,8.67991004252828,6.016455173492432,8.67991004252828,limited,limited,3
36,,110,"Steam sterilization is limited in the types of medical waste it can treat, but is appropriate for laboratory substances contaminated with infectious organisms.",",""What is steam sterilization good for?",Any waste Lab waste,Lab waste,0,3.067530632019043,4.425511230588861,3.067530632019043,4.425511230588861,in,in,4
36,,110,"Steam sterilization is limited in the types of medical waste it can treat, but is appropriate for laboratory substances contaminated with infectious organisms.",",""What is steam sterilization good for?",Any waste Lab waste,Lab waste,0,1.7112317085266113,2.4687854997032903,1.7112317085266113,2.4687854997032903,the,the,5
36,,110,"Steam sterilization is limited in the types of medical waste it can treat, but is appropriate for laboratory substances contaminated with infectious organisms.",",""What is steam sterilization good for?",Any waste Lab waste,Lab waste,0,7.245701313018799,10.453337352054872,7.245701313018799,10.453337352054872,types,types,6
