,Corresponding NP/Z item,Main clause subject number,Condition,disambPosition,Sentence,Question,Option1,Option0,Correct answer,Question target,disambPosition_0idx,sum_surprisal,mean_surprisal,token,word,word_pos
33,23,singular,AGREE,7,"After the producer starts, the audition separates mediocre actors from talented ones.",Do some actors perform better than others at the auditions?,Yes,No,1,Main clause,7,1.0881754159927368,1.0881754159927368,the,the,1
33,23,singular,AGREE,7,"After the producer starts, the audition separates mediocre actors from talented ones.",Do some actors perform better than others at the auditions?,Yes,No,1,Main clause,7,10.717731475830078,10.717731475830078,producer,producer,2
33,23,singular,AGREE,7,"After the producer starts, the audition separates mediocre actors from talented ones.",Do some actors perform better than others at the auditions?,Yes,No,1,Main clause,7,10.637197971343994,5.318598985671997,"starts.,","starts,",3
33,23,singular,AGREE,7,"After the producer starts, the audition separates mediocre actors from talented ones.",Do some actors perform better than others at the auditions?,Yes,No,1,Main clause,7,1.8489078283309937,1.8489078283309937,the,the,4
33,23,singular,AGREE,7,"After the producer starts, the audition separates mediocre actors from talented ones.",Do some actors perform better than others at the auditions?,Yes,No,1,Main clause,7,10.049419403076172,10.049419403076172,audition,audition,5
33,23,singular,AGREE,7,"After the producer starts, the audition separates mediocre actors from talented ones.",Do some actors perform better than others at the auditions?,Yes,No,1,Main clause,7,12.370895385742188,12.370895385742188,separates,separates,6
33,23,singular,AGREE,7,"After the producer starts, the audition separates mediocre actors from talented ones.",Do some actors perform better than others at the auditions?,Yes,No,1,Main clause,7,14.741415023803711,14.741415023803711,mediocre,mediocre,7
33,23,singular,AGREE,7,"After the producer starts, the audition separates mediocre actors from talented ones.",Do some actors perform better than others at the auditions?,Yes,No,1,Main clause,7,5.916230201721191,5.916230201721191,actors,actors,8
33,23,singular,AGREE,7,"After the producer starts, the audition separates mediocre actors from talented ones.",Do some actors perform better than others at the auditions?,Yes,No,1,Main clause,7,0.5368450284004211,0.5368450284004211,from,from,9
33,23,singular,AGREE,7,"After the producer starts, the audition separates mediocre actors from talented ones.",Do some actors perform better than others at the auditions?,Yes,No,1,Main clause,7,12.295730590820312,12.295730590820312,talented,talented,10
34,24,plural,UNAGREE,8,"However hard the scientist works, his experiments produces smaller amounts of alcohol than expected.",Do the experiments produce excessive alcohol?,Yes,No,0,Main clause,8,-1,-1,However,However,0
34,24,plural,UNAGREE,8,"However hard the scientist works, his experiments produces smaller amounts of alcohol than expected.",Do the experiments produce excessive alcohol?,Yes,No,0,Main clause,8,11.463582992553711,11.463582992553711,hard,hard,1
34,24,plural,UNAGREE,8,"However hard the scientist works, his experiments produces smaller amounts of alcohol than expected.",Do the experiments produce excessive alcohol?,Yes,No,0,Main clause,8,4.550372123718262,4.550372123718262,the,the,2
34,24,plural,UNAGREE,8,"However hard the scientist works, his experiments produces smaller amounts of alcohol than expected.",Do the experiments produce excessive alcohol?,Yes,No,0,Main clause,8,8.401535034179688,8.401535034179688,scientist,scientist,3
34,24,plural,UNAGREE,8,"However hard the scientist works, his experiments produces smaller amounts of alcohol than expected.",Do the experiments produce excessive alcohol?,Yes,No,0,Main clause,8,10.220073699951172,5.110036849975586,"works.,","works,",4
34,24,plural,UNAGREE,8,"However hard the scientist works, his experiments produces smaller amounts of alcohol than expected.",Do the experiments produce excessive alcohol?,Yes,No,0,Main clause,8,4.883072853088379,4.883072853088379,his,his,5
34,24,plural,UNAGREE,8,"However hard the scientist works, his experiments produces smaller amounts of alcohol than expected.",Do the experiments produce excessive alcohol?,Yes,No,0,Main clause,8,5.576539516448975,5.576539516448975,experiments,experiments,6
34,24,plural,UNAGREE,8,"However hard the scientist works, his experiments produces smaller amounts of alcohol than expected.",Do the experiments produce excessive alcohol?,Yes,No,0,Main clause,8,11.656007766723633,11.656007766723633,produces,produces,7
34,24,plural,UNAGREE,8,"However hard the scientist works, his experiments produces smaller amounts of alcohol than expected.",Do the experiments produce excessive alcohol?,Yes,No,0,Main clause,8,8.220290184020996,8.220290184020996,smaller,smaller,8
34,24,plural,UNAGREE,8,"However hard the scientist works, his experiments produces smaller amounts of alcohol than expected.",Do the experiments produce excessive alcohol?,Yes,No,0,Main clause,8,1.9760748147964478,1.9760748147964478,amounts,amounts,9
34,24,plural,UNAGREE,8,"However hard the scientist works, his experiments produces smaller amounts of alcohol than expected.",Do the experiments produce excessive alcohol?,Yes,No,0,Main clause,8,0.04838177189230919,0.04838177189230919,of,of,10
34,24,plural,UNAGREE,8,"However hard the scientist works, his experiments produces smaller amounts of alcohol than expected.",Do the experiments produce excessive alcohol?,Yes,No,0,Main clause,8,5.789529800415039,5.789529800415039,alcohol,alcohol,11
34,24,plural,UNAGREE,8,"However hard the scientist works, his experiments produces smaller amounts of alcohol than expected.",Do the experiments produce excessive alcohol?,Yes,No,0,Main clause,8,3.3722479343414307,3.3722479343414307,than,than,12
35,24,singular,AGREE,8,"However hard the scientist works, his experiment produces smaller amounts of alcohol than expected.",Does the experiment produce excessive alcohol?,Yes,No,0,Main clause,8,-1,-1,However,However,0
35,24,singular,AGREE,8,"However hard the scientist works, his experiment produces smaller amounts of alcohol than expected.",Does the experiment produce excessive alcohol?,Yes,No,0,Main clause,8,11.463582992553711,11.463582992553711,hard,hard,1
35,24,singular,AGREE,8,"However hard the scientist works, his experiment produces smaller amounts of alcohol than expected.",Does the experiment produce excessive alcohol?,Yes,No,0,Main clause,8,4.550372123718262,4.550372123718262,the,the,2
35,24,singular,AGREE,8,"However hard the scientist works, his experiment produces smaller amounts of alcohol than expected.",Does the experiment produce excessive alcohol?,Yes,No,0,Main clause,8,8.401535034179688,8.401535034179688,scientist,scientist,3
35,24,singular,AGREE,8,"However hard the scientist works, his experiment produces smaller amounts of alcohol than expected.",Does the experiment produce excessive alcohol?,Yes,No,0,Main clause,8,10.220073699951172,5.110036849975586,"works.,","works,",4
35,24,singular,AGREE,8,"However hard the scientist works, his experiment produces smaller amounts of alcohol than expected.",Does the experiment produce excessive alcohol?,Yes,No,0,Main clause,8,4.883072853088379,4.883072853088379,his,his,5
35,24,singular,AGREE,8,"However hard the scientist works, his experiment produces smaller amounts of alcohol than expected.",Does the experiment produce excessive alcohol?,Yes,No,0,Main clause,8,8.240213394165039,8.240213394165039,experiment,experiment,6
35,24,singular,AGREE,8,"However hard the scientist works, his experiment produces smaller amounts of alcohol than expected.",Does the experiment produce excessive alcohol?,Yes,No,0,Main clause,8,8.964120864868164,8.964120864868164,produces,produces,7
35,24,singular,AGREE,8,"However hard the scientist works, his experiment produces smaller amounts of alcohol than expected.",Does the experiment produce excessive alcohol?,Yes,No,0,Main clause,8,8.482038497924805,8.482038497924805,smaller,smaller,8
35,24,singular,AGREE,8,"However hard the scientist works, his experiment produces smaller amounts of alcohol than expected.",Does the experiment produce excessive alcohol?,Yes,No,0,Main clause,8,1.6677627563476562,1.6677627563476562,amounts,amounts,9
35,24,singular,AGREE,8,"However hard the scientist works, his experiment produces smaller amounts of alcohol than expected.",Does the experiment produce excessive alcohol?,Yes,No,0,Main clause,8,0.06886576861143112,0.06886576861143112,of,of,10
35,24,singular,AGREE,8,"However hard the scientist works, his experiment produces smaller amounts of alcohol than expected.",Does the experiment produce excessive alcohol?,Yes,No,0,Main clause,8,6.136963844299316,6.136963844299316,alcohol,alcohol,11
35,24,singular,AGREE,8,"However hard the scientist works, his experiment produces smaller amounts of alcohol than expected.",Does the experiment produce excessive alcohol?,Yes,No,0,Main clause,8,3.407916784286499,3.407916784286499,than,than,12
