,item,targetPosition,Sentence,Unnamed: 3,Option1,Option0,Ans,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,sum_surprisal,mean_surprisal,token,word,word_pos
38,44,4,The speaker who entertained the economists predicted a good year for the industry.,Who predicted a good year?,The speaker,The economists,1,Matrix subject,,,,,1.0,,10.002145767211914,10.002145767211914,entertained,entertained,3
38,44,4,The speaker who entertained the economists predicted a good year for the industry.,Who predicted a good year?,The speaker,The economists,1,Matrix subject,,,,,1.0,,0.9278154969215393,0.9278154969215393,the,the,4
38,44,4,The speaker who entertained the economists predicted a good year for the industry.,Who predicted a good year?,The speaker,The economists,1,Matrix subject,,,,,1.0,,13.478731155395508,13.478731155395508,economists,economists,5
38,44,4,The speaker who entertained the economists predicted a good year for the industry.,Who predicted a good year?,The speaker,The economists,1,Matrix subject,,,,,1.0,,8.904052734375,8.904052734375,predicted,predicted,6
38,44,4,The speaker who entertained the economists predicted a good year for the industry.,Who predicted a good year?,The speaker,The economists,1,Matrix subject,,,,,1.0,,3.0689685344696045,3.0689685344696045,a,a,7
38,44,4,The speaker who entertained the economists predicted a good year for the industry.,Who predicted a good year?,The speaker,The economists,1,Matrix subject,,,,,1.0,,5.718047142028809,5.718047142028809,good,good,8
38,44,4,The speaker who entertained the economists predicted a good year for the industry.,Who predicted a good year?,The speaker,The economists,1,Matrix subject,,,,,1.0,,6.196840763092041,6.196840763092041,year,year,9
38,44,4,The speaker who entertained the economists predicted a good year for the industry.,Who predicted a good year?,The speaker,The economists,1,Matrix subject,,,,,1.0,,1.718425989151001,1.718425989151001,for,for,10
38,44,4,The speaker who entertained the economists predicted a good year for the industry.,Who predicted a good year?,The speaker,The economists,1,Matrix subject,,,,,1.0,,0.7696178555488586,0.7696178555488586,the,the,11
38,44,4,The speaker who entertained the economists predicted a good year for the industry.,Who predicted a good year?,The speaker,The economists,1,Matrix subject,,,,,1.0,,7.315196454524994,3.657598227262497,industry..,industry.,12
39,44,6,The speaker who the economists entertained predicted a good year for the industry.,Who predicted a good year?,The speaker,The economists,1,Matrix subject,,1.0,,,,,5.106276512145996,5.106276512145996,The,The,0
39,44,6,The speaker who the economists entertained predicted a good year for the industry.,Who predicted a good year?,The speaker,The economists,1,Matrix subject,,1.0,,,,,12.097938537597656,12.097938537597656,speaker,speaker,1
39,44,6,The speaker who the economists entertained predicted a good year for the industry.,Who predicted a good year?,The speaker,The economists,1,Matrix subject,,1.0,,,,,5.223748207092285,5.223748207092285,who,who,2
39,44,6,The speaker who the economists entertained predicted a good year for the industry.,Who predicted a good year?,The speaker,The economists,1,Matrix subject,,1.0,,,,,5.0713791847229,5.0713791847229,the,the,3
39,44,6,The speaker who the economists entertained predicted a good year for the industry.,Who predicted a good year?,The speaker,The economists,1,Matrix subject,,1.0,,,,,12.291163444519043,12.291163444519043,economists,economists,4
39,44,6,The speaker who the economists entertained predicted a good year for the industry.,Who predicted a good year?,The speaker,The economists,1,Matrix subject,,1.0,,,,,10.799613952636719,10.799613952636719,entertained,entertained,5
39,44,6,The speaker who the economists entertained predicted a good year for the industry.,Who predicted a good year?,The speaker,The economists,1,Matrix subject,,1.0,,,,,10.12074089050293,10.12074089050293,predicted,predicted,6
39,44,6,The speaker who the economists entertained predicted a good year for the industry.,Who predicted a good year?,The speaker,The economists,1,Matrix subject,,1.0,,,,,3.6616134643554688,3.6616134643554688,a,a,7
39,44,6,The speaker who the economists entertained predicted a good year for the industry.,Who predicted a good year?,The speaker,The economists,1,Matrix subject,,1.0,,,,,5.703597545623779,5.703597545623779,good,good,8
39,44,6,The speaker who the economists entertained predicted a good year for the industry.,Who predicted a good year?,The speaker,The economists,1,Matrix subject,,1.0,,,,,6.741848468780518,6.741848468780518,year,year,9
39,44,6,The speaker who the economists entertained predicted a good year for the industry.,Who predicted a good year?,The speaker,The economists,1,Matrix subject,,1.0,,,,,1.849582314491272,1.849582314491272,for,for,10
39,44,6,The speaker who the economists entertained predicted a good year for the industry.,Who predicted a good year?,The speaker,The economists,1,Matrix subject,,1.0,,,,,0.8668017387390137,0.8668017387390137,the,the,11
39,44,6,The speaker who the economists entertained predicted a good year for the industry.,Who predicted a good year?,The speaker,The economists,1,Matrix subject,,1.0,,,,,6.727902293205261,3.3639511466026306,industry..,industry.,12
40,45,5,The table top that rested on the box screwed directly to the legs.,What attached to the legs?,The box,The table top,0,Matrix subject,,,1.0,,,,5.106276512145996,5.106276512145996,The,The,0
40,45,5,The table top that rested on the box screwed directly to the legs.,What attached to the legs?,The box,The table top,0,Matrix subject,,,1.0,,,,10.65684700012207,10.65684700012207,table,table,1
40,45,5,The table top that rested on the box screwed directly to the legs.,What attached to the legs?,The box,The table top,0,Matrix subject,,,1.0,,,,8.829374313354492,8.829374313354492,top,top,2
40,45,5,The table top that rested on the box screwed directly to the legs.,What attached to the legs?,The box,The table top,0,Matrix subject,,,1.0,,,,6.016818523406982,6.016818523406982,that,that,3
40,45,5,The table top that rested on the box screwed directly to the legs.,What attached to the legs?,The box,The table top,0,Matrix subject,,,1.0,,,,10.747184753417969,10.747184753417969,rested,rested,4
40,45,5,The table top that rested on the box screwed directly to the legs.,What attached to the legs?,The box,The table top,0,Matrix subject,,,1.0,,,,0.9532886147499084,0.9532886147499084,on,on,5
40,45,5,The table top that rested on the box screwed directly to the legs.,What attached to the legs?,The box,The table top,0,Matrix subject,,,1.0,,,,0.557758092880249,0.557758092880249,the,the,6
40,45,5,The table top that rested on the box screwed directly to the legs.,What attached to the legs?,The box,The table top,0,Matrix subject,,,1.0,,,,7.315402030944824,7.315402030944824,box,box,7
40,45,5,The table top that rested on the box screwed directly to the legs.,What attached to the legs?,The box,The table top,0,Matrix subject,,,1.0,,,,12.913619041442871,12.913619041442871,screwed,screwed,8
40,45,5,The table top that rested on the box screwed directly to the legs.,What attached to the legs?,The box,The table top,0,Matrix subject,,,1.0,,,,7.664249897003174,7.664249897003174,directly,directly,9
40,45,5,The table top that rested on the box screwed directly to the legs.,What attached to the legs?,The box,The table top,0,Matrix subject,,,1.0,,,,2.7455718517303467,2.7455718517303467,to,to,10
40,45,5,The table top that rested on the box screwed directly to the legs.,What attached to the legs?,The box,The table top,0,Matrix subject,,,1.0,,,,0.2782326936721802,0.2782326936721802,the,the,11
40,45,5,The table top that rested on the box screwed directly to the legs.,What attached to the legs?,The box,The table top,0,Matrix subject,,,1.0,,,,9.413653254508972,4.706826627254486,legs..,legs.,12
41,45,7,The table top that the box rested on screwed directly to the legs.,What attached to the legs?,The box,The table top,0,Matrix subject,,,,,,1.0,5.106276512145996,5.106276512145996,The,The,0
41,45,7,The table top that the box rested on screwed directly to the legs.,What attached to the legs?,The box,The table top,0,Matrix subject,,,,,,1.0,10.65684700012207,10.65684700012207,table,table,1
41,45,7,The table top that the box rested on screwed directly to the legs.,What attached to the legs?,The box,The table top,0,Matrix subject,,,,,,1.0,8.829374313354492,8.829374313354492,top,top,2
41,45,7,The table top that the box rested on screwed directly to the legs.,What attached to the legs?,The box,The table top,0,Matrix subject,,,,,,1.0,6.016818523406982,6.016818523406982,that,that,3
41,45,7,The table top that the box rested on screwed directly to the legs.,What attached to the legs?,The box,The table top,0,Matrix subject,,,,,,1.0,2.840841770172119,2.840841770172119,the,the,4
41,45,7,The table top that the box rested on screwed directly to the legs.,What attached to the legs?,The box,The table top,0,Matrix subject,,,,,,1.0,8.872992515563965,8.872992515563965,box,box,5
41,45,7,The table top that the box rested on screwed directly to the legs.,What attached to the legs?,The box,The table top,0,Matrix subject,,,,,,1.0,12.100418090820312,12.100418090820312,rested,rested,6
41,45,7,The table top that the box rested on screwed directly to the legs.,What attached to the legs?,The box,The table top,0,Matrix subject,,,,,,1.0,2.1276376247406006,2.1276376247406006,on,on,7
41,45,7,The table top that the box rested on screwed directly to the legs.,What attached to the legs?,The box,The table top,0,Matrix subject,,,,,,1.0,15.154865264892578,15.154865264892578,screwed,screwed,8
41,45,7,The table top that the box rested on screwed directly to the legs.,What attached to the legs?,The box,The table top,0,Matrix subject,,,,,,1.0,7.170432090759277,7.170432090759277,directly,directly,9
41,45,7,The table top that the box rested on screwed directly to the legs.,What attached to the legs?,The box,The table top,0,Matrix subject,,,,,,1.0,2.6546640396118164,2.6546640396118164,to,to,10
41,45,7,The table top that the box rested on screwed directly to the legs.,What attached to the legs?,The box,The table top,0,Matrix subject,,,,,,1.0,0.26876387000083923,0.26876387000083923,the,the,11
41,45,7,The table top that the box rested on screwed directly to the legs.,What attached to the legs?,The box,The table top,0,Matrix subject,,,,,,1.0,9.634690999984741,4.817345499992371,legs..,legs.,12
42,46,4,The trainer who called the jockey rubbed the horse's skin.,Who pet the horse?,The trainer,The jockey,1,Matrix subject,,,1.0,,,,5.106276512145996,5.106276512145996,The,The,0
42,46,4,The trainer who called the jockey rubbed the horse's skin.,Who pet the horse?,The trainer,The jockey,1,Matrix subject,,,1.0,,,,14.08226203918457,14.08226203918457,trainer,trainer,1
42,46,4,The trainer who called the jockey rubbed the horse's skin.,Who pet the horse?,The trainer,The jockey,1,Matrix subject,,,1.0,,,,5.117867469787598,5.117867469787598,who,who,2
42,46,4,The trainer who called the jockey rubbed the horse's skin.,Who pet the horse?,The trainer,The jockey,1,Matrix subject,,,1.0,,,,6.458041667938232,6.458041667938232,called,called,3
42,46,4,The trainer who called the jockey rubbed the horse's skin.,Who pet the horse?,The trainer,The jockey,1,Matrix subject,,,1.0,,,,1.3272720575332642,1.3272720575332642,the,the,4
42,46,4,The trainer who called the jockey rubbed the horse's skin.,Who pet the horse?,The trainer,The jockey,1,Matrix subject,,,1.0,,,,10.593221664428711,10.593221664428711,jockey,jockey,5
42,46,4,The trainer who called the jockey rubbed the horse's skin.,Who pet the horse?,The trainer,The jockey,1,Matrix subject,,,1.0,,,,13.481392860412598,13.481392860412598,rubbed,rubbed,6
42,46,4,The trainer who called the jockey rubbed the horse's skin.,Who pet the horse?,The trainer,The jockey,1,Matrix subject,,,1.0,,,,2.5768754482269287,2.5768754482269287,the,the,7
42,46,4,The trainer who called the jockey rubbed the horse's skin.,Who pet the horse?,The trainer,The jockey,1,Matrix subject,,,1.0,,,,5.656125545501709,5.656125545501709,horse,horse's,8
42,46,4,The trainer who called the jockey rubbed the horse's skin.,Who pet the horse?,The trainer,The jockey,1,Matrix subject,,,1.0,,,,6.782135784626007,2.260711928208669,s.skin..,skin.,9
43,46,6,The trainer who the jockey called rubbed the horse's skin.,Who pet the horse?,The trainer,The jockey,1,Matrix subject,,,,,,1.0,5.106276512145996,5.106276512145996,The,The,0
43,46,6,The trainer who the jockey called rubbed the horse's skin.,Who pet the horse?,The trainer,The jockey,1,Matrix subject,,,,,,1.0,14.08226203918457,14.08226203918457,trainer,trainer,1
43,46,6,The trainer who the jockey called rubbed the horse's skin.,Who pet the horse?,The trainer,The jockey,1,Matrix subject,,,,,,1.0,5.117867469787598,5.117867469787598,who,who,2
43,46,6,The trainer who the jockey called rubbed the horse's skin.,Who pet the horse?,The trainer,The jockey,1,Matrix subject,,,,,,1.0,5.432031154632568,5.432031154632568,the,the,3
43,46,6,The trainer who the jockey called rubbed the horse's skin.,Who pet the horse?,The trainer,The jockey,1,Matrix subject,,,,,,1.0,9.87912368774414,9.87912368774414,jockey,jockey,4
43,46,6,The trainer who the jockey called rubbed the horse's skin.,Who pet the horse?,The trainer,The jockey,1,Matrix subject,,,,,,1.0,5.412242412567139,5.412242412567139,called,called,5
43,46,6,The trainer who the jockey called rubbed the horse's skin.,Who pet the horse?,The trainer,The jockey,1,Matrix subject,,,,,,1.0,13.9129056930542,13.9129056930542,rubbed,rubbed,6
43,46,6,The trainer who the jockey called rubbed the horse's skin.,Who pet the horse?,The trainer,The jockey,1,Matrix subject,,,,,,1.0,3.1549785137176514,3.1549785137176514,the,the,7
43,46,6,The trainer who the jockey called rubbed the horse's skin.,Who pet the horse?,The trainer,The jockey,1,Matrix subject,,,,,,1.0,5.896335601806641,5.896335601806641,horse,horse's,8
43,46,6,The trainer who the jockey called rubbed the horse's skin.,Who pet the horse?,The trainer,The jockey,1,Matrix subject,,,,,,1.0,6.576261758804321,2.192087252934774,s.skin..,skin.,9
44,47,4,The veteran who admired the coach defeated his greatest rival.,Who defeated their rival?,The coach,The veteran,0,Matrix subject,,,,,,1.0,5.106276512145996,5.106276512145996,The,The,0
44,47,4,The veteran who admired the coach defeated his greatest rival.,Who defeated their rival?,The coach,The veteran,0,Matrix subject,,,,,,1.0,11.106828689575195,11.106828689575195,veteran,veteran,1
44,47,4,The veteran who admired the coach defeated his greatest rival.,Who defeated their rival?,The coach,The veteran,0,Matrix subject,,,,,,1.0,4.748298168182373,4.748298168182373,who,who,2
44,47,4,The veteran who admired the coach defeated his greatest rival.,Who defeated their rival?,The coach,The veteran,0,Matrix subject,,,,,,1.0,9.02548599243164,9.02548599243164,admired,admired,3
44,47,4,The veteran who admired the coach defeated his greatest rival.,Who defeated their rival?,The coach,The veteran,0,Matrix subject,,,,,,1.0,0.9241836667060852,0.9241836667060852,the,the,4
44,47,4,The veteran who admired the coach defeated his greatest rival.,Who defeated their rival?,The coach,The veteran,0,Matrix subject,,,,,,1.0,10.19186782836914,10.19186782836914,coach,coach,5
44,47,4,The veteran who admired the coach defeated his greatest rival.,Who defeated their rival?,The coach,The veteran,0,Matrix subject,,,,,,1.0,10.891244888305664,10.891244888305664,defeated,defeated,6
44,47,4,The veteran who admired the coach defeated his greatest rival.,Who defeated their rival?,The coach,The veteran,0,Matrix subject,,,,,,1.0,3.212949752807617,3.212949752807617,his,his,7
44,47,4,The veteran who admired the coach defeated his greatest rival.,Who defeated their rival?,The coach,The veteran,0,Matrix subject,,,,,,1.0,7.721650123596191,7.721650123596191,greatest,greatest,8
44,47,4,The veteran who admired the coach defeated his greatest rival.,Who defeated their rival?,The coach,The veteran,0,Matrix subject,,,,,,1.0,3.0527522563934326,1.5263761281967163,rival..,rival.,9
45,47,6,The veteran who the coach admired defeated his greatest rival.,Who defeated their rival?,The coach,The veteran,0,Matrix subject,,,1.0,,,,5.106276512145996,5.106276512145996,The,The,0
45,47,6,The veteran who the coach admired defeated his greatest rival.,Who defeated their rival?,The coach,The veteran,0,Matrix subject,,,1.0,,,,11.106828689575195,11.106828689575195,veteran,veteran,1
45,47,6,The veteran who the coach admired defeated his greatest rival.,Who defeated their rival?,The coach,The veteran,0,Matrix subject,,,1.0,,,,4.748298168182373,4.748298168182373,who,who,2
45,47,6,The veteran who the coach admired defeated his greatest rival.,Who defeated their rival?,The coach,The veteran,0,Matrix subject,,,1.0,,,,5.887070655822754,5.887070655822754,the,the,3
45,47,6,The veteran who the coach admired defeated his greatest rival.,Who defeated their rival?,The coach,The veteran,0,Matrix subject,,,1.0,,,,8.565608978271484,8.565608978271484,coach,coach,4
45,47,6,The veteran who the coach admired defeated his greatest rival.,Who defeated their rival?,The coach,The veteran,0,Matrix subject,,,1.0,,,,9.780468940734863,9.780468940734863,admired,admired,5
45,47,6,The veteran who the coach admired defeated his greatest rival.,Who defeated their rival?,The coach,The veteran,0,Matrix subject,,,1.0,,,,11.534797668457031,11.534797668457031,defeated,defeated,6
45,47,6,The veteran who the coach admired defeated his greatest rival.,Who defeated their rival?,The coach,The veteran,0,Matrix subject,,,1.0,,,,2.9951541423797607,2.9951541423797607,his,his,7
45,47,6,The veteran who the coach admired defeated his greatest rival.,Who defeated their rival?,The coach,The veteran,0,Matrix subject,,,1.0,,,,7.5192341804504395,7.5192341804504395,greatest,greatest,8
45,47,6,The veteran who the coach admired defeated his greatest rival.,Who defeated their rival?,The coach,The veteran,0,Matrix subject,,,1.0,,,,3.6144062280654907,1.8072031140327454,rival..,rival.,9
46,48,4,The visitor who introduced the student walked across the quad.,Who walked across the quad?,The visitor,The student,1,Matrix subject,,,,,,1.0,5.106276512145996,5.106276512145996,The,The,0
46,48,4,The visitor who introduced the student walked across the quad.,Who walked across the quad?,The visitor,The student,1,Matrix subject,,,,,,1.0,12.491456031799316,12.491456031799316,visitor,visitor,1
46,48,4,The visitor who introduced the student walked across the quad.,Who walked across the quad?,The visitor,The student,1,Matrix subject,,,,,,1.0,4.917392730712891,4.917392730712891,who,who,2
46,48,4,The visitor who introduced the student walked across the quad.,Who walked across the quad?,The visitor,The student,1,Matrix subject,,,,,,1.0,8.43713665008545,8.43713665008545,introduced,introduced,3
46,48,4,The visitor who introduced the student walked across the quad.,Who walked across the quad?,The visitor,The student,1,Matrix subject,,,,,,1.0,1.1298481225967407,1.1298481225967407,the,the,4
46,48,4,The visitor who introduced the student walked across the quad.,Who walked across the quad?,The visitor,The student,1,Matrix subject,,,,,,1.0,9.565889358520508,9.565889358520508,student,student,5
46,48,4,The visitor who introduced the student walked across the quad.,Who walked across the quad?,The visitor,The student,1,Matrix subject,,,,,,1.0,10.327281951904297,10.327281951904297,walked,walked,6
46,48,4,The visitor who introduced the student walked across the quad.,Who walked across the quad?,The visitor,The student,1,Matrix subject,,,,,,1.0,4.3902587890625,4.3902587890625,across,across,7
46,48,4,The visitor who introduced the student walked across the quad.,Who walked across the quad?,The visitor,The student,1,Matrix subject,,,,,,1.0,0.3919002413749695,0.3919002413749695,the,the,8
46,48,4,The visitor who introduced the student walked across the quad.,Who walked across the quad?,The visitor,The student,1,Matrix subject,,,,,,1.0,9.904064655303955,4.9520323276519775,quad..,quad.,9
47,48,6,The visitor who the student introduced walked across the quad.,Who walked across the quad?,The visitor,The student,1,Matrix subject,,,1.0,,,,5.106276512145996,5.106276512145996,The,The,0
47,48,6,The visitor who the student introduced walked across the quad.,Who walked across the quad?,The visitor,The student,1,Matrix subject,,,1.0,,,,12.491456031799316,12.491456031799316,visitor,visitor,1
47,48,6,The visitor who the student introduced walked across the quad.,Who walked across the quad?,The visitor,The student,1,Matrix subject,,,1.0,,,,4.917392730712891,4.917392730712891,who,who,2
47,48,6,The visitor who the student introduced walked across the quad.,Who walked across the quad?,The visitor,The student,1,Matrix subject,,,1.0,,,,6.5349626541137695,6.5349626541137695,the,the,3
47,48,6,The visitor who the student introduced walked across the quad.,Who walked across the quad?,The visitor,The student,1,Matrix subject,,,1.0,,,,6.277144432067871,6.277144432067871,student,student,4
47,48,6,The visitor who the student introduced walked across the quad.,Who walked across the quad?,The visitor,The student,1,Matrix subject,,,1.0,,,,9.830926895141602,9.830926895141602,introduced,introduced,5
47,48,6,The visitor who the student introduced walked across the quad.,Who walked across the quad?,The visitor,The student,1,Matrix subject,,,1.0,,,,12.2020845413208,12.2020845413208,walked,walked,6
47,48,6,The visitor who the student introduced walked across the quad.,Who walked across the quad?,The visitor,The student,1,Matrix subject,,,1.0,,,,5.220246315002441,5.220246315002441,across,across,7
47,48,6,The visitor who the student introduced walked across the quad.,Who walked across the quad?,The visitor,The student,1,Matrix subject,,,1.0,,,,0.39865443110466003,0.39865443110466003,the,the,8
47,48,6,The visitor who the student introduced walked across the quad.,Who walked across the quad?,The visitor,The student,1,Matrix subject,,,1.0,,,,10.15073812007904,5.07536906003952,quad..,quad.,9
