,item#_in_Provo,item,Sentence,Question,Option1,Option0,Correct answer,sum_surprisal,mean_surprisal,token,word,word_pos
22,31.0,95,"When preparing to check out of their hotel room, some frequent travelers pile up their used bath towels on the bathroom floor.",Do frequent travellers sometimes pile clean bath towels on the bathroom floor before checking out of a hotel?,Yes ,No,0.0,6.342747688293457,6.342747688293457,travelers,travelers,11
22,31.0,95,"When preparing to check out of their hotel room, some frequent travelers pile up their used bath towels on the bathroom floor.",Do frequent travellers sometimes pile clean bath towels on the bathroom floor before checking out of a hotel?,Yes ,No,0.0,13.07130241394043,13.07130241394043,pile,pile,12
22,31.0,95,"When preparing to check out of their hotel room, some frequent travelers pile up their used bath towels on the bathroom floor.",Do frequent travellers sometimes pile clean bath towels on the bathroom floor before checking out of a hotel?,Yes ,No,0.0,0.5558344125747681,0.5558344125747681,up,up,13
22,31.0,95,"When preparing to check out of their hotel room, some frequent travelers pile up their used bath towels on the bathroom floor.",Do frequent travellers sometimes pile clean bath towels on the bathroom floor before checking out of a hotel?,Yes ,No,0.0,2.591325283050537,2.591325283050537,their,their,14
22,31.0,95,"When preparing to check out of their hotel room, some frequent travelers pile up their used bath towels on the bathroom floor.",Do frequent travellers sometimes pile clean bath towels on the bathroom floor before checking out of a hotel?,Yes ,No,0.0,11.827370643615723,11.827370643615723,used,used,15
22,31.0,95,"When preparing to check out of their hotel room, some frequent travelers pile up their used bath towels on the bathroom floor.",Do frequent travellers sometimes pile clean bath towels on the bathroom floor before checking out of a hotel?,Yes ,No,0.0,9.073652267456055,9.073652267456055,bath,bath,16
22,31.0,95,"When preparing to check out of their hotel room, some frequent travelers pile up their used bath towels on the bathroom floor.",Do frequent travellers sometimes pile clean bath towels on the bathroom floor before checking out of a hotel?,Yes ,No,0.0,6.719702243804932,6.719702243804932,towels,towels,17
22,31.0,95,"When preparing to check out of their hotel room, some frequent travelers pile up their used bath towels on the bathroom floor.",Do frequent travellers sometimes pile clean bath towels on the bathroom floor before checking out of a hotel?,Yes ,No,0.0,3.4610934257507324,3.4610934257507324,on,on,18
22,31.0,95,"When preparing to check out of their hotel room, some frequent travelers pile up their used bath towels on the bathroom floor.",Do frequent travellers sometimes pile clean bath towels on the bathroom floor before checking out of a hotel?,Yes ,No,0.0,0.9840341806411743,0.9840341806411743,the,the,19
22,31.0,95,"When preparing to check out of their hotel room, some frequent travelers pile up their used bath towels on the bathroom floor.",Do frequent travellers sometimes pile clean bath towels on the bathroom floor before checking out of a hotel?,Yes ,No,0.0,6.914299011230469,6.914299011230469,bathroom,bathroom,20
22,31.0,95,"When preparing to check out of their hotel room, some frequent travelers pile up their used bath towels on the bathroom floor.",Do frequent travellers sometimes pile clean bath towels on the bathroom floor before checking out of a hotel?,Yes ,No,0.0,1.15823695063591,0.579118475317955,floor..,floor.,21
23,41.0,96,Research showing that a tiny European river bug called the water boatman may be the loudest animal on earth.,What makes water boatman distinctive?,Its size,Its sound,0.0,11.55306339263916,11.55306339263916,Research,Research,0
23,41.0,96,Research showing that a tiny European river bug called the water boatman may be the loudest animal on earth.,What makes water boatman distinctive?,Its size,Its sound,0.0,9.209158897399902,9.209158897399902,showing,showing,1
23,41.0,96,Research showing that a tiny European river bug called the water boatman may be the loudest animal on earth.,What makes water boatman distinctive?,Its size,Its sound,0.0,0.9461191296577454,0.9461191296577454,that,that,2
23,41.0,96,Research showing that a tiny European river bug called the water boatman may be the loudest animal on earth.,What makes water boatman distinctive?,Its size,Its sound,0.0,3.196629285812378,3.196629285812378,a,a,3
23,41.0,96,Research showing that a tiny European river bug called the water boatman may be the loudest animal on earth.,What makes water boatman distinctive?,Its size,Its sound,0.0,8.744495391845703,8.744495391845703,tiny,tiny,4
23,41.0,96,Research showing that a tiny European river bug called the water boatman may be the loudest animal on earth.,What makes water boatman distinctive?,Its size,Its sound,0.0,9.235440254211426,9.235440254211426,European,European,5
23,41.0,96,Research showing that a tiny European river bug called the water boatman may be the loudest animal on earth.,What makes water boatman distinctive?,Its size,Its sound,0.0,7.945497512817383,7.945497512817383,river,river,6
23,41.0,96,Research showing that a tiny European river bug called the water boatman may be the loudest animal on earth.,What makes water boatman distinctive?,Its size,Its sound,0.0,13.112517356872559,13.112517356872559,bug,bug,7
23,41.0,96,Research showing that a tiny European river bug called the water boatman may be the loudest animal on earth.,What makes water boatman distinctive?,Its size,Its sound,0.0,7.477188587188721,7.477188587188721,called,called,8
23,41.0,96,Research showing that a tiny European river bug called the water boatman may be the loudest animal on earth.,What makes water boatman distinctive?,Its size,Its sound,0.0,1.2157913446426392,1.2157913446426392,the,the,9
23,41.0,96,Research showing that a tiny European river bug called the water boatman may be the loudest animal on earth.,What makes water boatman distinctive?,Its size,Its sound,0.0,6.752833366394043,6.752833366394043,water,water,10
23,41.0,96,Research showing that a tiny European river bug called the water boatman may be the loudest animal on earth.,What makes water boatman distinctive?,Its size,Its sound,0.0,2.713343620300293,2.713343620300293,<UNK>,boatman,11
23,41.0,96,Research showing that a tiny European river bug called the water boatman may be the loudest animal on earth.,What makes water boatman distinctive?,Its size,Its sound,0.0,3.802668571472168,3.802668571472168,may,may,12
23,41.0,96,Research showing that a tiny European river bug called the water boatman may be the loudest animal on earth.,What makes water boatman distinctive?,Its size,Its sound,0.0,1.200690746307373,1.200690746307373,be,be,13
23,41.0,96,Research showing that a tiny European river bug called the water boatman may be the loudest animal on earth.,What makes water boatman distinctive?,Its size,Its sound,0.0,3.129340648651123,3.129340648651123,the,the,14
23,41.0,96,Research showing that a tiny European river bug called the water boatman may be the loudest animal on earth.,What makes water boatman distinctive?,Its size,Its sound,0.0,3.5267601013183594,3.5267601013183594,<UNK>,loudest,15
23,41.0,96,Research showing that a tiny European river bug called the water boatman may be the loudest animal on earth.,What makes water boatman distinctive?,Its size,Its sound,0.0,6.916460037231445,6.916460037231445,animal,animal,16
23,41.0,96,Research showing that a tiny European river bug called the water boatman may be the loudest animal on earth.,What makes water boatman distinctive?,Its size,Its sound,0.0,5.461548805236816,5.461548805236816,on,on,17
23,41.0,96,Research showing that a tiny European river bug called the water boatman may be the loudest animal on earth.,What makes water boatman distinctive?,Its size,Its sound,0.0,5.261930286884308,2.630965143442154,earth..,earth.,18
24,50.0,97,"When the new world was first discovered it was found to be, like the old, well stocked with plants and animals.",Was the old world well stocked with plants and animals?,Yes ,No,1.0,9.45311164855957,9.45311164855957,When,When,0
24,50.0,97,"When the new world was first discovered it was found to be, like the old, well stocked with plants and animals.",Was the old world well stocked with plants and animals?,Yes ,No,1.0,1.1691313982009888,1.1691313982009888,the,the,1
24,50.0,97,"When the new world was first discovered it was found to be, like the old, well stocked with plants and animals.",Was the old world well stocked with plants and animals?,Yes ,No,1.0,4.871875762939453,4.871875762939453,new,new,2
24,50.0,97,"When the new world was first discovered it was found to be, like the old, well stocked with plants and animals.",Was the old world well stocked with plants and animals?,Yes ,No,1.0,6.4937334060668945,6.4937334060668945,world,world,3
24,50.0,97,"When the new world was first discovered it was found to be, like the old, well stocked with plants and animals.",Was the old world well stocked with plants and animals?,Yes ,No,1.0,1.6398119926452637,1.6398119926452637,was,was,4
24,50.0,97,"When the new world was first discovered it was found to be, like the old, well stocked with plants and animals.",Was the old world well stocked with plants and animals?,Yes ,No,1.0,3.5797057151794434,3.5797057151794434,first,first,5
24,50.0,97,"When the new world was first discovered it was found to be, like the old, well stocked with plants and animals.",Was the old world well stocked with plants and animals?,Yes ,No,1.0,3.9221293926239014,3.9221293926239014,discovered,discovered,6
24,50.0,97,"When the new world was first discovered it was found to be, like the old, well stocked with plants and animals.",Was the old world well stocked with plants and animals?,Yes ,No,1.0,5.31919527053833,5.31919527053833,it,it,7
24,50.0,97,"When the new world was first discovered it was found to be, like the old, well stocked with plants and animals.",Was the old world well stocked with plants and animals?,Yes ,No,1.0,0.6795349717140198,0.6795349717140198,was,was,8
24,50.0,97,"When the new world was first discovered it was found to be, like the old, well stocked with plants and animals.",Was the old world well stocked with plants and animals?,Yes ,No,1.0,4.843576431274414,4.843576431274414,found,found,9
24,50.0,97,"When the new world was first discovered it was found to be, like the old, well stocked with plants and animals.",Was the old world well stocked with plants and animals?,Yes ,No,1.0,2.0518858432769775,2.0518858432769775,to,to,10
24,50.0,97,"When the new world was first discovered it was found to be, like the old, well stocked with plants and animals.",Was the old world well stocked with plants and animals?,Yes ,No,1.0,6.827359765768051,3.4136798828840256,"be.,","be,",11
24,50.0,97,"When the new world was first discovered it was found to be, like the old, well stocked with plants and animals.",Was the old world well stocked with plants and animals?,Yes ,No,1.0,4.646400451660156,4.646400451660156,like,like,12
24,50.0,97,"When the new world was first discovered it was found to be, like the old, well stocked with plants and animals.",Was the old world well stocked with plants and animals?,Yes ,No,1.0,1.7223923206329346,1.7223923206329346,the,the,13
24,50.0,97,"When the new world was first discovered it was found to be, like the old, well stocked with plants and animals.",Was the old world well stocked with plants and animals?,Yes ,No,1.0,7.316670179367065,3.6583350896835327,"old.,","old,",14
24,50.0,97,"When the new world was first discovered it was found to be, like the old, well stocked with plants and animals.",Was the old world well stocked with plants and animals?,Yes ,No,1.0,5.480716705322266,5.480716705322266,well,well,15
24,50.0,97,"When the new world was first discovered it was found to be, like the old, well stocked with plants and animals.",Was the old world well stocked with plants and animals?,Yes ,No,1.0,6.940737724304199,6.940737724304199,stocked,stocked,16
24,50.0,97,"When the new world was first discovered it was found to be, like the old, well stocked with plants and animals.",Was the old world well stocked with plants and animals?,Yes ,No,1.0,2.1352787017822266,2.1352787017822266,with,with,17
24,50.0,97,"When the new world was first discovered it was found to be, like the old, well stocked with plants and animals.",Was the old world well stocked with plants and animals?,Yes ,No,1.0,6.39405632019043,6.39405632019043,plants,plants,18
24,50.0,97,"When the new world was first discovered it was found to be, like the old, well stocked with plants and animals.",Was the old world well stocked with plants and animals?,Yes ,No,1.0,1.8108973503112793,1.8108973503112793,and,and,19
24,50.0,97,"When the new world was first discovered it was found to be, like the old, well stocked with plants and animals.",Was the old world well stocked with plants and animals?,Yes ,No,1.0,1.7616344094276428,0.8808172047138214,animals..,animals.,20
25,40.0,98,Police in Georgia have shut down a lemonade stand run by three girls trying to save up for a trip to a water park.,What was sold at the stand that was shut-down?,Lemonade,Fruit,1.0,10.944877624511719,10.944877624511719,Police,Police,0
25,40.0,98,Police in Georgia have shut down a lemonade stand run by three girls trying to save up for a trip to a water park.,What was sold at the stand that was shut-down?,Lemonade,Fruit,1.0,4.515265941619873,4.515265941619873,in,in,1
25,40.0,98,Police in Georgia have shut down a lemonade stand run by three girls trying to save up for a trip to a water park.,What was sold at the stand that was shut-down?,Lemonade,Fruit,1.0,7.578801155090332,7.578801155090332,Georgia,Georgia,2
25,40.0,98,Police in Georgia have shut down a lemonade stand run by three girls trying to save up for a trip to a water park.,What was sold at the stand that was shut-down?,Lemonade,Fruit,1.0,6.89914608001709,6.89914608001709,have,have,3
25,40.0,98,Police in Georgia have shut down a lemonade stand run by three girls trying to save up for a trip to a water park.,What was sold at the stand that was shut-down?,Lemonade,Fruit,1.0,9.650192260742188,9.650192260742188,shut,shut,4
25,40.0,98,Police in Georgia have shut down a lemonade stand run by three girls trying to save up for a trip to a water park.,What was sold at the stand that was shut-down?,Lemonade,Fruit,1.0,0.030797552317380905,0.030797552317380905,down,down,5
25,40.0,98,Police in Georgia have shut down a lemonade stand run by three girls trying to save up for a trip to a water park.,What was sold at the stand that was shut-down?,Lemonade,Fruit,1.0,3.476163864135742,3.476163864135742,a,a,6
25,40.0,98,Police in Georgia have shut down a lemonade stand run by three girls trying to save up for a trip to a water park.,What was sold at the stand that was shut-down?,Lemonade,Fruit,1.0,3.2928411960601807,3.2928411960601807,<UNK>,lemonade,7
25,40.0,98,Police in Georgia have shut down a lemonade stand run by three girls trying to save up for a trip to a water park.,What was sold at the stand that was shut-down?,Lemonade,Fruit,1.0,7.447559833526611,7.447559833526611,stand,stand,8
25,40.0,98,Police in Georgia have shut down a lemonade stand run by three girls trying to save up for a trip to a water park.,What was sold at the stand that was shut-down?,Lemonade,Fruit,1.0,9.346502304077148,9.346502304077148,run,run,9
25,40.0,98,Police in Georgia have shut down a lemonade stand run by three girls trying to save up for a trip to a water park.,What was sold at the stand that was shut-down?,Lemonade,Fruit,1.0,0.6347913146018982,0.6347913146018982,by,by,10
25,40.0,98,Police in Georgia have shut down a lemonade stand run by three girls trying to save up for a trip to a water park.,What was sold at the stand that was shut-down?,Lemonade,Fruit,1.0,6.543067932128906,6.543067932128906,three,three,11
25,40.0,98,Police in Georgia have shut down a lemonade stand run by three girls trying to save up for a trip to a water park.,What was sold at the stand that was shut-down?,Lemonade,Fruit,1.0,6.122339248657227,6.122339248657227,girls,girls,12
25,40.0,98,Police in Georgia have shut down a lemonade stand run by three girls trying to save up for a trip to a water park.,What was sold at the stand that was shut-down?,Lemonade,Fruit,1.0,7.791287899017334,7.791287899017334,trying,trying,13
25,40.0,98,Police in Georgia have shut down a lemonade stand run by three girls trying to save up for a trip to a water park.,What was sold at the stand that was shut-down?,Lemonade,Fruit,1.0,0.015194854699075222,0.015194854699075222,to,to,14
25,40.0,98,Police in Georgia have shut down a lemonade stand run by three girls trying to save up for a trip to a water park.,What was sold at the stand that was shut-down?,Lemonade,Fruit,1.0,4.340478420257568,4.340478420257568,save,save,15
25,40.0,98,Police in Georgia have shut down a lemonade stand run by three girls trying to save up for a trip to a water park.,What was sold at the stand that was shut-down?,Lemonade,Fruit,1.0,5.932146072387695,5.932146072387695,up,up,16
25,40.0,98,Police in Georgia have shut down a lemonade stand run by three girls trying to save up for a trip to a water park.,What was sold at the stand that was shut-down?,Lemonade,Fruit,1.0,5.291638374328613,5.291638374328613,for,for,17
25,40.0,98,Police in Georgia have shut down a lemonade stand run by three girls trying to save up for a trip to a water park.,What was sold at the stand that was shut-down?,Lemonade,Fruit,1.0,2.21043062210083,2.21043062210083,a,a,18
25,40.0,98,Police in Georgia have shut down a lemonade stand run by three girls trying to save up for a trip to a water park.,What was sold at the stand that was shut-down?,Lemonade,Fruit,1.0,6.574984550476074,6.574984550476074,trip,trip,19
25,40.0,98,Police in Georgia have shut down a lemonade stand run by three girls trying to save up for a trip to a water park.,What was sold at the stand that was shut-down?,Lemonade,Fruit,1.0,0.677794873714447,0.677794873714447,to,to,20
25,40.0,98,Police in Georgia have shut down a lemonade stand run by three girls trying to save up for a trip to a water park.,What was sold at the stand that was shut-down?,Lemonade,Fruit,1.0,3.2419872283935547,3.2419872283935547,a,a,21
25,40.0,98,Police in Georgia have shut down a lemonade stand run by three girls trying to save up for a trip to a water park.,What was sold at the stand that was shut-down?,Lemonade,Fruit,1.0,6.974725246429443,6.974725246429443,water,water,22
25,40.0,98,Police in Georgia have shut down a lemonade stand run by three girls trying to save up for a trip to a water park.,What was sold at the stand that was shut-down?,Lemonade,Fruit,1.0,2.688671827316284,1.344335913658142,park..,park.,23
26,26.0,99,An early task will be to make sure the newfound microbes were not introduced while drilling through the ice into the lake.,When in the process should we determine whether microbes were introduced?,Late,Early,0.0,9.221075057983398,9.221075057983398,An,An,0
26,26.0,99,An early task will be to make sure the newfound microbes were not introduced while drilling through the ice into the lake.,When in the process should we determine whether microbes were introduced?,Late,Early,0.0,5.027115821838379,5.027115821838379,early,early,1
26,26.0,99,An early task will be to make sure the newfound microbes were not introduced while drilling through the ice into the lake.,When in the process should we determine whether microbes were introduced?,Late,Early,0.0,9.21976089477539,9.21976089477539,task,task,2
26,26.0,99,An early task will be to make sure the newfound microbes were not introduced while drilling through the ice into the lake.,When in the process should we determine whether microbes were introduced?,Late,Early,0.0,7.775660037994385,7.775660037994385,will,will,3
26,26.0,99,An early task will be to make sure the newfound microbes were not introduced while drilling through the ice into the lake.,When in the process should we determine whether microbes were introduced?,Late,Early,0.0,0.6256524920463562,0.6256524920463562,be,be,4
26,26.0,99,An early task will be to make sure the newfound microbes were not introduced while drilling through the ice into the lake.,When in the process should we determine whether microbes were introduced?,Late,Early,0.0,1.3076504468917847,1.3076504468917847,to,to,5
26,26.0,99,An early task will be to make sure the newfound microbes were not introduced while drilling through the ice into the lake.,When in the process should we determine whether microbes were introduced?,Late,Early,0.0,3.9307174682617188,3.9307174682617188,make,make,6
26,26.0,99,An early task will be to make sure the newfound microbes were not introduced while drilling through the ice into the lake.,When in the process should we determine whether microbes were introduced?,Late,Early,0.0,2.627681255340576,2.627681255340576,sure,sure,7
26,26.0,99,An early task will be to make sure the newfound microbes were not introduced while drilling through the ice into the lake.,When in the process should we determine whether microbes were introduced?,Late,Early,0.0,1.5119572877883911,1.5119572877883911,the,the,8
26,26.0,99,An early task will be to make sure the newfound microbes were not introduced while drilling through the ice into the lake.,When in the process should we determine whether microbes were introduced?,Late,Early,0.0,13.973155975341797,13.973155975341797,newfound,newfound,9
26,26.0,99,An early task will be to make sure the newfound microbes were not introduced while drilling through the ice into the lake.,When in the process should we determine whether microbes were introduced?,Late,Early,0.0,13.027636528015137,13.027636528015137,microbes,microbes,10
26,26.0,99,An early task will be to make sure the newfound microbes were not introduced while drilling through the ice into the lake.,When in the process should we determine whether microbes were introduced?,Late,Early,0.0,3.797861099243164,3.797861099243164,were,were,11
26,26.0,99,An early task will be to make sure the newfound microbes were not introduced while drilling through the ice into the lake.,When in the process should we determine whether microbes were introduced?,Late,Early,0.0,3.6345839500427246,3.6345839500427246,not,not,12
26,26.0,99,An early task will be to make sure the newfound microbes were not introduced while drilling through the ice into the lake.,When in the process should we determine whether microbes were introduced?,Late,Early,0.0,6.9547576904296875,6.9547576904296875,introduced,introduced,13
26,26.0,99,An early task will be to make sure the newfound microbes were not introduced while drilling through the ice into the lake.,When in the process should we determine whether microbes were introduced?,Late,Early,0.0,6.893028259277344,6.893028259277344,while,while,14
26,26.0,99,An early task will be to make sure the newfound microbes were not introduced while drilling through the ice into the lake.,When in the process should we determine whether microbes were introduced?,Late,Early,0.0,9.62859058380127,9.62859058380127,drilling,drilling,15
26,26.0,99,An early task will be to make sure the newfound microbes were not introduced while drilling through the ice into the lake.,When in the process should we determine whether microbes were introduced?,Late,Early,0.0,4.613636016845703,4.613636016845703,through,through,16
26,26.0,99,An early task will be to make sure the newfound microbes were not introduced while drilling through the ice into the lake.,When in the process should we determine whether microbes were introduced?,Late,Early,0.0,0.7791411876678467,0.7791411876678467,the,the,17
26,26.0,99,An early task will be to make sure the newfound microbes were not introduced while drilling through the ice into the lake.,When in the process should we determine whether microbes were introduced?,Late,Early,0.0,4.966320037841797,4.966320037841797,ice,ice,18
26,26.0,99,An early task will be to make sure the newfound microbes were not introduced while drilling through the ice into the lake.,When in the process should we determine whether microbes were introduced?,Late,Early,0.0,5.408708572387695,5.408708572387695,into,into,19
26,26.0,99,An early task will be to make sure the newfound microbes were not introduced while drilling through the ice into the lake.,When in the process should we determine whether microbes were introduced?,Late,Early,0.0,0.5364614725112915,0.5364614725112915,the,the,20
26,26.0,99,An early task will be to make sure the newfound microbes were not introduced while drilling through the ice into the lake.,When in the process should we determine whether microbes were introduced?,Late,Early,0.0,4.248582303524017,2.1242911517620087,lake..,lake.,21
27,34.0,100,Lady Gaga's YouTube account was suspended Thursday.,What account was suspended on Thursday?,Lady Gaga\'s Youtube,Lady Gaga\'s Instagram,1.0,10.402480125427246,10.402480125427246,Lady,Lady,0
27,34.0,100,Lady Gaga's YouTube account was suspended Thursday.,What account was suspended on Thursday?,Lady Gaga\'s Youtube,Lady Gaga\'s Instagram,1.0,3.2088361978530884,1.6044180989265442,<UNK>.s,Gaga's,1
27,34.0,100,Lady Gaga's YouTube account was suspended Thursday.,What account was suspended on Thursday?,Lady Gaga\'s Youtube,Lady Gaga\'s Instagram,1.0,12.639145851135254,12.639145851135254,YouTube,YouTube,2
27,34.0,100,Lady Gaga's YouTube account was suspended Thursday.,What account was suspended on Thursday?,Lady Gaga\'s Youtube,Lady Gaga\'s Instagram,1.0,3.866743803024292,3.866743803024292,account,account,3
27,34.0,100,Lady Gaga's YouTube account was suspended Thursday.,What account was suspended on Thursday?,Lady Gaga\'s Youtube,Lady Gaga\'s Instagram,1.0,3.8508410453796387,3.8508410453796387,was,was,4
27,34.0,100,Lady Gaga's YouTube account was suspended Thursday.,What account was suspended on Thursday?,Lady Gaga\'s Youtube,Lady Gaga\'s Instagram,1.0,7.910755157470703,7.910755157470703,suspended,suspended,5
27,34.0,100,Lady Gaga's YouTube account was suspended Thursday.,What account was suspended on Thursday?,Lady Gaga\'s Youtube,Lady Gaga\'s Instagram,1.0,14.209328651428223,7.104664325714111,Thursday..,Thursday.,6
28,37.0,101,John Thornton asked little of man or nature.,Did John Thorton expect a lot from other people? ,Yes,No,0.0,6.85953426361084,6.85953426361084,John,John,0
28,37.0,101,John Thornton asked little of man or nature.,Did John Thorton expect a lot from other people? ,Yes,No,0.0,9.001731872558594,9.001731872558594,Thornton,Thornton,1
28,37.0,101,John Thornton asked little of man or nature.,Did John Thorton expect a lot from other people? ,Yes,No,0.0,9.775724411010742,9.775724411010742,asked,asked,2
28,37.0,101,John Thornton asked little of man or nature.,Did John Thorton expect a lot from other people? ,Yes,No,0.0,9.19411849975586,9.19411849975586,little,little,3
28,37.0,101,John Thornton asked little of man or nature.,Did John Thorton expect a lot from other people? ,Yes,No,0.0,1.9404213428497314,1.9404213428497314,of,of,4
28,37.0,101,John Thornton asked little of man or nature.,Did John Thorton expect a lot from other people? ,Yes,No,0.0,9.371031761169434,9.371031761169434,man,man,5
28,37.0,101,John Thornton asked little of man or nature.,Did John Thorton expect a lot from other people? ,Yes,No,0.0,5.567609786987305,5.567609786987305,or,or,6
28,37.0,101,John Thornton asked little of man or nature.,Did John Thorton expect a lot from other people? ,Yes,No,0.0,10.698530673980713,5.3492653369903564,nature..,nature.,7
29,43.0,102,Proper ventilation will make a backdraft less likely.,Would proper ventilation reduce backdraft?,Yes,No,1.0,13.047785758972168,13.047785758972168,Proper,Proper,0
29,43.0,102,Proper ventilation will make a backdraft less likely.,Would proper ventilation reduce backdraft?,Yes,No,1.0,8.737140655517578,8.737140655517578,ventilation,ventilation,1
29,43.0,102,Proper ventilation will make a backdraft less likely.,Would proper ventilation reduce backdraft?,Yes,No,1.0,7.396088600158691,7.396088600158691,will,will,2
29,43.0,102,Proper ventilation will make a backdraft less likely.,Would proper ventilation reduce backdraft?,Yes,No,1.0,4.528120040893555,4.528120040893555,make,make,3
29,43.0,102,Proper ventilation will make a backdraft less likely.,Would proper ventilation reduce backdraft?,Yes,No,1.0,2.7589685916900635,2.7589685916900635,a,a,4
29,43.0,102,Proper ventilation will make a backdraft less likely.,Would proper ventilation reduce backdraft?,Yes,No,1.0,2.7572081089019775,2.7572081089019775,<UNK>,backdraft,5
29,43.0,102,Proper ventilation will make a backdraft less likely.,Would proper ventilation reduce backdraft?,Yes,No,1.0,5.715982913970947,5.715982913970947,less,less,6
29,43.0,102,Proper ventilation will make a backdraft less likely.,Would proper ventilation reduce backdraft?,Yes,No,1.0,6.868001937866211,3.4340009689331055,likely..,likely.,7
30,,103,"For centuries, time was measured by the position of the sun with the use of sundials.",Were sundials used for centuries?,Yes,No,1.0,9.082757949829102,9.082757949829102,For,For,0
30,,103,"For centuries, time was measured by the position of the sun with the use of sundials.",Were sundials used for centuries?,Yes,No,1.0,7.099907398223877,3.5499536991119385,"centuries.,","centuries,",1
30,,103,"For centuries, time was measured by the position of the sun with the use of sundials.",Were sundials used for centuries?,Yes,No,1.0,8.625171661376953,8.625171661376953,time,time,2
30,,103,"For centuries, time was measured by the position of the sun with the use of sundials.",Were sundials used for centuries?,Yes,No,1.0,1.7146679162979126,1.7146679162979126,was,was,3
30,,103,"For centuries, time was measured by the position of the sun with the use of sundials.",Were sundials used for centuries?,Yes,No,1.0,6.870186805725098,6.870186805725098,measured,measured,4
30,,103,"For centuries, time was measured by the position of the sun with the use of sundials.",Were sundials used for centuries?,Yes,No,1.0,1.8156031370162964,1.8156031370162964,by,by,5
30,,103,"For centuries, time was measured by the position of the sun with the use of sundials.",Were sundials used for centuries?,Yes,No,1.0,1.1543773412704468,1.1543773412704468,the,the,6
30,,103,"For centuries, time was measured by the position of the sun with the use of sundials.",Were sundials used for centuries?,Yes,No,1.0,6.971926212310791,6.971926212310791,position,position,7
30,,103,"For centuries, time was measured by the position of the sun with the use of sundials.",Were sundials used for centuries?,Yes,No,1.0,0.17849132418632507,0.17849132418632507,of,of,8
30,,103,"For centuries, time was measured by the position of the sun with the use of sundials.",Were sundials used for centuries?,Yes,No,1.0,0.5302178263664246,0.5302178263664246,the,the,9
30,,103,"For centuries, time was measured by the position of the sun with the use of sundials.",Were sundials used for centuries?,Yes,No,1.0,3.208211898803711,3.208211898803711,sun,sun,10
30,,103,"For centuries, time was measured by the position of the sun with the use of sundials.",Were sundials used for centuries?,Yes,No,1.0,5.685122489929199,5.685122489929199,with,with,11
30,,103,"For centuries, time was measured by the position of the sun with the use of sundials.",Were sundials used for centuries?,Yes,No,1.0,1.1640881299972534,1.1640881299972534,the,the,12
30,,103,"For centuries, time was measured by the position of the sun with the use of sundials.",Were sundials used for centuries?,Yes,No,1.0,7.546625137329102,7.546625137329102,use,use,13
30,,103,"For centuries, time was measured by the position of the sun with the use of sundials.",Were sundials used for centuries?,Yes,No,1.0,0.037965670228004456,0.037965670228004456,of,of,14
30,,103,"For centuries, time was measured by the position of the sun with the use of sundials.",Were sundials used for centuries?,Yes,No,1.0,4.363916397094727,2.1819581985473633,<UNK>..,sundials.,15
31,,104,"The girl's feet were then re-wrapped even tighter than before, causing her footprint to shrink further.",Were the wraps around the girl's feet tighter after they were re-wrapped?,Yes,No,1.0,5.1062774658203125,5.1062774658203125,The,The,0
31,,104,"The girl's feet were then re-wrapped even tighter than before, causing her footprint to shrink further.",Were the wraps around the girl's feet tighter after they were re-wrapped?,Yes,No,1.0,12.193916916847229,6.0969584584236145,girl.s,girl's,1
31,,104,"The girl's feet were then re-wrapped even tighter than before, causing her footprint to shrink further.",Were the wraps around the girl's feet tighter after they were re-wrapped?,Yes,No,1.0,7.135763168334961,7.135763168334961,feet,feet,2
31,,104,"The girl's feet were then re-wrapped even tighter than before, causing her footprint to shrink further.",Were the wraps around the girl's feet tighter after they were re-wrapped?,Yes,No,1.0,2.2625443935394287,2.2625443935394287,were,were,3
31,,104,"The girl's feet were then re-wrapped even tighter than before, causing her footprint to shrink further.",Were the wraps around the girl's feet tighter after they were re-wrapped?,Yes,No,1.0,4.532769680023193,4.532769680023193,then,then,4
31,,104,"The girl's feet were then re-wrapped even tighter than before, causing her footprint to shrink further.",Were the wraps around the girl's feet tighter after they were re-wrapped?,Yes,No,1.0,3.232257843017578,3.232257843017578,<UNK>,re-wrapped,5
31,,104,"The girl's feet were then re-wrapped even tighter than before, causing her footprint to shrink further.",Were the wraps around the girl's feet tighter after they were re-wrapped?,Yes,No,1.0,8.178816795349121,8.178816795349121,even,even,6
31,,104,"The girl's feet were then re-wrapped even tighter than before, causing her footprint to shrink further.",Were the wraps around the girl's feet tighter after they were re-wrapped?,Yes,No,1.0,10.240235328674316,10.240235328674316,tighter,tighter,7
31,,104,"The girl's feet were then re-wrapped even tighter than before, causing her footprint to shrink further.",Were the wraps around the girl's feet tighter after they were re-wrapped?,Yes,No,1.0,1.7036250829696655,1.7036250829696655,than,than,8
31,,104,"The girl's feet were then re-wrapped even tighter than before, causing her footprint to shrink further.",Were the wraps around the girl's feet tighter after they were re-wrapped?,Yes,No,1.0,7.503767967224121,3.7518839836120605,"before.,","before,",9
31,,104,"The girl's feet were then re-wrapped even tighter than before, causing her footprint to shrink further.",Were the wraps around the girl's feet tighter after they were re-wrapped?,Yes,No,1.0,5.501069068908691,5.501069068908691,causing,causing,10
