,item,condition,targetPosition,Sentence,Option1,Option0,Ans,token,word,word_pos,logfreq,logfreq_s,length,length_s
496,45,RC_Subj,5,The table top that rested on the box screwed directly to the legs.,The box,The table top,0,legs..,legs.,12,9.11063052782717,-0.5973209245609187,5,-0.087284028174399
497,45,RC_Obj,7,The table top that the box rested on screwed directly to the legs.,The box,The table top,0,The,The,0,15.687451186819413,1.396106504820095,3,-0.8352420354837095
498,45,RC_Obj,7,The table top that the box rested on screwed directly to the legs.,The box,The table top,0,table,table,1,10.251111660954445,-0.2516422917766998,5,-0.087284028174399
499,45,RC_Obj,7,The table top that the box rested on screwed directly to the legs.,The box,The table top,0,top,top,2,10.826793619304189,-0.0771536952532234,3,-0.8352420354837095
500,45,RC_Obj,7,The table top that the box rested on screwed directly to the legs.,The box,The table top,0,that,that,3,14.11010071456357,0.9180132345037209,4,-0.4612630318290542
501,45,RC_Obj,7,The table top that the box rested on screwed directly to the legs.,The box,The table top,0,the,the,4,15.687451186819413,1.396106504820095,3,-0.8352420354837095
502,45,RC_Obj,7,The table top that the box rested on screwed directly to the legs.,The box,The table top,0,box,box,5,9.71842223507111,-0.4130998968955493,3,-0.8352420354837095
503,45,RC_Obj,7,The table top that the box rested on screwed directly to the legs.,The box,The table top,0,rested,rested,6,6.568077911411976,-1.367965950326778,6,0.2866949754802561
504,45,RC_Obj,7,The table top that the box rested on screwed directly to the legs.,The box,The table top,0,on,on,7,13.632841740882444,0.7733565411889349,2,-1.2092210391383649
505,45,RC_Obj,7,The table top that the box rested on screwed directly to the legs.,The box,The table top,0,screwed,screwed,8,6.408528791059498,-1.4163251210165526,7,0.6606739791349112
506,45,RC_Obj,7,The table top that the box rested on screwed directly to the legs.,The box,The table top,0,directly,directly,9,9.321344930019094,-0.5334536107212607,8,1.0346529827895663
507,45,RC_Obj,7,The table top that the box rested on screwed directly to the legs.,The box,The table top,0,to,to,10,14.928149018365476,1.1659628156022577,2,-1.2092210391383649
508,45,RC_Obj,7,The table top that the box rested on screwed directly to the legs.,The box,The table top,0,the,the,11,15.687451186819413,1.396106504820095,3,-0.8352420354837095
509,45,RC_Obj,7,The table top that the box rested on screwed directly to the legs.,The box,The table top,0,legs..,legs.,12,9.11063052782717,-0.5973209245609187,5,-0.087284028174399
510,46,RC_Subj,4,The trainer who called the jockey rubbed the horse's skin.,The trainer,The jockey,1,The,The,0,15.687451186819413,1.396106504820095,3,-0.8352420354837095
511,46,RC_Subj,4,The trainer who called the jockey rubbed the horse's skin.,The trainer,The jockey,1,trainer,trainer,1,7.602401335665818,-1.0544636075283902,7,0.6606739791349112
512,46,RC_Subj,4,The trainer who called the jockey rubbed the horse's skin.,The trainer,The jockey,1,who,who,2,12.587907409973832,0.4566380437357446,3,-0.8352420354837095
513,46,RC_Subj,4,The trainer who called the jockey rubbed the horse's skin.,The trainer,The jockey,1,called,called,3,10.839227908231596,-0.0733848753479927,6,0.2866949754802561
514,46,RC_Subj,4,The trainer who called the jockey rubbed the horse's skin.,The trainer,The jockey,1,the,the,4,15.687451186819413,1.396106504820095,3,-0.8352420354837095
515,46,RC_Subj,4,The trainer who called the jockey rubbed the horse's skin.,The trainer,The jockey,1,j.ockey,jockey,5,5.75890177387728,-1.6132263871545338,6,0.2866949754802561
516,46,RC_Subj,4,The trainer who called the jockey rubbed the horse's skin.,The trainer,The jockey,1,rubbed,rubbed,6,6.302618975744905,-1.448426274725241,6,0.2866949754802561
517,46,RC_Subj,4,The trainer who called the jockey rubbed the horse's skin.,The trainer,The jockey,1,the,the,7,15.687451186819413,1.396106504820095,3,-0.8352420354837095
518,46,RC_Subj,4,The trainer who called the jockey rubbed the horse's skin.,The trainer,The jockey,1,horse,horse's,8,,,7,0.6606739791349112
519,46,RC_Subj,4,The trainer who called the jockey rubbed the horse's skin.,The trainer,The jockey,1,s.skin..,skin.,9,9.821626526055809,-0.3818187847676964,5,-0.087284028174399
520,46,RC_Obj,6,The trainer who the jockey called rubbed the horse's skin.,The trainer,The jockey,1,The,The,0,15.687451186819413,1.396106504820095,3,-0.8352420354837095
521,46,RC_Obj,6,The trainer who the jockey called rubbed the horse's skin.,The trainer,The jockey,1,trainer,trainer,1,7.602401335665818,-1.0544636075283902,7,0.6606739791349112
522,46,RC_Obj,6,The trainer who the jockey called rubbed the horse's skin.,The trainer,The jockey,1,who,who,2,12.587907409973832,0.4566380437357446,3,-0.8352420354837095
523,46,RC_Obj,6,The trainer who the jockey called rubbed the horse's skin.,The trainer,The jockey,1,the,the,3,15.687451186819413,1.396106504820095,3,-0.8352420354837095
524,46,RC_Obj,6,The trainer who the jockey called rubbed the horse's skin.,The trainer,The jockey,1,j.ockey,jockey,4,5.75890177387728,-1.6132263871545338,6,0.2866949754802561
525,46,RC_Obj,6,The trainer who the jockey called rubbed the horse's skin.,The trainer,The jockey,1,called,called,5,10.839227908231596,-0.0733848753479927,6,0.2866949754802561
526,46,RC_Obj,6,The trainer who the jockey called rubbed the horse's skin.,The trainer,The jockey,1,rubbed,rubbed,6,6.302618975744905,-1.448426274725241,6,0.2866949754802561
527,46,RC_Obj,6,The trainer who the jockey called rubbed the horse's skin.,The trainer,The jockey,1,the,the,7,15.687451186819413,1.396106504820095,3,-0.8352420354837095
528,46,RC_Obj,6,The trainer who the jockey called rubbed the horse's skin.,The trainer,The jockey,1,horse,horse's,8,,,7,0.6606739791349112
529,46,RC_Obj,6,The trainer who the jockey called rubbed the horse's skin.,The trainer,The jockey,1,s.skin..,skin.,9,9.821626526055809,-0.3818187847676964,5,-0.087284028174399
530,47,RC_Subj,4,The veteran who admired the coach defeated his greatest rival.,The coach,The veteran,0,The,The,0,15.687451186819413,1.396106504820095,3,-0.8352420354837095
531,47,RC_Subj,4,The veteran who admired the coach defeated his greatest rival.,The coach,The veteran,0,veteran,veteran,1,8.246695943718557,-0.8591785889930942,7,0.6606739791349112
532,47,RC_Subj,4,The veteran who admired the coach defeated his greatest rival.,The coach,The veteran,0,who,who,2,12.587907409973832,0.4566380437357446,3,-0.8352420354837095
533,47,RC_Subj,4,The veteran who admired the coach defeated his greatest rival.,The coach,The veteran,0,admired,admired,3,7.135687347028144,-1.1959241269594791,7,0.6606739791349112
534,47,RC_Subj,4,The veteran who admired the coach defeated his greatest rival.,The coach,The veteran,0,the,the,4,15.687451186819413,1.396106504820095,3,-0.8352420354837095
535,47,RC_Subj,4,The veteran who admired the coach defeated his greatest rival.,The coach,The veteran,0,coach,coach,5,9.138951775888527,-0.5887367840396739,5,-0.087284028174399
536,47,RC_Subj,4,The veteran who admired the coach defeated his greatest rival.,The coach,The veteran,0,defeated,defeated,6,7.330405211844402,-1.1369053467857302,8,1.0346529827895663
537,47,RC_Subj,4,The veteran who admired the coach defeated his greatest rival.,The coach,The veteran,0,his,his,7,13.034853694462726,0.5921069928155588,3,-0.8352420354837095
538,47,RC_Subj,4,The veteran who admired the coach defeated his greatest rival.,The coach,The veteran,0,greatest,greatest,8,9.12347443895452,-0.5934279485974059,8,1.0346529827895663
539,47,RC_Subj,4,The veteran who admired the coach defeated his greatest rival.,The coach,The veteran,0,rival..,rival.,9,7.837948916025283,-0.9830693834862778,6,0.2866949754802561
540,47,RC_Obj,6,The veteran who the coach admired defeated his greatest rival.,The coach,The veteran,0,The,The,0,15.687451186819413,1.396106504820095,3,-0.8352420354837095
541,47,RC_Obj,6,The veteran who the coach admired defeated his greatest rival.,The coach,The veteran,0,veteran,veteran,1,8.246695943718557,-0.8591785889930942,7,0.6606739791349112
542,47,RC_Obj,6,The veteran who the coach admired defeated his greatest rival.,The coach,The veteran,0,who,who,2,12.587907409973832,0.4566380437357446,3,-0.8352420354837095
543,47,RC_Obj,6,The veteran who the coach admired defeated his greatest rival.,The coach,The veteran,0,the,the,3,15.687451186819413,1.396106504820095,3,-0.8352420354837095
544,47,RC_Obj,6,The veteran who the coach admired defeated his greatest rival.,The coach,The veteran,0,coach,coach,4,9.138951775888527,-0.5887367840396739,5,-0.087284028174399
545,47,RC_Obj,6,The veteran who the coach admired defeated his greatest rival.,The coach,The veteran,0,admired,admired,5,7.135687347028144,-1.1959241269594791,7,0.6606739791349112
546,47,RC_Obj,6,The veteran who the coach admired defeated his greatest rival.,The coach,The veteran,0,defeated,defeated,6,7.330405211844402,-1.1369053467857302,8,1.0346529827895663
547,47,RC_Obj,6,The veteran who the coach admired defeated his greatest rival.,The coach,The veteran,0,his,his,7,13.034853694462726,0.5921069928155588,3,-0.8352420354837095
548,47,RC_Obj,6,The veteran who the coach admired defeated his greatest rival.,The coach,The veteran,0,greatest,greatest,8,9.12347443895452,-0.5934279485974059,8,1.0346529827895663
549,47,RC_Obj,6,The veteran who the coach admired defeated his greatest rival.,The coach,The veteran,0,rival..,rival.,9,7.837948916025283,-0.9830693834862778,6,0.2866949754802561
550,48,RC_Subj,4,The visitor who introduced the student walked across the quad.,The visitor,The student,1,The,The,0,15.687451186819413,1.396106504820095,3,-0.8352420354837095
551,48,RC_Subj,4,The visitor who introduced the student walked across the quad.,The visitor,The student,1,visitor,visitor,1,7.643482907077201,-1.0420118264110878,7,0.6606739791349112
552,48,RC_Subj,4,The visitor who introduced the student walked across the quad.,The visitor,The student,1,who,who,2,12.587907409973832,0.4566380437357446,3,-0.8352420354837095
553,48,RC_Subj,4,The visitor who introduced the student walked across the quad.,The visitor,The student,1,introduced,introduced,3,8.840001065843392,-0.6793484300516576,10,1.7826109900988767
554,48,RC_Subj,4,The visitor who introduced the student walked across the quad.,The visitor,The student,1,the,the,4,15.687451186819413,1.396106504820095,3,-0.8352420354837095
555,48,RC_Subj,4,The visitor who introduced the student walked across the quad.,The visitor,The student,1,student,student,5,9.25272913846797,-0.5542509850239471,7,0.6606739791349112
556,48,RC_Subj,4,The visitor who introduced the student walked across the quad.,The visitor,The student,1,walked,walked,6,8.81358720447004,-0.6873544436724665,6,0.2866949754802561
557,48,RC_Subj,4,The visitor who introduced the student walked across the quad.,The visitor,The student,1,across,across,7,10.393753262336755,-0.2084077723166682,6,0.2866949754802561
558,48,RC_Subj,4,The visitor who introduced the student walked across the quad.,The visitor,The student,1,the,the,8,15.687451186819413,1.396106504820095,3,-0.8352420354837095
559,48,RC_Subj,4,The visitor who introduced the student walked across the quad.,The visitor,The student,1,quad..,quad.,9,6.104793232414985,-1.508387049610043,5,-0.087284028174399
560,48,RC_Obj,6,The visitor who the student introduced walked across the quad.,The visitor,The student,1,The,The,0,15.687451186819413,1.396106504820095,3,-0.8352420354837095
561,48,RC_Obj,6,The visitor who the student introduced walked across the quad.,The visitor,The student,1,visitor,visitor,1,7.643482907077201,-1.0420118264110878,7,0.6606739791349112
562,48,RC_Obj,6,The visitor who the student introduced walked across the quad.,The visitor,The student,1,who,who,2,12.587907409973832,0.4566380437357446,3,-0.8352420354837095
563,48,RC_Obj,6,The visitor who the student introduced walked across the quad.,The visitor,The student,1,the,the,3,15.687451186819413,1.396106504820095,3,-0.8352420354837095
564,48,RC_Obj,6,The visitor who the student introduced walked across the quad.,The visitor,The student,1,student,student,4,9.25272913846797,-0.5542509850239471,7,0.6606739791349112
565,48,RC_Obj,6,The visitor who the student introduced walked across the quad.,The visitor,The student,1,introduced,introduced,5,8.840001065843392,-0.6793484300516576,10,1.7826109900988767
566,48,RC_Obj,6,The visitor who the student introduced walked across the quad.,The visitor,The student,1,walked,walked,6,8.81358720447004,-0.6873544436724665,6,0.2866949754802561
567,48,RC_Obj,6,The visitor who the student introduced walked across the quad.,The visitor,The student,1,across,across,7,10.393753262336755,-0.2084077723166682,6,0.2866949754802561
568,48,RC_Obj,6,The visitor who the student introduced walked across the quad.,The visitor,The student,1,the,the,8,15.687451186819413,1.396106504820095,3,-0.8352420354837095
569,48,RC_Obj,6,The visitor who the student introduced walked across the quad.,The visitor,The student,1,quad..,quad.,9,6.104793232414985,-1.508387049610043,5,-0.087284028174399
