,item,Main clause subject number,condition,disambPosition,Sentence,Question,Option1,Option0,Correct answer,Question target,disambPosition_0idx,token,word,word_pos,logfreq,logfreq_s,length,length_s
369,19,plural,UNAGREE,8,"Even if the mother calls, her boys continues causing problems with the other kids on the playground.",Do the boys behave themselves after their mother calls?,Yes,No,0,Both,8,the,the,15,15.687451186819413,1.396106504820095,3,-0.8352420354837095
370,19,plural,UNAGREE,8,"Even if the mother calls, her boys continues causing problems with the other kids on the playground.",Do the boys behave themselves after their mother calls?,Yes,No,0,Both,8,playground..,playground.,16,6.900730664045173,-1.2671392506278203,11,2.156589993753532
371,19,singular,AGREE,8,"Even if the mother calls, her boy continues causing problems with the other kids on the playground.",Does the boy behave himself after his mother calls?,Yes,No,0,Both,8,Even,Even,0,11.910674211722846,0.251369373130424,4,-0.4612630318290542
372,19,singular,AGREE,8,"Even if the mother calls, her boy continues causing problems with the other kids on the playground.",Does the boy behave himself after his mother calls?,Yes,No,0,Both,8,if,if,1,12.528579967917016,0.4386559584025571,2,-1.2092210391383649
373,19,singular,AGREE,8,"Even if the mother calls, her boy continues causing problems with the other kids on the playground.",Does the boy behave himself after his mother calls?,Yes,No,0,Both,8,the,the,2,15.687451186819413,1.396106504820095,3,-0.8352420354837095
374,19,singular,AGREE,8,"Even if the mother calls, her boy continues causing problems with the other kids on the playground.",Does the boy behave himself after his mother calls?,Yes,No,0,Both,8,mother,mother,3,10.386160584882528,-0.2107091048730017,6,0.2866949754802561
375,19,singular,AGREE,8,"Even if the mother calls, her boy continues causing problems with the other kids on the playground.",Does the boy behave himself after his mother calls?,Yes,No,0,Both,8,"calls.,","calls,",4,9.645623148493527,-0.4351652235240343,6,0.2866949754802561
376,19,singular,AGREE,8,"Even if the mother calls, her boy continues causing problems with the other kids on the playground.",Does the boy behave himself after his mother calls?,Yes,No,0,Both,8,her,her,5,12.498395184344009,0.4295069822263415,3,-0.8352420354837095
377,19,singular,AGREE,8,"Even if the mother calls, her boy continues causing problems with the other kids on the playground.",Does the boy behave himself after his mother calls?,Yes,No,0,Both,8,boy,boy,6,9.33282345619073,-0.52997448150278,3,-0.8352420354837095
378,19,singular,AGREE,8,"Even if the mother calls, her boy continues causing problems with the other kids on the playground.",Does the boy behave himself after his mother calls?,Yes,No,0,Both,8,continues,continues,7,9.015298250772847,-0.6262160375401067,9,1.4086319864442216
379,19,singular,AGREE,8,"Even if the mother calls, her boy continues causing problems with the other kids on the playground.",Does the boy behave himself after his mother calls?,Yes,No,0,Both,8,causing,causing,8,8.272826003650401,-0.851258595290926,7,0.6606739791349112
380,19,singular,AGREE,8,"Even if the mother calls, her boy continues causing problems with the other kids on the playground.",Does the boy behave himself after his mother calls?,Yes,No,0,Both,8,problems,problems,9,10.07886841165075,-0.3038490396098244,8,1.0346529827895663
381,19,singular,AGREE,8,"Even if the mother calls, her boy continues causing problems with the other kids on the playground.",Does the boy behave himself after his mother calls?,Yes,No,0,Both,8,with,with,10,13.689502791749778,0.7905304461550167,4,-0.4612630318290542
382,19,singular,AGREE,8,"Even if the mother calls, her boy continues causing problems with the other kids on the playground.",Does the boy behave himself after his mother calls?,Yes,No,0,Both,8,the,the,11,15.687451186819413,1.396106504820095,3,-0.8352420354837095
383,19,singular,AGREE,8,"Even if the mother calls, her boy continues causing problems with the other kids on the playground.",Does the boy behave himself after his mother calls?,Yes,No,0,Both,8,other,other,12,12.128213801489602,0.3173053941506161,5,-0.087284028174399
384,19,singular,AGREE,8,"Even if the mother calls, her boy continues causing problems with the other kids on the playground.",Does the boy behave himself after his mother calls?,Yes,No,0,Both,8,kids,kids,13,10.482065278352938,-0.1816404930797178,4,-0.4612630318290542
385,19,singular,AGREE,8,"Even if the mother calls, her boy continues causing problems with the other kids on the playground.",Does the boy behave himself after his mother calls?,Yes,No,0,Both,8,on,on,14,13.632841740882444,0.7733565411889349,2,-1.2092210391383649
386,19,singular,AGREE,8,"Even if the mother calls, her boy continues causing problems with the other kids on the playground.",Does the boy behave himself after his mother calls?,Yes,No,0,Both,8,the,the,15,15.687451186819413,1.396106504820095,3,-0.8352420354837095
387,19,singular,AGREE,8,"Even if the mother calls, her boy continues causing problems with the other kids on the playground.",Does the boy behave himself after his mother calls?,Yes,No,0,Both,8,playground..,playground.,16,6.900730664045173,-1.2671392506278203,11,2.156589993753532
388,20,plural,UNAGREE,7,"After the tutor stops, the students starts working independently on the questions.",Does the tutor stop the students?,Yes,No,0,Ambiguity (incorrect),7,After,After,0,11.93786634957905,0.2596112815352022,5,-0.087284028174399
389,20,plural,UNAGREE,7,"After the tutor stops, the students starts working independently on the questions.",Does the tutor stop the students?,Yes,No,0,Ambiguity (incorrect),7,the,the,1,15.687451186819413,1.396106504820095,3,-0.8352420354837095
390,20,plural,UNAGREE,7,"After the tutor stops, the students starts working independently on the questions.",Does the tutor stop the students?,Yes,No,0,Ambiguity (incorrect),7,tutor,tutor,2,5.616771097666572,-1.656306045732043,5,-0.087284028174399
391,20,plural,UNAGREE,7,"After the tutor stops, the students starts working independently on the questions.",Does the tutor stop the students?,Yes,No,0,Ambiguity (incorrect),7,"stops.,","stops,",3,8.064950891749143,-0.9142653232276292,6,0.2866949754802561
392,20,plural,UNAGREE,7,"After the tutor stops, the students starts working independently on the questions.",Does the tutor stop the students?,Yes,No,0,Ambiguity (incorrect),7,the,the,4,15.687451186819413,1.396106504820095,3,-0.8352420354837095
393,20,plural,UNAGREE,7,"After the tutor stops, the students starts working independently on the questions.",Does the tutor stop the students?,Yes,No,0,Ambiguity (incorrect),7,students,students,5,10.000251220968437,-0.3276778274775196,8,1.0346529827895663
394,20,plural,UNAGREE,7,"After the tutor stops, the students starts working independently on the questions.",Does the tutor stop the students?,Yes,No,0,Ambiguity (incorrect),7,starts,starts,6,8.843037724962366,-0.678428021864281,6,0.2866949754802561
395,20,plural,UNAGREE,7,"After the tutor stops, the students starts working independently on the questions.",Does the tutor stop the students?,Yes,No,0,Ambiguity (incorrect),7,working,working,7,10.439103345109338,-0.1946622098920705,7,0.6606739791349112
396,20,plural,UNAGREE,7,"After the tutor stops, the students starts working independently on the questions.",Does the tutor stop the students?,Yes,No,0,Ambiguity (incorrect),7,independently,independently,8,7.085901464365611,-1.211014175668614,13,2.9045480010628424
397,20,plural,UNAGREE,7,"After the tutor stops, the students starts working independently on the questions.",Does the tutor stop the students?,Yes,No,0,Ambiguity (incorrect),7,on,on,9,13.632841740882444,0.7733565411889349,2,-1.2092210391383649
398,20,plural,UNAGREE,7,"After the tutor stops, the students starts working independently on the questions.",Does the tutor stop the students?,Yes,No,0,Ambiguity (incorrect),7,the,the,10,15.687451186819413,1.396106504820095,3,-0.8352420354837095
399,20,plural,UNAGREE,7,"After the tutor stops, the students starts working independently on the questions.",Does the tutor stop the students?,Yes,No,0,Ambiguity (incorrect),7,questions..,questions.,11,9.735305559295892,-0.4079825790677018,10,1.7826109900988767
400,20,singular,AGREE,7,"After the tutor stops, the student starts working independently on the questions.",Does the tutor stop the student?,Yes,No,0,Ambiguity (incorrect),7,After,After,0,11.93786634957905,0.2596112815352022,5,-0.087284028174399
401,20,singular,AGREE,7,"After the tutor stops, the student starts working independently on the questions.",Does the tutor stop the student?,Yes,No,0,Ambiguity (incorrect),7,the,the,1,15.687451186819413,1.396106504820095,3,-0.8352420354837095
402,20,singular,AGREE,7,"After the tutor stops, the student starts working independently on the questions.",Does the tutor stop the student?,Yes,No,0,Ambiguity (incorrect),7,tutor,tutor,2,5.616771097666572,-1.656306045732043,5,-0.087284028174399
403,20,singular,AGREE,7,"After the tutor stops, the student starts working independently on the questions.",Does the tutor stop the student?,Yes,No,0,Ambiguity (incorrect),7,"stops.,","stops,",3,8.064950891749143,-0.9142653232276292,6,0.2866949754802561
404,20,singular,AGREE,7,"After the tutor stops, the student starts working independently on the questions.",Does the tutor stop the student?,Yes,No,0,Ambiguity (incorrect),7,the,the,4,15.687451186819413,1.396106504820095,3,-0.8352420354837095
405,20,singular,AGREE,7,"After the tutor stops, the student starts working independently on the questions.",Does the tutor stop the student?,Yes,No,0,Ambiguity (incorrect),7,student,student,5,9.25272913846797,-0.5542509850239471,7,0.6606739791349112
406,20,singular,AGREE,7,"After the tutor stops, the student starts working independently on the questions.",Does the tutor stop the student?,Yes,No,0,Ambiguity (incorrect),7,starts,starts,6,8.843037724962366,-0.678428021864281,6,0.2866949754802561
407,20,singular,AGREE,7,"After the tutor stops, the student starts working independently on the questions.",Does the tutor stop the student?,Yes,No,0,Ambiguity (incorrect),7,working,working,7,10.439103345109338,-0.1946622098920705,7,0.6606739791349112
408,20,singular,AGREE,7,"After the tutor stops, the student starts working independently on the questions.",Does the tutor stop the student?,Yes,No,0,Ambiguity (incorrect),7,independently,independently,8,7.085901464365611,-1.211014175668614,13,2.9045480010628424
409,20,singular,AGREE,7,"After the tutor stops, the student starts working independently on the questions.",Does the tutor stop the student?,Yes,No,0,Ambiguity (incorrect),7,on,on,9,13.632841740882444,0.7733565411889349,2,-1.2092210391383649
410,20,singular,AGREE,7,"After the tutor stops, the student starts working independently on the questions.",Does the tutor stop the student?,Yes,No,0,Ambiguity (incorrect),7,the,the,10,15.687451186819413,1.396106504820095,3,-0.8352420354837095
411,20,singular,AGREE,7,"After the tutor stops, the student starts working independently on the questions.",Does the tutor stop the student?,Yes,No,0,Ambiguity (incorrect),7,questions..,questions.,11,9.735305559295892,-0.4079825790677018,10,1.7826109900988767
412,21,plural,UNAGREE,8,"Once the head surgeon begins, the operations achieves incredible results given the risks involved.",Are the operations successful?,Yes,No,1,Main clause,8,Once,Once,0,10.885228889472822,-0.0594420262816548,4,-0.4612630318290542
413,21,plural,UNAGREE,8,"Once the head surgeon begins, the operations achieves incredible results given the risks involved.",Are the operations successful?,Yes,No,1,Main clause,8,the,the,1,15.687451186819413,1.396106504820095,3,-0.8352420354837095
414,21,plural,UNAGREE,8,"Once the head surgeon begins, the operations achieves incredible results given the risks involved.",Are the operations successful?,Yes,No,1,Main clause,8,head,head,2,10.49584707928338,-0.1774632437026267,4,-0.4612630318290542
415,21,plural,UNAGREE,8,"Once the head surgeon begins, the operations achieves incredible results given the risks involved.",Are the operations successful?,Yes,No,1,Main clause,8,surgeon,surgeon,3,7.725330037917135,-1.0172040470763444,7,0.6606739791349112
416,21,plural,UNAGREE,8,"Once the head surgeon begins, the operations achieves incredible results given the risks involved.",Are the operations successful?,Yes,No,1,Main clause,8,"begins.,","begins,",4,8.97903863296051,-0.6372062895895007,7,0.6606739791349112
417,21,plural,UNAGREE,8,"Once the head surgeon begins, the operations achieves incredible results given the risks involved.",Are the operations successful?,Yes,No,1,Main clause,8,the,the,5,15.687451186819413,1.396106504820095,3,-0.8352420354837095
418,21,plural,UNAGREE,8,"Once the head surgeon begins, the operations achieves incredible results given the risks involved.",Are the operations successful?,Yes,No,1,Main clause,8,operations,operations,6,8.77786371462117,-0.6981821958996137,10,1.7826109900988767
419,21,plural,UNAGREE,8,"Once the head surgeon begins, the operations achieves incredible results given the risks involved.",Are the operations successful?,Yes,No,1,Main clause,8,achieves,achieves,7,5.87493073085203,-1.578058132244056,8,1.0346529827895663
420,21,plural,UNAGREE,8,"Once the head surgeon begins, the operations achieves incredible results given the risks involved.",Are the operations successful?,Yes,No,1,Main clause,8,incredible,incredible,8,8.134467570277563,-0.8931948910289738,10,1.7826109900988767
421,21,plural,UNAGREE,8,"Once the head surgeon begins, the operations achieves incredible results given the risks involved.",Are the operations successful?,Yes,No,1,Main clause,8,results,results,9,9.768125914605452,-0.3980347638681719,7,0.6606739791349112
422,21,plural,UNAGREE,8,"Once the head surgeon begins, the operations achieves incredible results given the risks involved.",Are the operations successful?,Yes,No,1,Main clause,8,given,given,10,10.196791293755965,-0.2681067379828536,5,-0.087284028174399
423,21,plural,UNAGREE,8,"Once the head surgeon begins, the operations achieves incredible results given the risks involved.",Are the operations successful?,Yes,No,1,Main clause,8,the,the,11,15.687451186819413,1.396106504820095,3,-0.8352420354837095
424,21,plural,UNAGREE,8,"Once the head surgeon begins, the operations achieves incredible results given the risks involved.",Are the operations successful?,Yes,No,1,Main clause,8,risks,risks,12,8.596558746796978,-0.7531355410922687,5,-0.087284028174399
425,21,plural,UNAGREE,8,"Once the head surgeon begins, the operations achieves incredible results given the risks involved.",Are the operations successful?,Yes,No,1,Main clause,8,involved..,involved.,13,9.48721424571136,-0.4831787954666379,9,1.4086319864442216
426,21,singular,AGREE,8,"Once the head surgeon begins, the operation achieves incredible results given the risks involved.",Is the operation successful?,Yes,No,1,Main clause,8,Once,Once,0,10.885228889472822,-0.0594420262816548,4,-0.4612630318290542
427,21,singular,AGREE,8,"Once the head surgeon begins, the operation achieves incredible results given the risks involved.",Is the operation successful?,Yes,No,1,Main clause,8,the,the,1,15.687451186819413,1.396106504820095,3,-0.8352420354837095
428,21,singular,AGREE,8,"Once the head surgeon begins, the operation achieves incredible results given the risks involved.",Is the operation successful?,Yes,No,1,Main clause,8,head,head,2,10.49584707928338,-0.1774632437026267,4,-0.4612630318290542
429,21,singular,AGREE,8,"Once the head surgeon begins, the operation achieves incredible results given the risks involved.",Is the operation successful?,Yes,No,1,Main clause,8,surgeon,surgeon,3,7.725330037917135,-1.0172040470763444,7,0.6606739791349112
430,21,singular,AGREE,8,"Once the head surgeon begins, the operation achieves incredible results given the risks involved.",Is the operation successful?,Yes,No,1,Main clause,8,"begins.,","begins,",4,8.97903863296051,-0.6372062895895007,7,0.6606739791349112
431,21,singular,AGREE,8,"Once the head surgeon begins, the operation achieves incredible results given the risks involved.",Is the operation successful?,Yes,No,1,Main clause,8,the,the,5,15.687451186819413,1.396106504820095,3,-0.8352420354837095
432,21,singular,AGREE,8,"Once the head surgeon begins, the operation achieves incredible results given the risks involved.",Is the operation successful?,Yes,No,1,Main clause,8,operation,operation,6,8.763271714012943,-0.702605015947506,9,1.4086319864442216
433,21,singular,AGREE,8,"Once the head surgeon begins, the operation achieves incredible results given the risks involved.",Is the operation successful?,Yes,No,1,Main clause,8,achieves,achieves,7,5.87493073085203,-1.578058132244056,8,1.0346529827895663
434,21,singular,AGREE,8,"Once the head surgeon begins, the operation achieves incredible results given the risks involved.",Is the operation successful?,Yes,No,1,Main clause,8,incredible,incredible,8,8.134467570277563,-0.8931948910289738,10,1.7826109900988767
435,21,singular,AGREE,8,"Once the head surgeon begins, the operation achieves incredible results given the risks involved.",Is the operation successful?,Yes,No,1,Main clause,8,results,results,9,9.768125914605452,-0.3980347638681719,7,0.6606739791349112
436,21,singular,AGREE,8,"Once the head surgeon begins, the operation achieves incredible results given the risks involved.",Is the operation successful?,Yes,No,1,Main clause,8,given,given,10,10.196791293755965,-0.2681067379828536,5,-0.087284028174399
437,21,singular,AGREE,8,"Once the head surgeon begins, the operation achieves incredible results given the risks involved.",Is the operation successful?,Yes,No,1,Main clause,8,the,the,11,15.687451186819413,1.396106504820095,3,-0.8352420354837095
438,21,singular,AGREE,8,"Once the head surgeon begins, the operation achieves incredible results given the risks involved.",Is the operation successful?,Yes,No,1,Main clause,8,risks,risks,12,8.596558746796978,-0.7531355410922687,5,-0.087284028174399
439,21,singular,AGREE,8,"Once the head surgeon begins, the operation achieves incredible results given the risks involved.",Is the operation successful?,Yes,No,1,Main clause,8,involved..,involved.,13,9.48721424571136,-0.4831787954666379,9,1.4086319864442216
440,23,plural,UNAGREE,7,"After the producer starts, the auditions separates mediocre actors from talented ones.",Do some actors perform better than others at the audition?,Yes,No,1,Main clause,7,After,After,0,11.93786634957905,0.2596112815352022,5,-0.087284028174399
441,23,plural,UNAGREE,7,"After the producer starts, the auditions separates mediocre actors from talented ones.",Do some actors perform better than others at the audition?,Yes,No,1,Main clause,7,the,the,1,15.687451186819413,1.396106504820095,3,-0.8352420354837095
442,23,plural,UNAGREE,7,"After the producer starts, the auditions separates mediocre actors from talented ones.",Do some actors perform better than others at the audition?,Yes,No,1,Main clause,7,producer,producer,2,8.36822903827628,-0.8223420357661672,8,1.0346529827895663
443,23,plural,UNAGREE,7,"After the producer starts, the auditions separates mediocre actors from talented ones.",Do some actors perform better than others at the audition?,Yes,No,1,Main clause,7,"starts.,","starts,",3,8.843037724962366,-0.678428021864281,7,0.6606739791349112
444,23,plural,UNAGREE,7,"After the producer starts, the auditions separates mediocre actors from talented ones.",Do some actors perform better than others at the audition?,Yes,No,1,Main clause,7,the,the,4,15.687451186819413,1.396106504820095,3,-0.8352420354837095
445,23,plural,UNAGREE,7,"After the producer starts, the auditions separates mediocre actors from talented ones.",Do some actors perform better than others at the audition?,Yes,No,1,Main clause,7,aud.itions,auditions,5,5.099866427824199,-1.812979307884947,9,1.4086319864442216
446,23,plural,UNAGREE,7,"After the producer starts, the auditions separates mediocre actors from talented ones.",Do some actors perform better than others at the audition?,Yes,No,1,Main clause,7,separates,separates,6,6.721425700790643,-1.3214863965374524,9,1.4086319864442216
447,23,plural,UNAGREE,7,"After the producer starts, the auditions separates mediocre actors from talented ones.",Do some actors perform better than others at the audition?,Yes,No,1,Main clause,7,mediocre,mediocre,7,6.324358962381311,-1.4418369076248725,8,1.0346529827895663
448,23,plural,UNAGREE,7,"After the producer starts, the auditions separates mediocre actors from talented ones.",Do some actors perform better than others at the audition?,Yes,No,1,Main clause,7,actors,actors,8,8.06117135969092,-0.915410895422119,6,0.2866949754802561
449,23,plural,UNAGREE,7,"After the producer starts, the auditions separates mediocre actors from talented ones.",Do some actors perform better than others at the audition?,Yes,No,1,Main clause,7,from,from,9,13.161822523668638,0.630591111501295,4,-0.4612630318290542
450,23,plural,UNAGREE,7,"After the producer starts, the auditions separates mediocre actors from talented ones.",Do some actors perform better than others at the audition?,Yes,No,1,Main clause,7,talented,talented,10,7.65491704784832,-1.0385461503608535,8,1.0346529827895663
451,23,plural,UNAGREE,7,"After the producer starts, the auditions separates mediocre actors from talented ones.",Do some actors perform better than others at the audition?,Yes,No,1,Main clause,7,ones..,ones.,11,9.70783756553084,-0.4163080991085222,5,-0.087284028174399
452,23,singular,AGREE,7,"After the producer starts, the audition separates mediocre actors from talented ones.",Do some actors perform better than others at the auditions?,Yes,No,1,Main clause,7,After,After,0,11.93786634957905,0.2596112815352022,5,-0.087284028174399
453,23,singular,AGREE,7,"After the producer starts, the audition separates mediocre actors from talented ones.",Do some actors perform better than others at the auditions?,Yes,No,1,Main clause,7,the,the,1,15.687451186819413,1.396106504820095,3,-0.8352420354837095
454,23,singular,AGREE,7,"After the producer starts, the audition separates mediocre actors from talented ones.",Do some actors perform better than others at the auditions?,Yes,No,1,Main clause,7,producer,producer,2,8.36822903827628,-0.8223420357661672,8,1.0346529827895663
455,23,singular,AGREE,7,"After the producer starts, the audition separates mediocre actors from talented ones.",Do some actors perform better than others at the auditions?,Yes,No,1,Main clause,7,"starts.,","starts,",3,8.843037724962366,-0.678428021864281,7,0.6606739791349112
456,23,singular,AGREE,7,"After the producer starts, the audition separates mediocre actors from talented ones.",Do some actors perform better than others at the auditions?,Yes,No,1,Main clause,7,the,the,4,15.687451186819413,1.396106504820095,3,-0.8352420354837095
457,23,singular,AGREE,7,"After the producer starts, the audition separates mediocre actors from talented ones.",Do some actors perform better than others at the auditions?,Yes,No,1,Main clause,7,audition,audition,5,6.150602768446279,-1.4945022273856232,8,1.0346529827895663
458,23,singular,AGREE,7,"After the producer starts, the audition separates mediocre actors from talented ones.",Do some actors perform better than others at the auditions?,Yes,No,1,Main clause,7,separates,separates,6,6.721425700790643,-1.3214863965374524,9,1.4086319864442216
459,23,singular,AGREE,7,"After the producer starts, the audition separates mediocre actors from talented ones.",Do some actors perform better than others at the auditions?,Yes,No,1,Main clause,7,mediocre,mediocre,7,6.324358962381311,-1.4418369076248725,8,1.0346529827895663
460,23,singular,AGREE,7,"After the producer starts, the audition separates mediocre actors from talented ones.",Do some actors perform better than others at the auditions?,Yes,No,1,Main clause,7,actors,actors,8,8.06117135969092,-0.915410895422119,6,0.2866949754802561
461,23,singular,AGREE,7,"After the producer starts, the audition separates mediocre actors from talented ones.",Do some actors perform better than others at the auditions?,Yes,No,1,Main clause,7,from,from,9,13.161822523668638,0.630591111501295,4,-0.4612630318290542
462,23,singular,AGREE,7,"After the producer starts, the audition separates mediocre actors from talented ones.",Do some actors perform better than others at the auditions?,Yes,No,1,Main clause,7,talented,talented,10,7.65491704784832,-1.0385461503608535,8,1.0346529827895663
463,23,singular,AGREE,7,"After the producer starts, the audition separates mediocre actors from talented ones.",Do some actors perform better than others at the auditions?,Yes,No,1,Main clause,7,ones..,ones.,11,9.70783756553084,-0.4163080991085222,5,-0.087284028174399
464,24,plural,UNAGREE,8,"However hard the scientist works, his experiments produces smaller amounts of alcohol than expected.",Do the experiments produce excessive alcohol?,Yes,No,0,Main clause,8,However,However,0,10.690261678874698,-0.1185363828998202,7,0.6606739791349112
465,24,plural,UNAGREE,8,"However hard the scientist works, his experiments produces smaller amounts of alcohol than expected.",Do the experiments produce excessive alcohol?,Yes,No,0,Main clause,8,hard,hard,1,10.544867642274191,-0.162605162581626,4,-0.4612630318290542
466,24,plural,UNAGREE,8,"However hard the scientist works, his experiments produces smaller amounts of alcohol than expected.",Do the experiments produce excessive alcohol?,Yes,No,0,Main clause,8,the,the,2,15.687451186819413,1.396106504820095,3,-0.8352420354837095
467,24,plural,UNAGREE,8,"However hard the scientist works, his experiments produces smaller amounts of alcohol than expected.",Do the experiments produce excessive alcohol?,Yes,No,0,Main clause,8,scientist,scientist,3,8.327000740241713,-0.8348382895687443,9,1.4086319864442216
468,24,plural,UNAGREE,8,"However hard the scientist works, his experiments produces smaller amounts of alcohol than expected.",Do the experiments produce excessive alcohol?,Yes,No,0,Main clause,8,"works.,","works,",4,10.116823162859252,-0.2923449944096697,6,0.2866949754802561
469,24,plural,UNAGREE,8,"However hard the scientist works, his experiments produces smaller amounts of alcohol than expected.",Do the experiments produce excessive alcohol?,Yes,No,0,Main clause,8,his,his,5,13.034853694462726,0.5921069928155588,3,-0.8352420354837095
470,24,plural,UNAGREE,8,"However hard the scientist works, his experiments produces smaller amounts of alcohol than expected.",Do the experiments produce excessive alcohol?,Yes,No,0,Main clause,8,experiments,experiments,6,8.156510226079966,-0.8865137852225021,11,2.156589993753532
471,24,plural,UNAGREE,8,"However hard the scientist works, his experiments produces smaller amounts of alcohol than expected.",Do the experiments produce excessive alcohol?,Yes,No,0,Main clause,8,produces,produces,7,8.242493153187626,-0.8604524503858091,8,1.0346529827895663
472,24,plural,UNAGREE,8,"However hard the scientist works, his experiments produces smaller amounts of alcohol than expected.",Do the experiments produce excessive alcohol?,Yes,No,0,Main clause,8,smaller,smaller,8,9.337325383730672,-0.5286099519970325,7,0.6606739791349112
473,24,plural,UNAGREE,8,"However hard the scientist works, his experiments produces smaller amounts of alcohol than expected.",Do the experiments produce excessive alcohol?,Yes,No,0,Main clause,8,amounts,amounts,9,8.513787398281405,-0.7782234498331284,7,0.6606739791349112
474,24,plural,UNAGREE,8,"However hard the scientist works, his experiments produces smaller amounts of alcohol than expected.",Do the experiments produce excessive alcohol?,Yes,No,0,Main clause,8,of,of,10,14.959542893887448,1.1754782662774268,2,-1.2092210391383649
475,24,plural,UNAGREE,8,"However hard the scientist works, his experiments produces smaller amounts of alcohol than expected.",Do the experiments produce excessive alcohol?,Yes,No,0,Main clause,8,alcohol,alcohol,11,8.529714471969909,-0.7733959705377904,7,0.6606739791349112
476,24,plural,UNAGREE,8,"However hard the scientist works, his experiments produces smaller amounts of alcohol than expected.",Do the experiments produce excessive alcohol?,Yes,No,0,Main clause,8,than,than,12,12.342075356929335,0.3821266068319696,4,-0.4612630318290542
477,24,plural,UNAGREE,8,"However hard the scientist works, his experiments produces smaller amounts of alcohol than expected.",Do the experiments produce excessive alcohol?,Yes,No,0,Main clause,8,expected..,expected.,13,9.394909401310615,-0.5111562967904133,9,1.4086319864442216
478,24,singular,AGREE,8,"However hard the scientist works, his experiment produces smaller amounts of alcohol than expected.",Does the experiment produce excessive alcohol?,Yes,No,0,Main clause,8,However,However,0,10.690261678874698,-0.1185363828998202,7,0.6606739791349112
479,24,singular,AGREE,8,"However hard the scientist works, his experiment produces smaller amounts of alcohol than expected.",Does the experiment produce excessive alcohol?,Yes,No,0,Main clause,8,hard,hard,1,10.544867642274191,-0.162605162581626,4,-0.4612630318290542
480,24,singular,AGREE,8,"However hard the scientist works, his experiment produces smaller amounts of alcohol than expected.",Does the experiment produce excessive alcohol?,Yes,No,0,Main clause,8,the,the,2,15.687451186819413,1.396106504820095,3,-0.8352420354837095
481,24,singular,AGREE,8,"However hard the scientist works, his experiment produces smaller amounts of alcohol than expected.",Does the experiment produce excessive alcohol?,Yes,No,0,Main clause,8,scientist,scientist,3,8.327000740241713,-0.8348382895687443,9,1.4086319864442216
482,24,singular,AGREE,8,"However hard the scientist works, his experiment produces smaller amounts of alcohol than expected.",Does the experiment produce excessive alcohol?,Yes,No,0,Main clause,8,"works.,","works,",4,10.116823162859252,-0.2923449944096697,6,0.2866949754802561
483,24,singular,AGREE,8,"However hard the scientist works, his experiment produces smaller amounts of alcohol than expected.",Does the experiment produce excessive alcohol?,Yes,No,0,Main clause,8,his,his,5,13.034853694462726,0.5921069928155588,3,-0.8352420354837095
484,24,singular,AGREE,8,"However hard the scientist works, his experiment produces smaller amounts of alcohol than expected.",Does the experiment produce excessive alcohol?,Yes,No,0,Main clause,8,experiment,experiment,6,8.462314529906248,-0.7938248221387068,10,1.7826109900988767
485,24,singular,AGREE,8,"However hard the scientist works, his experiment produces smaller amounts of alcohol than expected.",Does the experiment produce excessive alcohol?,Yes,No,0,Main clause,8,produces,produces,7,8.242493153187626,-0.8604524503858091,8,1.0346529827895663
486,24,singular,AGREE,8,"However hard the scientist works, his experiment produces smaller amounts of alcohol than expected.",Does the experiment produce excessive alcohol?,Yes,No,0,Main clause,8,smaller,smaller,8,9.337325383730672,-0.5286099519970325,7,0.6606739791349112
487,24,singular,AGREE,8,"However hard the scientist works, his experiment produces smaller amounts of alcohol than expected.",Does the experiment produce excessive alcohol?,Yes,No,0,Main clause,8,amounts,amounts,9,8.513787398281405,-0.7782234498331284,7,0.6606739791349112
488,24,singular,AGREE,8,"However hard the scientist works, his experiment produces smaller amounts of alcohol than expected.",Does the experiment produce excessive alcohol?,Yes,No,0,Main clause,8,of,of,10,14.959542893887448,1.1754782662774268,2,-1.2092210391383649
489,24,singular,AGREE,8,"However hard the scientist works, his experiment produces smaller amounts of alcohol than expected.",Does the experiment produce excessive alcohol?,Yes,No,0,Main clause,8,alcohol,alcohol,11,8.529714471969909,-0.7733959705377904,7,0.6606739791349112
490,24,singular,AGREE,8,"However hard the scientist works, his experiment produces smaller amounts of alcohol than expected.",Does the experiment produce excessive alcohol?,Yes,No,0,Main clause,8,than,than,12,12.342075356929335,0.3821266068319696,4,-0.4612630318290542
491,24,singular,AGREE,8,"However hard the scientist works, his experiment produces smaller amounts of alcohol than expected.",Does the experiment produce excessive alcohol?,Yes,No,0,Main clause,8,expected..,expected.,13,9.394909401310615,-0.5111562967904133,9,1.4086319864442216
